# Temperature (K)	C55 dvov (10^-5)
0.8583	-20.574019430241492
0.859	-20.570853966144814
0.8593	-20.590218393268838
0.8596	-20.549330424654606
0.8603	-20.488891097605084
0.8606	-20.417806811580437
0.8609	-20.408472441347563
0.8616	-20.473363854657016
0.8619	-20.60593583306018
0.8626	-20.624838719354205
0.8629	-20.68371406346307
0.8632	-20.656239542128958
0.8639	-20.60378151553914
0.8642	-20.54751431790351
0.8645	-20.590826972955206
0.8652	-20.635891476919227
0.8655	-20.66406398906238
0.8659	-20.675160081379026
0.8662	-20.623807274778066
0.8668	-20.583742310927896
0.8672	-20.502789746432477
0.8678	-20.524106405464856
0.8681	-20.58209300786072
0.8684	-20.612436227789892
0.8691	-20.636487265703646
0.8694	-20.704597475638725
0.87	-20.701333317874088
0.8703	-20.63819952909361
0.8707	-20.6395963547296
0.8713	-20.630298533996267
0.8717	-20.554740928690237
0.872	-20.466494897886975
0.8727	-20.426289843155406
0.873	-20.410556629373616
0.8733	-20.377632402474628
0.874	-20.412347250291823
0.8744	-20.435121330374713
0.8747	-20.44524241982569
0.8753	-20.427939000402557
0.8757	-20.38096234195545
0.8767	-20.345398979533563
0.877	-20.338196795395042
0.8774	-20.33522323638574
0.878	-20.264480005006174
0.8783	-20.22400247349347
0.8786	-20.14436268513446
0.8789	-20.194292524114182
0.8795	-20.260514175561056
0.8799	-20.463739850762924
0.8802	-20.595033736354225
0.8809	-20.69143631929619
0.8812	-20.65964590142581
0.8816	-20.604466007117555
0.8822	-20.529102093919157
0.8826	-20.551740565190364
0.8832	-20.57234548110441
0.8835	-20.543028249002433
0.8839	-20.59395327058154
0.8845	-20.538010893199385
0.8849	-20.470887838062207
0.8852	-20.401938165871307
0.8859	-20.41143899478269
0.8862	-20.308896909325174
0.8866	-20.325293428326603
0.8873	-20.350094519960322
0.8876	-20.41538430833743
0.8879	-20.41348688484494
0.8885	-20.44039769169646
0.8888	-20.4042738559113
0.8895	-20.31879639545657
0.8898	-20.27919826563311
0.8901	-20.3544552692073
0.8907	-20.436942266933194
0.891	-20.54734955777186
0.8913	-20.657944650343858
0.892	-20.74020007528797
0.8923	-20.713736127082644
0.8927	-20.65806576294131
0.8934	-20.60611123748894
0.8937	-20.55376364109744
0.8943	-20.54850799382339
0.8947	-20.58106237785466
0.895	-20.612257289716645
0.8956	-20.641859036258964
0.896	-20.676101905245975
0.8964	-20.64886107239848
0.897	-20.593402915200272
0.8973	-20.62192286159424
0.8981	-20.61719090611151
0.8984	-20.661764356506335
0.8987	-20.69699750790664
0.8994	-20.744746799690777
0.8997	-20.670353208708008
0.9	-20.633768475965027
0.9006	-20.59139685404558
0.901	-20.51220795637358
0.9013	-20.455105659683042
0.9019	-20.469923945305208
0.9023	-20.50892377693018
0.903	-20.474256145879316
0.9034	-20.511206766511176
0.9037	-20.55225515168267
0.9043	-20.565299502747532
0.9047	-20.485320443693652
0.905	-20.459022853136815
0.9056	-20.461479544849933
0.9059	-20.47289996718164
0.9066	-20.470102314955646
0.9069	-20.470287466825038
0.9072	-20.53554364640585
0.9079	-20.497106213943667
0.9082	-20.51155827978439
0.9085	-20.53722874050899
0.9092	-20.583642996216717
0.9095	-20.631152556772655
0.9098	-20.713606156401482
0.9105	-20.660727134339847
0.9108	-20.671538575475807
0.9111	-20.71088831407862
0.9117	-20.68463912924094
0.912	-20.687902543848097
0.9125	-20.633742382334713
0.9128	-20.57489704894226
0.9131	-20.472059950263393
0.9138	-20.42313182395787
0.9141	-20.38000272571426
0.9145	-20.436344923243404
0.9152	-20.388148096500732
0.9155	-20.382311160167017
0.9162	-20.339388128442256
0.9166	-20.27915982117244
0.9169	-20.271955890352785
0.9175	-20.274658728582402
0.9178	-20.266148594037563
0.9182	-20.323390491185407
0.9188	-20.335180025794802
0.9191	-20.29075130650208
0.9194	-20.328253826015537
0.9201	-20.372340858880495
0.9204	-20.414503150325597
0.9207	-20.54397373599391
0.9214	-20.600006778972762
0.9217	-20.58973837107157
0.9221	-20.610632496515276
0.9228	-20.522948190838704
0.9231	-20.392443527084453
0.9234	-20.4049199220072
0.9241	-20.46120913803938
0.9245	-20.49017760555692
0.9248	-20.540977783451748
0.9251	-20.59722683933511
0.9258	-20.576334897533005
0.9261	-20.55837439097212
0.9265	-20.516409799786235
0.9268	-20.47592062462748
0.9274	-20.41710045757626
0.9278	-20.366985288021482
0.9281	-20.303572396793463
0.9288	-20.290692562037233
0.9291	-20.282139488008205
0.9294	-20.310336598402017
0.9301	-20.39269752146609
0.9304	-20.5603553338141
0.9308	-20.676702841275247
0.9315	-20.79488464939359
0.9318	-20.83397789192258
0.9322	-20.843243195070343
0.9328	-20.743644071196705
0.9332	-20.650165774515656
0.9338	-20.5906196700759
0.9341	-20.602393334447672
0.9344	-20.56289509764779
0.935	-20.57288870044392
0.9354	-20.555171358858686
0.9357	-20.530751896342444
0.9361	-20.488272396029558
0.9367	-20.504545427536307
0.937	-20.463902681252293
0.9374	-20.457679054054807
0.9381	-20.51524543640469
0.9384	-20.61299142346766
0.9387	-20.631476662232622
0.9395	-20.673351586187923
0.9398	-20.75350876223629
0.9402	-20.732973096668257
0.9405	-20.624333651035094
0.9411	-20.56814046049103
0.9414	-20.561576936227215
0.9417	-20.51282007826481
0.9424	-20.443074653078746
0.9427	-20.45402624421437
0.943	-20.432755089972204
0.9437	-20.415133846352667
0.944	-20.414319156272825
0.9443	-20.440870493429227
0.945	-20.400934579109006
0.9453	-20.47931637473553
0.9457	-20.525854587815957
0.9464	-20.529535038245378
0.9467	-20.569325610353445
0.9471	-20.575742770992427
0.9477	-20.55521197429942
0.948	-20.53423695512095
0.9483	-20.53467249613365
0.9489	-20.46076593615391
0.9492	-20.45341449158387
0.9498	-20.4432352790002
0.9502	-20.451575808188057
0.9505	-20.42878290989845
0.9512	-20.487217016152176
0.9515	-20.535455055061032
0.9519	-20.531807632485116
0.9525	-20.53791762139688
0.9528	-20.582841961191463
0.9531	-20.575486632315215
0.9534	-20.599129523966624
0.9541	-20.62575442731977
0.9545	-20.583561861342343
0.9548	-20.531966732643998
0.9555	-20.507228654056448
0.9558	-20.448214833297158
0.9561	-20.40145848633383
0.9568	-20.431078506465735
0.9571	-20.462474477759045
0.9574	-20.50796262593972
0.958	-20.55452785529464
0.9584	-20.587415377580392
0.9587	-20.537440987133433
0.9593	-20.527792321931898
0.9597	-20.512614989043925
0.9603	-20.58139847572808
0.9607	-20.549233910793536
0.961	-20.59610001046573
0.9617	-20.583999844048
0.9623	-20.543647494180345
0.9626	-20.43299756298221
0.9633	-20.453707652126656
0.9636	-20.45774866323406
0.9639	-20.431227839484183
0.9646	-20.46836395157296
0.9649	-20.491469483534292
0.9652	-20.457666835459783
0.9659	-20.445929965658454
0.9662	-20.511042025653833
0.9668	-20.514597701409606
0.9672	-20.516650840005408
0.9675	-20.59385042446575
0.9682	-20.547384699342626
0.9685	-20.532358013625224
0.9692	-20.55706297152575
0.9695	-20.55462038257881
0.9698	-20.521299037708534
0.9705	-20.529072513301756
0.9708	-20.536779817362834
0.9714	-20.48590631508172
0.9718	-20.480520598390214
0.9721	-20.416652865485926
0.9727	-20.458124402448803
0.973	-20.454592757392405
0.9733	-20.47562695895348
0.9739	-20.509011760317705
0.9742	-20.572883545679804
0.9746	-20.569526830205337
0.9753	-20.608093084432994
0.976	-20.610274157972825
0.9763	-20.546118731958092
0.9769	-20.54971977463686
0.9773	-20.628482060988425
0.9779	-20.616758984998192
0.9782	-20.53433052839702
0.9785	-20.48602992449165
0.9792	-20.378006599160763
0.9796	-20.301115452011395
0.9802	-20.2466465909618
0.9805	-20.371776481784327
0.9809	-20.478502276998807
0.9816	-20.583474184582602
0.9819	-20.608428953246587
0.9822	-20.61482030060156
0.9828	-20.578292869518386
0.9835	-20.591835801115106
0.9838	-20.593160199612086
0.9841	-20.606542728333107
0.9848	-20.65146265863353
0.9855	-20.654226701291897
0.9857	-20.604448337573118
0.9861	-20.644554224660865
0.9867	-20.571983818102364
0.987	-20.573638110253405
0.9874	-20.550670994454496
0.988	-20.58997799441246
0.9883	-20.594887182107986
0.989	-20.62884790061868
0.9893	-20.645196722199096
0.99	-20.648636529277436
0.9906	-20.58350619483233
0.9909	-20.48199895426515
0.9913	-20.473511702296705
0.9919	-20.46755570298601
0.9923	-20.4383951183532
0.9929	-20.40971546976748
0.9932	-20.424695243690433
0.9936	-20.468626379361073
0.9942	-20.448542191774983
0.9945	-20.49119123860414
0.9952	-20.554997046773643
0.9955	-20.607491629391944
0.9958	-20.549924778889878
0.9965	-20.500056335341117
0.9968	-20.436681452419876
0.9972	-20.43685147115785
0.9979	-20.405014418219164
0.9982	-20.403877685851484
0.9985	-20.36519553801329
0.9992	-20.34087379673148
0.9995	-20.333430572707407
0.9998	-20.31249782045112
1.0005	-20.332749935711753
1.0008	-20.36728940298303
1.0011	-20.440071470277694
1.0018	-20.479913505296082
1.0021	-20.563253413128685
1.0028	-20.65016190701628
1.0031	-20.743647413275262
1.0034	-20.754872438633925
1.0041	-20.728596394819817
1.0044	-20.684792679668867
1.005	-20.5965606935599
1.0053	-20.5299279644489
1.0057	-20.592924328050362
1.0064	-20.620514494942327
1.0067	-20.66674095345615
1.007	-20.698592330083738
1.0077	-20.69678513047794
1.008	-20.693401432133925
1.0083	-20.71861153945202
1.009	-20.6958015458603
1.0093	-20.72171002063698
1.0097	-20.78130529351578
1.0103	-20.755543751808975
1.0106	-20.711002307247135
1.011	-20.66287790042702
1.0117	-20.585323547482645
1.012	-20.499300267085335
1.0123	-20.3961251785809
1.0129	-20.311149542546797
1.0132	-20.316920829733004
1.0135	-20.385355894742037
1.0142	-20.458960719704805
1.0146	-20.49472735281725
1.015	-20.566303035648478
1.0156	-20.59816282905334
1.016	-20.578120631084868
1.0166	-20.5547068726392
1.0169	-20.58616223116237
1.0172	-20.653137216569178
1.0179	-20.644107688860586
1.0183	-20.62403665856892
1.019	-20.61341815339794
1.0197	-20.595808326472103
1.02	-20.51610694067206
1.0207	-20.4543353358944
1.021	-20.435958604470876
1.0217	-20.399178195021946
1.022	-20.328611414259274
1.0227	-20.258200201861182
1.023	-20.213278001220175
1.0237	-20.18518824807529
1.024	-20.169923595072564
1.0243	-20.347755649664272
1.025	-20.47648907880732
1.0254	-20.61273234562903
1.0257	-20.670900356983307
1.0264	-20.71217277351826
1.0267	-20.5831828886122
1.0271	-20.572631869150467
1.0277	-20.554203400507436
1.0281	-20.59891392414835
1.0287	-20.655386455056032
1.029	-20.714337929259347
1.0294	-20.740255914027433
1.03	-20.804675963268
1.0304	-20.801072717401876
1.0307	-20.714465451404134
1.0314	-20.618325821337475
1.0317	-20.507428052762883
1.032	-20.410546882102572
1.0327	-20.33406132475994
1.033	-20.325572921983156
1.0337	-20.36810158758427
1.034	-20.412504705632536
1.0344	-20.375819875523323
1.035	-20.38597479093272
1.0354	-20.39962076042183
1.0357	-20.366500051969588
1.0363	-20.36366581708003
1.0367	-20.43502026818637
1.037	-20.442247794975927
1.0377	-20.490217163900464
1.038	-20.603820680564805
1.0386	-20.630102170929906
1.039	-20.646467960510932
1.0393	-20.67817756390648
1.04	-20.661025517009808
1.0403	-20.591830872836486
1.0411	-20.607354504145786
1.0421	-20.59066463968477
1.0424	-20.596122422897363
1.0427	-20.605138092956206
1.0434	-20.634937342564648
1.0437	-20.600230871282193
1.044	-20.609379564757763
1.0447	-20.548414392487818
1.0451	-20.58550676119018
1.0457	-20.647329377052365
1.0461	-20.685680214061513
1.0464	-20.731825276221787
1.0471	-20.80818919063841
1.0478	-20.79441853553636
1.0481	-20.7551941102702
1.0484	-20.721075991009293
1.0491	-20.644792004644348
1.0494	-20.57561356369895
1.05	-20.5426093552236
1.0503	-20.543823645956845
1.051	-20.593391208668972
1.0513	-20.633675743899943
1.052	-20.63814836166526
1.0526	-20.613091969201896
1.053	-20.590319588169354
1.0536	-20.62913262487119
1.054	-20.71694395235167
1.0543	-20.769925800431285
1.0546	-20.788767836706395
1.0553	-20.801408658905657
1.0556	-20.70042165226303
1.0559	-20.525621109324415
1.0566	-20.49648647106887
1.057	-20.47477449674016
1.0573	-20.426401798805433
1.058	-20.41376286734346
1.0583	-20.493504049369268
1.0587	-20.534085510470796
1.0593	-20.609220224643604
1.06	-20.7104777888054
1.0603	-20.818621757419148
1.0607	-20.83555551709086
1.0613	-20.77669282950005
1.0616	-20.712139787063307
1.062	-20.600566387093995
1.0626	-20.47131761584224
1.063	-20.39184941750792
1.0633	-20.420213560156427
1.064	-20.44483513256982
1.0644	-20.49115488799384
1.0647	-20.59517815074578
1.0653	-20.649830241152618
1.0656	-20.59532475469365
1.0662	-20.57100721358816
1.0666	-20.531077639859603
1.0673	-20.440266462550856
1.0676	-20.372110471913768
1.068	-20.43187725654487
1.0686	-20.46660714643937
1.0689	-20.464251088325486
1.0695	-20.458524925709472
1.0699	-20.465274834051456
1.0702	-20.45356253825213
1.0708	-20.376200382532833
1.0711	-20.422878572424516
1.0715	-20.494483969632256
1.0722	-20.498954756650352
1.0725	-20.498815077845997
1.0728	-20.52537979304718
1.0735	-20.487315591348793
1.0738	-20.430502421753854
1.0742	-20.49737250679144
1.0748	-20.556514195680148
1.0751	-20.59711322047551
1.0754	-20.700293140976974
1.0761	-20.766371229007415
1.0764	-20.784794578054306
1.0767	-20.742177256208066
1.0773	-20.710659108138003
1.0776	-20.584677497732557
1.078	-20.57608554592531
1.0783	-20.55595448881707
1.079	-20.543928526747564
1.0792	-20.578928931613323
1.0796	-20.668195675072095
1.0799	-20.678452623037785
1.0806	-20.683686227834826
1.0809	-20.649046633481646
1.0812	-20.607983835108683
1.0819	-20.568874067942485
1.0822	-20.529641842847486
1.0826	-20.516985672188778
1.0832	-20.526146579625856
1.0836	-20.57436601323102
1.0839	-20.57836887663676
1.0842	-20.61546683026387
1.0848	-20.650378111582473
1.0851	-20.67883259455037
1.0854	-20.598414062895127
1.086	-20.550745046517033
1.0863	-20.5055109141886
1.0867	-20.477586264364174
1.0873	-20.441822845277997
1.0877	-20.47973741011098
1.088	-20.547695427713712
1.0886	-20.512530132171843
1.089	-20.461112599851656
1.0897	-20.528252776555775
1.09	-20.498095207182914
1.0903	-20.43275664290166
1.091	-20.522329697474955
1.0913	-20.525106726921354
1.0915	-20.508332096957943
1.0922	-20.597599902854352
1.0929	-20.638642513473343
1.0932	-20.623460212998197
1.0935	-20.627945052374734
1.0942	-20.580955430618037
1.0945	-20.565889645592677
1.0951	-20.552790379459214
1.0955	-20.531742066905206
1.0958	-20.5667497710688
1.0965	-20.634093506763136
1.0968	-20.673478354971447
1.0972	-20.724118632505824
1.0976	-20.69844599942559
1.0982	-20.702790430255952
1.0985	-20.65782410703075
1.0988	-20.64634621734955
1.0995	-20.616532867693866
1.0998	-20.66346173865728
1.1002	-20.645614595866984
1.1008	-20.66082609427204
1.1011	-20.680939425975527
1.1015	-20.735913684299984
1.102	-20.744409109522174
1.1024	-20.752314434023017
1.103	-20.675005098193296
1.1033	-20.613545812111262
1.1036	-20.544127897173286
1.1043	-20.481875925252343
1.1046	-20.50326332831702
1.1049	-20.556330621473755
1.1056	-20.597008072742767
1.106	-20.59953984928618
1.1063	-20.645753564844146
1.107	-20.636370345083794
1.1074	-20.71060354632563
1.108	-20.710773595109295
1.1084	-20.763062797260794
1.1087	-20.772434634468745
1.1093	-20.808049454013638
1.1096	-20.79923338790955
1.11	-20.75292295381327
1.1106	-20.701732649363908
1.1109	-20.64295402886375
1.1113	-20.596225015512044
1.1119	-20.551326357164985
1.1122	-20.558962907928535
1.1129	-20.513619673945865
1.1132	-20.52467567671874
1.1135	-20.547881534733232
1.1142	-20.554467384821983
1.1145	-20.581779332551104
1.1148	-20.650562225897517
1.1155	-20.68094691434517
1.1158	-20.64563432996634
1.1161	-20.56706413463356
1.1168	-20.496573218118275
1.1172	-20.450693748134448
1.1178	-20.40200719850578
1.1182	-20.31527313636279
1.1185	-20.33605795356015
1.1189	-20.34595115843325
1.1196	-20.395621038350086
1.1199	-20.430544022009734
1.1201	-20.48685893348921
1.1208	-20.504816050405147
1.1211	-20.50937380453564
1.1217	-20.51571074162904
1.122	-20.508774547748533
1.1227	-20.506498260525376
1.1231	-20.457844009289833
1.1234	-20.445706606803434
1.1241	-20.412272086730894
1.1245	-20.479785407267787
1.1248	-20.617469165752812
1.1255	-20.771202456589155
1.1258	-20.833923771100586
1.1261	-20.863577729167037
1.1268	-20.825635786294633
1.1271	-20.711747191145307
1.1277	-20.67798086484472
1.128	-20.705735351601763
1.1283	-20.688891476052696
1.129	-20.69507855489487
1.1294	-20.738530711596937
1.1297	-20.638964406925794
1.1304	-20.614468447788287
1.1308	-20.634425935203744
1.1311	-20.657372179565993
1.1318	-20.652799133672225
1.1321	-20.668646887881017
1.1324	-20.652787570069787
1.1328	-20.611005681707883
1.1334	-20.601250731193023
1.1337	-20.535017648407912
1.134	-20.559308382223957
1.1347	-20.49083954306367
1.135	-20.506892179756083
1.1354	-20.45012841804157
1.136	-20.507961057707924
1.1364	-20.533533214053723
1.1367	-20.634411010267733
1.1373	-20.697786738796033
1.1379	-20.80042995701321
1.1382	-20.844578534622332
1.1386	-20.84082230599475
1.1392	-20.785075295826942
1.1395	-20.764961842250113
1.1403	-20.725783647422595
1.1406	-20.687591239492193
1.141	-20.729095730425872
1.1416	-20.768964300296634
1.1419	-20.783265251091876
1.1423	-20.79408158037023
1.1429	-20.847285162483754
1.1432	-20.80504706989648
1.1435	-20.78879316066169
1.1442	-20.704826464764164
1.1445	-20.719242797910027
1.1455	-20.70770135039719
1.1458	-20.675983647815322
1.1462	-20.62842278984987
1.1465	-20.63564375119818
1.1472	-20.58248592983776
1.1475	-20.589475614963867
1.1482	-20.61589110885613
1.1485	-20.672273038102357
1.1488	-20.709059340642305
1.1495	-20.800965175410592
1.1498	-20.845161098068566
1.1505	-20.873554718285515
1.1508	-20.87765202695425
1.1514	-20.953057000502636
1.1518	-20.921624359824847
1.1524	-20.84553172341162
1.1528	-20.831751046950824
1.1531	-20.80573380302379
1.1538	-20.74827297580396
1.1545	-20.64963377964375
1.1548	-20.587468779360197
1.1551	-20.532742394941863
1.1558	-20.543240932892378
1.1561	-20.48785997608997
1.1567	-20.512783963059817
1.1571	-20.546834180563867
1.1574	-20.625579657666577
1.1581	-20.679692987930803
1.1584	-20.737062700912396
1.1587	-20.75146419640604
1.1594	-20.752495973739055
1.1597	-20.75969922878594
1.16	-20.703921287696698
1.1607	-20.636744205207762
1.161	-20.618488371831234
1.1617	-20.613398011804684
1.162	-20.5545314321164
1.1623	-20.548376551818055
1.1629	-20.575315994208516
1.1636	-20.585182203902193
1.1639	-20.56519855378501
1.1646	-20.59338654274105
1.1649	-20.624521970938375
1.1652	-20.719648396467683
1.1659	-20.739219498590767
1.1662	-20.834573326469247
1.1665	-20.85691152262138
1.1672	-20.834638673804985
1.1675	-20.75022086475507
1.1679	-20.77088673561132
1.1685	-20.722376042814805
1.1689	-20.713325845440927
1.1692	-20.629350101586297
1.1699	-20.586099485547557
1.1702	-20.535591930059727
1.1706	-20.53684924128833
1.1712	-20.52593805521756
1.1715	-20.64428282183801
1.1719	-20.727486385409595
1.1726	-20.761426841661752
1.1728	-20.75552662528336
1.1731	-20.7141650078695
1.1735	-20.704995547584133
1.1741	-20.694295467493003
1.1744	-20.70881350122959
1.1747	-20.683553491534678
1.1751	-20.673777208004047
1.1757	-20.58493013024122
1.1761	-20.542788580976314
1.1764	-20.517761758298043
1.177	-20.527512251413594
1.1774	-20.539386860907904
1.1777	-20.609179785010713
1.1784	-20.599596431709095
1.1787	-20.56281057029975
1.179	-20.570827770416173
1.1798	-20.60933351404563
1.1801	-20.666634839637442
1.1804	-20.726914806495117
1.1811	-20.77424836181553
1.1814	-20.754998594751285
1.1817	-20.75929331111799
1.1823	-20.682148660420463
1.1827	-20.634962425878683
1.183	-20.607890574342214
1.1837	-20.58630197942089
1.184	-20.559953412589604
1.1844	-20.55873431868364
1.1851	-20.54342920631631
1.1854	-20.529789676024436
1.186	-20.592215960686982
1.1863	-20.68474657309531
1.1866	-20.78775737912837
1.1873	-20.881002650373667
1.1876	-21.039670011286688
1.188	-21.11637819570887
1.1887	-21.104967730565566
1.189	-21.11277607137381
1.1893	-21.04661173044535
1.19	-20.89882285114118
1.1903	-20.833468632533894
1.1907	-20.805069915791382
1.1914	-20.778055175261805
1.1917	-20.819449382076844
1.192	-20.857800663853133
1.1927	-20.882755931525317
1.193	-20.90292337901371
1.1937	-20.86358499548972
1.194	-20.882977827532997
1.1946	-20.848905564507564
1.195	-20.804707428474966
1.1953	-20.783243363652932
1.1959	-20.754605385402314
1.1962	-20.752619509311522
1.1966	-20.78765340081158
1.1972	-20.769347407736294
1.1975	-20.763241127271137
1.1978	-20.7924491320451
1.1985	-20.79346246822326
1.1988	-20.821002478612943
1.1991	-20.79541262348748
1.1999	-20.77139250750014
1.2002	-20.776261816433422
1.2009	-20.749434444072328
1.2012	-20.74886355252635
1.2019	-20.817346062706367
1.2022	-20.833305987214317
1.2025	-20.803106745187243
1.2028	-20.78474808807966
1.2035	-20.780456171940088
1.2038	-20.799205828381556
1.2041	-20.7730015025311
1.2048	-20.76008868962119
1.2051	-20.711966870164588
1.2054	-20.65923322362499
1.2061	-20.63648378831055
1.2064	-20.6456529923502
1.207	-20.651032001813324
1.2074	-20.705978727864377
1.2077	-20.75208008683553
1.2084	-20.721622126086316
1.2087	-20.725548326293488
1.2091	-20.743319690240025
1.2097	-20.72222244447701
1.21	-20.64850708955863
1.2103	-20.66684338900189
1.2109	-20.69768403467749
1.2113	-20.692619392653945
1.2116	-20.73159624217992
1.2123	-20.7800588517958
1.2126	-20.759220806518304
1.2132	-20.740132554664847
1.2139	-20.760553382980675
1.2142	-20.729460589877135
1.2149	-20.716711912501836
1.2152	-20.7812032915428
1.2155	-20.751041161777184
1.2159	-20.75687092065019
1.2165	-20.829137129489457
1.2169	-20.835096782535935
1.2172	-20.79287091045674
1.2178	-20.788832272538343
1.2181	-20.710136818099564
1.2188	-20.60226091929591
1.2191	-20.619989440150185
1.2198	-20.577960583415027
1.2201	-20.58938762581748
1.2208	-20.6373058813417
1.2211	-20.663703139705596
1.2214	-20.569618052923328
1.2221	-20.54228465252304
1.2224	-20.519327548092253
1.223	-20.460091426843974
1.2234	-20.516138935909908
1.2237	-20.61919154767101
1.2243	-20.72123729534529
1.2247	-20.771565650120237
1.225	-20.916243780637927
1.2257	-20.914675415751216
1.226	-20.940390290668283
1.2263	-20.860843820025742
1.2269	-20.847006137401685
1.2272	-20.754432183101756
1.2275	-20.69720514064653
1.2282	-20.66860258171617
1.2285	-20.707092540887718
1.2292	-20.69894843180615
1.2296	-20.6436884225553
1.2299	-20.64961841455802
1.2306	-20.614688202095817
1.2308	-20.64026823148064
1.2312	-20.64745965736196
1.2319	-20.742611839174764
1.2322	-20.722663869952346
1.2326	-20.72765768960237
1.2332	-20.702841055482462
1.2336	-20.69325079109664
1.2342	-20.635250418018266
1.2346	-20.59870105613319
1.2349	-20.586443855213673
1.2356	-20.570196254966795
1.236	-20.534941289521477
1.2363	-20.52687680060773
1.2369	-20.616224455577605
1.2372	-20.638314049087654
1.2375	-20.59900177757913
1.2381	-20.625255425274947
1.2385	-20.678404328527172
1.2388	-20.701617939322027
1.2394	-20.736326153517375
1.2398	-20.773651070279158
1.2405	-20.76103350279902
1.2408	-20.809553883757477
1.2411	-20.78168244494406
1.2418	-20.75395477019963
1.2422	-20.747550169559798
1.2428	-20.730701736005507
1.2431	-20.633011726990848
1.2434	-20.64456327354501
1.2441	-20.584813208463682
1.2444	-20.52933744418385
1.2447	-20.507808512186433
1.2454	-20.48140418233442
1.2461	-20.444432724995753
1.2463	-20.51248820217931
1.247	-20.549883541739796
1.2472	-20.614158608908458
1.2475	-20.66296979326064
1.248	-20.660106049680866
1.2483	-20.630135303222925
1.2486	-20.625552084998816
1.2492	-20.64380882834342
1.2496	-20.680712637543326
1.2499	-20.7479961311018
1.2506	-20.826675077029357
1.251	-20.924853025270124
1.2514	-20.916877731897056
1.2521	-20.915204385906673
1.2524	-20.862540607256463
1.2527	-20.82070652763852
1.2533	-20.76807233240764
1.2537	-20.839492196652778
1.2542	-20.848398340180857
1.2546	-20.87977404246173
1.2549	-20.899919828454472
1.2556	-20.88138119568612
1.2559	-20.793971896797864
1.2563	-20.730117098099228
1.257	-20.737688152788937
1.2573	-20.740208104836384
1.2576	-20.79587087897465
1.2583	-20.781370784041698
1.2586	-20.835451026776266
1.2589	-20.85702491017878
1.2596	-20.831231058397915
1.2602	-20.792570776462554
1.2605	-20.84641514073161
1.2612	-20.851786815318835
1.2616	-20.826935129308232
1.2622	-20.80697227031626
1.2625	-20.796992548846077
1.2629	-20.78646414168568
1.2635	-20.733505541955147
1.2642	-20.693190864287153
1.2646	-20.726624483997963
1.2649	-20.77072066111897
1.2655	-20.731732141653954
1.2662	-20.79740438901388
1.2666	-20.908427219288633
1.2672	-20.945119437863795
1.2679	-20.95699183876591
1.2682	-21.10052375123382
1.2685	-21.100684750418914
1.2691	-21.001393401532297
1.2694	-20.928159124256645
1.2701	-20.838253125408976
1.2705	-20.702217628730992
1.2712	-20.7175563623702
1.2715	-20.772547498173516
1.2719	-20.877997542156812
1.2729	-21.020606596110255
1.2732	-21.15082076826498
1.2736	-21.115136737965457
1.2743	-21.077381077005725
1.2746	-20.9656498070392
1.2752	-20.835997488204455
1.2755	-20.699764716236757
1.2758	-20.6691285491362
1.2765	-20.69211385879653
1.2768	-20.699316387902996
1.2771	-20.697008744748516
1.2775	-20.762523437125907
1.2781	-20.77423683311531
1.2784	-20.741321048746887
1.2787	-20.731527372427657
1.2793	-20.731354229980333
1.2796	-20.681957389654155
1.2799	-20.722411353149184
1.2806	-20.746505860425074
1.281	-20.840631762701662
1.2813	-20.897465865995123
1.282	-20.923219560285045
1.2824	-20.920806217093507
1.2827	-20.951136150242117
1.2834	-20.900523401561244
1.284	-20.874805252358478
1.2847	-20.797777055176116
1.285	-20.70404946884517
1.2853	-20.551101246978522
1.286	-20.477244667683788
1.2864	-20.463534917239578
1.287	-20.52796004236541
1.2873	-20.63458700669142
1.2876	-20.702929173377388
1.2883	-20.67877534736699
1.2886	-20.71892151102793
1.289	-20.77504674248655
1.2897	-20.83360220029963
1.29	-20.833001136599012
1.2903	-20.89027136083739
1.291	-20.864284063618104
1.2913	-20.81107369375033
1.2919	-20.707233648498313
1.2922	-20.731010713212108
1.2929	-20.78402917232343
1.2936	-20.812193324439605
1.2939	-20.81557600105051
1.2942	-20.806419907863262
1.2948	-20.893177490401605
1.2951	-20.900789710692656
1.2954	-20.933815984782484
1.2961	-20.939597290201878
1.2964	-20.96118148555638
1.2968	-20.89608500850136
1.2975	-20.89129119960402
1.2979	-20.86409375375246
1.2982	-20.889882605896926
1.2988	-20.86452560584738
1.2992	-20.848966040281535
1.2994	-20.82230291574523
1.3	-20.793333351925053
1.3004	-20.759613012192354
1.3007	-20.79774816401568
1.3014	-20.851620975498072
1.3017	-20.86013404983271
1.302	-20.879437331247402
1.3027	-20.907690050022172
1.3031	-20.94566961565129
1.3034	-20.936029789178118
1.3041	-20.946558112815467
1.3045	-20.976104952518572
1.3051	-21.02308056778125
1.3054	-21.012018462084793
1.3056	-20.941010187769987
1.3063	-20.88605027811223
1.3066	-20.836522248609306
1.307	-20.79486754171471
1.3076	-20.776741627799062
1.3079	-20.740487935986163
1.3082	-20.736796589850183
1.3089	-20.751603127614384
1.3092	-20.782131550602557
1.3095	-20.799505011311794
1.3102	-20.918352253133694
1.3105	-20.91968873947071
1.3113	-20.888020381414808
1.3116	-20.767084986998043
1.312	-20.76449938392778
1.3127	-20.771404834781414
1.313	-20.92202147499851
1.3133	-21.00396102248815
