# Temperature (K)	C55 Attenuation (Neper/m)
0.6512	0.7110346185509115
0.6516	0.6555078895430029
0.6519	0.6004547004454821
0.6521	0.6224765631237119
0.6526	0.5032282585743815
0.6528	0.4285254826037317
0.653	0.3868734266475826
0.6535	0.3257835255935788
0.6537	0.3855939775239676
0.6542	0.39568362671082014
0.6544	0.3579783026527821
0.6546	0.4496980272233486
0.655	0.5966964705314695
0.6553	0.7434763290719957
0.6555	0.8979577359610289
0.656	1.0440241116697848
0.6562	1.1571919786676972
0.6567	1.1468148210219056
0.6569	1.102801398606971
0.6571	1.0535170321818441
0.6576	1.0104620556812733
0.6578	0.9934514284000784
0.6582	0.8787258042887061
0.6585	0.798670464893803
0.6587	0.7911665328512072
0.6592	0.7576496658647329
0.6594	0.7201701939837903
0.6596	0.6279796702521026
0.6601	0.6247013460711628
0.6603	0.693256756157723
0.6605	0.7596982596442103
0.661	0.8198360872255535
0.6612	0.8198334128994702
0.6615	0.7739857586898893
0.662	0.7405153244201301
0.6622	0.6176622842239112
0.6624	0.40403883544991004
0.6629	0.2629138760800629
0.6631	0.14923837774301774
0.6633	0.14753025410959708
0.6638	0.14331691053564555
0.664	0.18705066260213243
0.6642	0.17094236585711542
0.6647	0.19706881575154966
0.6649	0.1788330999469281
0.6651	0.1568671769263119
0.6655	0.0428980418281526
0.6658	-0.01190865448944578
0.666	0.002224860446801813
0.6664	0.1556652149717479
0.6667	0.3650920217124849
0.6669	0.5777428999676317
0.6674	0.7637921991824328
0.6676	0.9920414833551376
0.6678	1.1669362467114865
0.6682	1.196898751492995
0.6684	1.1543340647060631
0.6687	1.1395524130867898
0.6691	1.1671720155115395
0.6694	1.188544904513833
0.6696	1.228288417881629
0.6701	1.2418818026116014
0.6703	1.2780363810847462
0.6705	1.3455670718436181
0.671	1.3546820526743204
0.6712	1.3510743995929033
0.6717	1.3196201406618684
0.6719	1.2075501931166173
0.6721	1.1883139579024373
0.6726	1.1401123883135824
0.6728	1.076583685586229
0.6733	1.0323085268693148
0.6735	0.9873306049100279
0.674	0.9547251976493953
0.6742	1.0287753795606136
0.6745	1.0027770028848408
0.6749	0.9926683363903521
0.6752	0.9940508588084072
0.6754	1.0549907923476667
0.6759	1.0533730080683767
0.6761	1.011461797868833
0.6763	1.0149311372744023
0.6768	1.0416342200644522
0.677	1.1026523853319645
0.6773	1.1705781152205645
0.6778	1.1063861323387414
0.678	1.0237796287651122
0.6782	1.0033792234690964
0.6787	0.9331074590195954
0.6789	0.9462705289479345
0.6792	0.9300520968556611
0.6797	0.8322230420141636
0.6799	0.8801912128858476
0.6801	0.9733727708059519
0.6806	1.06543656165843
0.6809	1.1204715489210457
0.6811	1.084963972713524
0.6815	1.1053425562900543
0.6818	1.2081972245193242
0.682	1.2836614442390442
0.6825	1.2822854345597534
0.6827	1.1591187040654063
0.683	1.1080535388484805
0.6834	1.1376537949046224
0.6837	1.1683684986949174
0.684	1.182897675782442
0.6845	1.0820536035711825
0.6848	1.0446589896455407
0.6853	1.2036926506552845
0.6855	1.3082381359500914
0.686	1.3321870979187906
0.6862	1.3462921613494814
0.6864	1.2502204365695775
0.6869	1.1408748767072439
0.6871	1.0506506237933309
0.6874	0.9118198245830058
0.6878	0.7384218440191717
0.6881	0.6215444499559908
0.6885	0.5077253399483084
0.6888	0.5226729591709613
0.6893	0.6093627390384881
0.6895	0.7526579162305325
0.6898	0.8177891020064294
0.6902	0.9219047429505736
0.6905	0.9825955090179264
0.6908	1.088833809697178
0.6913	1.146119055437964
0.6915	1.1890316869664161
0.6918	1.173756121325141
0.6923	1.2391160900172054
0.6925	1.302299489400184
0.693	1.3201651665980876
0.6932	1.306827327668941
0.6935	1.3236242600583523
0.6942	1.285329893164885
0.6945	1.2262472536614268
0.6947	1.1122262832442402
0.6952	0.985675840904662
0.6954	0.9378958191456377
0.6956	0.8639809471953868
0.6961	0.7848954609195857
0.6963	0.7903700730696528
0.6968	0.7349049648203163
0.6971	0.7943408049509912
0.6976	0.8646754806728154
0.6978	0.8720315671193362
0.6981	0.919317997493124
0.6986	0.9105633591368019
0.6988	0.8469494885565609
0.6991	0.9190084614924103
0.6996	0.9002489146909625
0.6998	0.8403631353285164
0.7001	0.7999232545761288
0.7005	0.7980367420241237
0.7008	0.7983481047142504
0.7012	0.8288987341470033
0.7015	0.7860200659903853
0.7019	0.6892785951495171
0.7021	0.7198908846559107
0.7023	0.8170712695656448
0.7027	0.7531973116565496
0.703	0.7285935136023909
0.7034	0.7199357787612826
0.7037	0.7089622567540914
0.704	0.743008129298687
0.7044	0.6842765513408153
0.7047	0.5985964830033481
0.7051	0.576349961704409
0.7054	0.643314269836992
0.7056	0.7187523621666401
0.7061	0.8415607977325976
0.7064	0.9604961305657298
0.7066	1.063604985330528
0.7071	1.0654825240905552
0.7074	1.1836047999095172
0.7078	1.2468795386874945
0.7081	1.294293854086277
0.7083	1.2578675911562414
0.7088	1.1464928353005917
0.7091	0.9967151763183892
0.7096	0.9422005085673391
