# Temperature (K)	C55 Attenuation (Neper/m)
1.0951	9.23113109023855
1.0955	9.555131102530808
1.0958	9.9563672248379
1.0968	10.801512478174354
1.0976	11.047821309724418
1.0982	10.6439144463575
1.0985	10.619467251125174
1.0988	10.84845122391224
1.0995	10.807992058450028
1.1002	11.137192888151555
1.1008	11.50163991600838
1.1011	11.616904879927327
1.1015	11.239738226030774
1.1024	10.807920841091219
1.1036	10.138464819759792
1.1043	10.061194197927879
1.1046	9.490571242435287
1.1049	9.32405862840789
1.1056	9.39588787302723
1.1063	9.356157025215794
1.108	9.35909082162683
1.1084	9.634879591674201
1.1087	9.934289573601884
1.1093	9.841213231636825
1.11	10.085886489737662
1.1109	9.690137801454377
1.1113	9.730929791568961
1.1119	10.024542168727685
1.1122	10.59340263191451
1.1129	10.704332491359368
1.1132	11.271220179694073
1.1142	12.018888651581936
1.1145	12.107898123907397
1.1155	11.913695836447717
1.1158	11.696046453864756
1.1168	11.600307837819786
1.1178	10.768258998366687
1.1182	10.381902424805663
1.1189	9.859987555792268
1.1199	9.961048862487418
1.1208	9.803927592073906
1.1217	9.866444700913842
1.122	10.570374892790971
1.1227	11.040131798806506
1.1231	11.280578854970786
1.1234	11.088716536166839
1.1245	11.684795961604076
1.1248	11.131216373767513
1.1255	10.556579687140973
1.1258	10.298924328297868
1.1261	10.319345055428919
1.1268	9.95713215743737
1.1297	9.518955227927556
1.1308	9.669044316931338
1.1321	9.76630057432891
1.1328	10.000402497312082
1.134	9.716547667707037
1.135	9.816590445195823
1.1354	9.545100331593343
1.136	8.999632974734956
1.1364	8.589619092222026
1.1367	8.703897153335165
1.1373	9.055589814831839
1.1379	9.807469368216863
1.1382	10.675588523346038
1.1386	11.236597489258592
1.1392	11.327852811922579
1.1395	11.673294892734113
1.1406	11.34834871776714
1.141	10.53111144512514
1.1416	10.082272228649718
1.1419	10.082958415890369
1.1423	9.88442416759736
1.1432	9.48653990919043
1.1435	9.80033304716701
1.1442	10.273689636675293
1.1445	10.487538117017811
1.1455	10.603177304123983
1.1462	10.944361814110938
1.1472	10.861265790974333
1.1482	10.761176425243494
1.1485	11.131882458203052
1.1488	10.66409832038178
1.1495	10.958408326105735
1.1498	11.156767032885682
1.1518	10.677814982782316
1.1524	10.433191135091882
