# Temperature (K)	$\Delta c_{33}/c_{33}$ ($10^{-5}$)
1.7471	-10.72687097094476
1.7474	-10.798132967171757
1.7476	-10.848481119033709
1.7479	-10.902394091793656
1.7483	-10.962600862595469
1.7485	-10.988796613077358
1.7487	-10.997435562465352
1.749	-11.042956979654644
1.7494	-11.027411785232857
1.7497	-10.952548938203012
1.75	-10.984078643300991
1.7501	-11.04309351331878
1.7502	-11.079172705162026
1.7503	-11.09443130350599
1.7504	-11.159446559365945
1.7505	-11.188926926166845
1.7508	-11.28638785678918
1.7512	-11.230431208675284
1.7513	-11.16385193439302
1.7515	-11.167998220440456
1.7517	-11.183188015899205
1.7518	-11.14127161287012
1.7519	-11.182217993899577
1.7521	-11.206081770570984
1.7524	-11.197052025346029
1.7526	-11.266317711928446
1.7529	-11.302550038630057
1.753	-11.235266230197327
1.7531	-11.26183289918029
1.7534	-11.279251004846422
1.7536	-11.284949338580264
1.7537	-11.305230073184656
1.7539	-11.285441149689166
1.7541	-11.227010367891628
1.7542	-11.30606244634553
1.7543	-11.305313353035926
1.7544	-11.264802081387534
1.7546	-11.241669539754916
1.7548	-11.245984998128502
1.755	-11.25098340284046
1.7552	-11.309688685716214
1.7553	-11.316308936746923
1.7554	-11.371110584712916
1.7558	-11.381796869946605
1.7561	-11.42042269771342
1.7565	-11.439239110644372
1.7566	-11.463474374834702
1.757	-11.433124883112164
1.7572	-11.445024186543648
1.7574	-11.340720214165449
1.7578	-11.327435679673949
1.758	-11.282979534154737
1.7581	-11.331372788264284
1.7582	-11.23384013838721
1.7583	-11.229217406263528
1.7585	-11.229388696687437
1.7587	-11.286977504402456
1.7589	-11.335758902217275
1.7592	-11.33697131075909
1.7595	-11.324162807926125
1.7596	-11.390961350986924
1.7597	-11.402242822754006
1.7602	-11.392886686256709
1.7605	-11.382014588964818
1.7607	-11.389056829063817
1.761	-11.44374115219742
1.7611	-11.457950554232978
1.7612	-11.504312888289363
1.7613	-11.541511593836969
1.7616	-11.57176338815973
1.7617	-11.595824320013794
1.7619	-11.621231344759373
1.7622	-11.583636667779935
1.7624	-11.550228559878416
1.7627	-11.514941039790703
1.7628	-11.477812561632874
1.7629	-11.42883892767399
1.7631	-11.41428401797825
1.7632	-11.378161607801331
1.7634	-11.371688581246088
1.7639	-11.404225636700769
1.7642	-11.470171516305456
1.7643	-11.483680582047295
1.7644	-11.533638681553755
1.7646	-11.564265420204087
1.7648	-11.598401279760973
1.765	-11.6252000129138
1.7655	-11.608983259090671
1.7657	-11.54793274408737
1.7659	-11.48954240851398
1.766	-11.524368843401513
1.7665	-11.560430270350047
1.7668	-11.51575501151525
1.767	-11.539418557717942
1.7672	-11.49697586277246
1.7677	-11.528408918619933
1.7679	-11.668636866609445
1.768	-11.64255956211153
1.7685	-11.547237974661252
1.7686	-11.600550616113123
1.7687	-11.684455394343168
1.7691	-11.746205979394828
1.7694	-11.755517651657453
1.7696	-11.659925761663334
1.7697	-11.634401596611175
1.7698	-11.715681054241811
1.77	-11.673852425998975
1.7702	-11.660461024409365
1.7705	-11.665150488026395
1.7708	-11.648121885139894
1.7711	-11.679377465399963
1.7712	-11.814312812134203
1.7713	-11.828105005219834
1.7715	-11.858423413088229
1.7718	-11.832748735112515
1.7719	-11.863264429344742
1.7721	-11.886974845197264
1.7723	-11.949584121949606
1.7725	-11.815208407179155
1.7728	-11.83162359679389
1.7729	-11.836847538751869
1.7732	-11.874815683780254
1.7735	-11.916930436214493
1.7738	-11.92477307460479
1.774	-12.01020902426694
1.7743	-12.09266483072624
1.7745	-12.107671928891586
1.7747	-12.160113578481885
1.7748	-12.126621521170247
1.7751	-12.025575573277562
1.7754	-12.027446231775112
1.7755	-11.89795867424792
1.7758	-11.87150913483846
1.7759	-11.879628543912906
1.7761	-11.826645651989907
1.7763	-11.767043028672914
1.7765	-11.811727959621614
1.7769	-11.772010386415907
1.7771	-11.965187266880863
1.7772	-11.98209100681564
1.7775	-11.904967042838944
1.7777	-11.940127782980989
1.7781	-12.032977284858905
1.7782	-12.1281849149228
1.7783	-12.217431007553143
1.7785	-12.077321411944302
1.7786	-12.05906030989753
1.779	-12.175691314551223
1.7792	-12.190815759011945
1.7793	-12.207623948736122
1.7794	-12.224960253500488
1.7796	-12.14489417103805
1.7797	-12.254218278501261
1.7801	-12.37509750202172
1.7802	-12.427189486528624
1.7804	-12.539333227072031
1.7806	-12.600544939326909
1.7809	-12.499118590720123
1.781	-12.478105226230403
1.7811	-12.412721839226228
1.7813	-12.306407159977582
1.7814	-12.266766740510432
1.7818	-12.221576689563918
1.782	-12.230051738392516
1.7822	-12.401540799667726
1.7825	-12.53177248488137
1.7828	-12.51819654251426
1.783	-12.579656799064999
1.7832	-12.614790229203976
1.7835	-12.584084063376505
1.7836	-12.530381902536064
1.7839	-12.42443635744082
1.7841	-12.414801685870342
1.7843	-12.519767313039814
1.7846	-12.48185059033299
1.7848	-12.411104217239073
1.785	-12.385710137701098
1.7851	-12.335848272366462
1.7853	-12.437890933588474
1.7856	-12.426774456852918
1.7857	-12.329793961110163
1.786	-12.382472582898675
1.7863	-12.387326986266052
1.7866	-12.45449658656853
1.7868	-12.516610623775865
1.787	-12.410120279021664
1.7873	-12.421436866139851
1.7878	-12.373003966749595
1.7879	-12.30832847247993
1.7881	-12.467967483908993
1.7882	-12.357450481583925
1.7885	-12.258175387986189
1.7887	-12.262187738486846
1.7889	-12.339290415034183
1.7894	-12.415765972752434
1.7896	-12.493776352232032
1.7898	-12.4167693041684
1.79	-12.545840532453477
1.7903	-12.682720400227936
1.7905	-12.771682549879625
1.7908	-12.782155568068418
1.791	-12.794026886288533
1.7913	-12.802065381351774
1.7915	-12.757046258721601
1.7917	-12.884392052547481
1.7918	-12.872277000988696
1.7921	-12.885215646342628
1.7923	-12.912012299766605
1.7925	-13.015035728395592
1.7928	-13.100981574330959
1.793	-13.162459126181018
1.7935	-13.051173620918473
1.7937	-13.098642971217416
1.7939	-13.094258232113871
1.7941	-13.112363550116642
1.7943	-13.070845949769309
1.7947	-13.075193863869888
1.7949	-13.116461260715258
1.7951	-13.158825636291498
1.7953	-13.218263460122527
1.7954	-13.195510250151626
1.7957	-13.229717294763983
1.7962	-13.281243420668055
1.7963	-13.253611561184208
1.7968	-13.291755633387407
1.7975	-13.32218529992435
1.798	-13.334257058445726
1.7983	-13.390746229682442
1.7985	-13.41773013602792
1.7988	-13.393158192227212
1.7989	-13.429474332615369
1.7992	-13.540537444130054
1.8	-13.467351301145657
1.803	-13.582697335291574
1.8067	-13.738199329743232
1.8098	-13.684667253734721
1.8104	-13.866132784721787
1.8142	-14.052764038815262
1.8149	-13.9656756246482
1.8181	-14.273382047668862
1.82	-14.255579009719854
1.8238	-14.351572720188086
1.8252	-14.494896931746153
1.8259	-14.618850945760258
1.8297	-14.790832844199402
1.8335	-15.110330456581073
1.8339	-15.281786990419581
1.834	-15.485589823976964
1.8341	-15.670897216609907
1.8342	-15.929465724668992
1.8345	-16.071062357400635
1.8348	-16.112721851152138
1.835	-15.996592090907518
1.8351	-16.017135423950144
1.8355	-16.071911450328347
1.8358	-16.061536363171093
1.8363	-16.11405009372204
1.8366	-16.044149415103682
1.8373	-16.152138590525396
1.8374	-16.421364747857904
1.838	-16.366789148460267
1.8381	-16.51245018768185
1.8389	-16.48316957562782
1.8391	-16.529309009213502
1.8394	-16.503705478390245
1.8399	-16.293499531607907
1.84	-16.074749401756968
1.8403	-16.19790832966539
1.8412	-16.039759703673614
1.8417	-16.149050459049462
1.842	-16.02657531896542
1.8429	-16.252017652555146
1.8431	-16.339278204339067
1.8444	-16.451581450621646
1.8446	-16.387826456154553
1.8449	-16.608702831689772
1.8455	-16.67268158201713
1.8457	-16.765280464112582
1.8469	-16.78357904918437
1.8472	-16.873446297035226
1.8485	-17.03476376420971
1.8486	-17.282444053927172
1.849	-17.208488785859707
1.8494	-17.166232987800687
1.85	-17.321515341017385
1.8501	-17.312097435649907
1.8502	-17.47252259239448
1.8503	-17.56816893970979
1.8507	-17.515809452995597
1.8508	-17.51997136332308
1.8509	-17.63717547610122
1.8513	-17.626651858869216
1.8515	-17.68781368588609
1.8517	-17.722817057110635
1.8519	-17.724088403893642
1.852	-17.733898917196964
1.8522	-17.822680368185875
1.8523	-17.794782131038055
1.8525	-17.95732107352748
1.8527	-17.922291880496733
1.8532	-17.891817691446732
1.8533	-17.88280403511866
1.8537	-17.90489590229435
1.8538	-17.90523856020354
1.8544	-17.96029780897728
1.8546	-17.88266121454821
1.8551	-18.0121360657414
1.8552	-17.96405196367471
1.8555	-18.05247344310471
1.856	-18.09601435880104
1.8562	-18.304682033167182
1.8565	-18.255584816613744
1.8569	-18.278786509304652
1.857	-18.29910830543426
1.8571	-18.477067110653618
1.8577	-18.502512136607333
1.8578	-18.430334782858413
1.8583	-18.420454871417856
1.8585	-18.5597898155504
1.8588	-18.479852948788004
1.8589	-18.57597479567557
1.8591	-18.48266214021748
1.8592	-18.437017950675187
1.8593	-18.5259201557042
1.8594	-18.501693205238183
1.8595	-18.53065546066782
1.8596	-18.70116989790441
1.8597	-18.61866335194719
1.8598	-18.776004614622288
1.8599	-18.821408756826617
1.86	-18.900932260201046
1.8601	-18.927689584219817
1.8603	-18.988299044905048
1.8605	-19.01028431843691
1.8606	-19.07300422092203
1.8607	-19.09711862303606
1.8608	-19.15338120402502
1.8609	-19.147129769651684
1.861	-19.2281479886627
1.8611	-19.190217880548403
1.8612	-19.222185422189597
1.8613	-19.18983352520165
1.8614	-19.222584717368264
1.8616	-19.149914733763392
1.8617	-19.249099096045807
1.8618	-19.172223618529088
1.8619	-19.2944831058413
1.862	-19.280057264727176
1.8623	-19.309798276212486
1.8624	-19.291205904674115
1.8625	-19.407258032412752
1.8626	-19.339396724352937
1.8627	-19.353234814225335
1.8628	-19.269001790319017
1.8629	-19.26952520432282
1.863	-19.20641806293723
1.8631	-19.162680824800056
1.8632	-19.130377566602725
1.8633	-19.136292910141535
1.8634	-19.18034650063175
1.8635	-19.24169465178213
1.8636	-19.26136765185438
1.8637	-19.406823456919703
1.8638	-19.428129868005147
1.8642	-19.459601426946186
1.8644	-19.48682177647733
1.8646	-19.514563665962953
1.8648	-19.52777250393675
1.8649	-19.606465080008423
1.8652	-19.628696024937
1.8655	-19.732082980728322
1.8658	-19.795611274931698
1.8659	-19.814571516749147
1.8661	-19.864654970778798
1.8662	-19.87904300515462
1.8664	-19.838709253243238
1.8666	-19.81026788720554
1.8668	-19.813872558247752
1.867	-19.5601608692245
1.8672	-19.66883295627069
1.8673	-19.66620456497045
1.8674	-19.62925460407431
1.8676	-19.586202387023416
1.8678	-19.612245417128882
1.8679	-19.637136854829578
1.8682	-19.94857803404185
1.8683	-19.83909490342566
1.8684	-19.86705708378809
1.8685	-19.925898786384604
1.8689	-20.06761866159041
1.8694	-20.12115538551232
1.8695	-20.086669710185436
1.87	-20.05823987017628
1.8707	-20.170717087779938
1.8709	-20.009985087782972
1.8713	-20.100410014992473
1.8716	-20.08220295712713
1.8718	-19.8493765293184
1.8721	-19.909200309092427
1.8735	-19.949777856238605
1.8737	-19.9883408142936
1.8743	-20.023938502167216
1.8745	-20.012565968635656
1.8754	-20.075340526105286
1.8755	-20.419872496632575
1.8758	-20.133410983997187
1.8764	-20.168828426129057
1.8773	-20.236313125765854
1.8785	-20.42661486043159
1.879	-20.496895884278278
1.8795	-20.527601240952208
1.8797	-20.092007224077413
1.8801	-20.285337048656093
1.8807	-20.353728577015723
1.882	-20.357916892573982
1.8822	-20.388352231112286
1.8823	-20.24301929836444
1.8844	-20.072583045211264
1.8845	-20.45098563680871
1.8849	-20.654011678484874
1.8861	-20.617498077853718
1.8863	-20.47821394953107
1.8871	-20.415254053455076
1.8873	-20.518519084043135
1.8875	-19.87882345417683
1.8879	-19.891483319189884
1.8881	-19.73577311769852
1.8888	-19.648096835695302
1.8891	-19.76549265040991
1.8897	-19.711698439832986
1.89	-19.66520610378965
1.8904	-20.366359640116332
1.8907	-20.33061495758302
1.8908	-20.380797530645495
1.8909	-20.348372258676456
1.8914	-19.25550880428736
1.8918	-19.186708359716125
1.8928	-17.340770941297126
1.8951	-17.112686023474218
1.8954	-15.574947963826032
1.8969	-15.270531620715074
1.8985	-14.80219122736199
1.8993	-13.894394101032374
1.9003	-13.267059942209274
1.9021	-14.048781711269758
1.9033	-12.10434619415438
1.9041	-12.347366650667619
1.9059	-10.938430940308853
1.9073	-8.815057963264856
1.9079	-8.582675610210867
1.9099	-6.996771586245279
1.9113	-4.944692606621638
1.912	-4.525022032634908
1.9154	-2.515873158526194
1.9163	-1.2745453371662154
1.9185	-0.8289413849524704
1.9192	-0.8440034177131794
1.9193	0.19735755709246064
1.9207	0.175614870536903
1.923	0.734089920667591
1.9233	0.8914250876933063
1.9253	1.233801795011821
1.9301	1.4642198616909852
1.9313	2.7454051482752755
1.9326	2.708564220138543
1.9351	3.031711561078874
1.9352	3.3204041417786834
1.9377	3.308097317151838
1.9393	3.55328708321572
1.9432	3.767581313381317
1.9435	3.9028660366250256
1.944	3.2501901491248972
1.946	3.427184284725866
1.9477	3.608540267750561
1.9488	3.787295664285849
1.9516	3.8609311613004214
1.952	4.0250643474757215
1.9562	4.210761125052
1.9574	5.150563905202489
1.9603	5.209865639161609
1.9604	5.3939028348231375
1.9634	5.4034018124026515
1.9645	5.591508947475462
1.9664	5.588939121634051
1.9672	4.852977996498103
1.9725	5.0196269096489505
1.9733	5.213573554593049
1.9756	5.174286241687746
1.9774	5.445169008262101
1.9787	5.43878355330366
1.9817	5.6999711746195745
1.985	6.580485963615459
1.986	6.7895110085556105
1.9881	6.818291316107847
1.9913	6.950773740011756
1.9945	6.970062698460106
1.9948	7.18633317052916
1.9977	7.130238693467009
1.9994	7.335663671311538
2.001	7.244738473318111
2.0039	7.506631422650654
2.0043	7.511867556426823
2.0061	6.962251800265202
2.0075	6.927161957288677
2.0083	7.175658506447524
2.0109	7.104172764909758
2.0131	7.345366562687614
2.0175	7.252266053382155
2.0178	7.473807831119759
2.0208	8.220918064675129
2.022	7.8684430555737395
2.0227	7.910223142165321
2.0241	8.026904095852018
2.0273	7.989054025791689
2.0275	8.183774751510267
2.0307	8.13910420085178
2.0341	8.204406894625285
2.0358	8.447432321070131
2.0374	8.445669244627751
2.0376	8.544247970167824
2.0408	8.565687170608173
2.0441	8.516185097012796
2.0474	8.567383043990375
2.0477	8.665242308955998
2.0478	8.850163438141522
2.0507	8.844220001045075
2.0526	8.897039981452844
2.0539	8.960291016626194
2.0566	8.995445922113257
2.0573	9.16714199224614
2.0579	8.97241409151658
2.0597	9.158769368957415
2.0618	9.366400066881148
2.0627	9.328517172127857
2.0659	9.347445467159218
2.0688	9.41324199485727
2.0702	9.472002836553266
2.0714	9.70485160314243
2.0739	9.862191491336445
2.0768	9.809139113388971
2.077	9.946982289877575
2.0771	10.038540431617625
2.0796	10.168762784681928
2.0798	10.187121573167797
2.0802	10.22363530198094
2.0819	10.20447527675423
2.0823	10.260065614799736
2.0824	10.2953428266102
2.0849	10.433844034892939
2.0874	10.481938380593746
2.0926	10.505154128505136
2.0954	10.56878069517724
2.0981	10.61097392514508
2.1007	10.623159902984982
2.1033	10.620367086912132
2.1058	10.629452625037148
2.1108	10.64411507368325
2.1132	10.721121884303091
2.1155	10.889458976473929
2.12	11.047976444748214
2.1222	11.22305299060465
2.1244	11.348146581728415
2.1265	11.493195386182352
2.1305	11.620115263865003
2.1325	11.72276486450479
2.1344	11.704352573700076
2.1362	11.70129168122488
2.138	11.717296521009708
2.1415	11.755349421650145
2.1432	11.707813468696855
2.1448	11.682055157239255
2.1478	11.665338963646823
2.1484	11.729392706884873
2.1485	11.728732690494523
2.1486	11.710494203509558
2.1487	11.718725429777209
2.1488	11.812540892575505
2.149	11.877794667251267
2.1491	11.947305062971163
2.1492	11.91738312528485
2.1494	11.981931596478725
2.1495	12.000920208338604
2.1496	12.004325245921448
2.1498	11.928523419565565
2.1499	11.89883676127165
2.15	11.79085375250006
2.1501	11.770624855242385
2.1502	11.69612576976596
2.1503	11.715086147176535
2.1504	11.683317783858783
2.1505	11.719910653393681
2.1507	11.659807538507863
2.1508	11.6617036947958
2.1509	11.7651372370032
2.1511	11.777818487369267
2.1512	11.850362005310801
2.1514	11.860604982876934
2.1517	11.869273610743651
2.152	11.96352878185179
2.1521	12.003977442506411
2.1523	11.943805035387532
2.1526	12.009177316960052
2.1529	11.952612897253578
2.153	12.045062489992755
2.1531	12.057420872316204
2.1533	12.016441064660599
2.1534	12.040787471845338
2.1537	12.047753463558955
2.1541	12.064006724196322
2.1542	12.070296308331578
2.1544	12.051174938952437
2.1545	12.021733214506725
2.1548	11.989617139444654
2.155	12.016981201125123
2.1554	12.025280725228015
2.1557	11.927098926563438
2.1559	11.909158401010986
2.1561	11.867118467481784
2.1564	11.903020772994449
2.1565	11.94487490156691
2.1568	11.885653183439846
2.157	11.898647081762249
2.1573	12.01092179675083
2.1577	12.052392732956172
2.1579	12.077877873487813
2.158	12.11824956127586
2.1583	12.129757411089015
2.1586	12.187911382862048
2.1587	12.17635739341551
2.159	12.11517371480191
2.1591	12.109538818864753
2.1595	12.134467961636261
2.1597	12.111903076543275
2.1599	12.116020978061858
2.16	12.115621691705895
2.1603	12.100347491128538
2.1607	12.155019085824392
2.1609	12.149421524329915
2.161	12.174011327277325
2.1612	12.160080683694991
2.1614	12.152573816119022
2.1617	12.107666984801211
2.1619	12.109416502492245
2.1622	12.032341913330104
2.1625	12.035359593414094
2.1626	11.98209650601594
2.1628	11.96030723819733
2.1631	11.97895666102479
2.1632	12.005042451435077
2.1636	11.977498943243782
2.1638	12.056053143926928
2.164	12.028370325658669
2.1644	12.09721093778133
2.1649	12.103920154758553
2.1652	12.06196113003044
2.1656	12.139462978253254
2.1657	12.24442418641352
2.1661	12.267231256739088
2.1663	12.336479618658375
2.1665	12.318179674047913
2.1667	12.303617218498948
2.1669	12.376489545557718
2.167	12.31435979058837
2.1674	12.287807916755433
2.1677	12.237992478791474
2.168	12.173030190625242
2.1682	12.173790104462258
2.1684	12.16783533258825
2.1686	12.105358282938193
2.1687	12.110472918153148
2.169	12.045319978759174
2.1693	11.99326893233337
2.1694	12.029025259716846
2.1698	11.967926848874663
2.17	12.038661630658522
2.1703	12.074404106623573
2.1705	12.002168627157321
2.1706	12.063043427401212
2.1709	12.168664184679974
2.171	12.156907002087793
2.1712	12.163342080172477
2.1714	12.114653416971297
2.1717	12.092030802813134
2.1719	12.144747228039805
2.172	12.105775578315017
2.1722	12.102966815663585
2.1724	12.154274790420114
2.1725	12.130248285902432
2.1726	12.147418663795746
2.1727	12.14294812644948
2.1728	12.183001308658474
2.1729	12.18056013838699
2.173	12.123934164175772
2.1731	12.048816070234224
2.1732	12.077409956317327
2.1734	12.052180452388841
2.1735	12.05404543231568
2.1736	11.97581937225475
2.1737	11.974721589154216
2.1738	11.913415784352884
2.1739	11.932684754928767
2.1747	11.95090893329674
2.1754	11.96549842086043
2.1762	11.944892122269156
2.177	11.94234376375011
2.1779	11.908743888663126
2.1786	11.95392559875346
2.1795	11.900902723288985
2.1805	11.837559630913692
2.1812	11.82327490403891
2.182	11.803601791235408
2.1828	11.798579980286185
2.1837	11.826305840285338
2.1845	11.817805898957962
2.1853	11.85414594533323
2.1861	11.9198070231851
2.1877	11.96567839502576
2.1885	12.05386308677622
2.1894	12.117462698819716
2.1903	12.12033092719952
2.1912	12.108204822817001
2.1929	12.112771229660131
2.1938	12.166020209460655
2.1956	12.23513245979722
2.1973	12.304194414690581
2.1982	12.398819454240945
2.1998	12.519710711145215
2.2016	12.67942042515973
2.2026	12.774658525507059
2.2034	12.818360079419215
2.2053	12.84708311492046
2.2063	12.829080581058804
2.2072	12.743589628804889
2.2081	12.680091987664145
2.2089	12.620279514555639
2.2098	12.569131163967358
2.2116	12.512542793956051
2.2124	12.434675699881025
2.2142	12.438507696733794
2.2151	12.45092925090793
2.2159	12.440959972281101
2.2169	12.463511104619993
2.2176	12.441338609670005
2.2184	12.389267021464416
2.2193	12.363703023758411
2.2201	12.2824765994218
2.2209	12.270031992755607
2.2217	12.373466939217893
2.2225	12.400505492683536
2.2234	12.495927789103547
2.225	12.630521307614519
2.2259	12.723630098125067
2.2275	12.816808784084168
2.2291	12.90909575787567
2.2298	12.8922132103994
2.2313	12.932511721024703
2.2329	12.929074671573305
2.2336	12.926573880969737
2.2344	12.958946965568478
2.2361	12.995882674199773
2.2377	13.024522045877927
2.2384	13.043522528349044
2.24	13.001638590757837
2.2407	13.008506329687371
2.2414	12.995760087160049
2.242	12.948972150187261
2.2434	12.930287131606471
2.2448	12.928524772847942
2.2455	12.949552868376673
2.2462	12.994697525543181
2.2476	13.022768871823187
2.2482	13.043557859532658
2.2489	13.07352666327485
2.2495	13.151219753186023
2.2506	13.173258654002634
2.2513	13.189981848619032
2.2519	13.242618295094703
2.2525	13.272220969303454
2.2537	13.30669099269623
2.2543	13.32351678618409
2.2549	13.254443847109703
2.2562	13.226678558657984
2.2568	13.179439186855205
2.2573	13.132004178476837
2.2578	13.080002615276882
2.2591	13.013464874457394
2.2596	12.995980044508414
2.2601	12.986981027610884
2.2606	13.009654763548873
2.2616	12.94607176383197
2.2626	12.897926661433505
2.263	12.896215908078261
2.2635	12.873520212081102
2.2646	12.827940382204028
2.265	12.813713024127846
2.2655	12.775709765630978
2.2661	12.787523233436952
2.2673	12.78754193328735
2.2678	12.811730832988841
2.2682	12.84744724386571
2.2686	12.877424345774022
2.2695	12.821523784599584
2.2703	12.796399045359692
2.2707	12.803252257491998
2.271	12.767539655067099
2.2714	12.70419858543053
2.2718	12.676155463587993
2.2723	12.666132976964821
2.273	12.732633429985668
2.2734	12.77154311286055
2.2741	12.833715263228202
2.2746	12.865852826065321
2.275	12.90693584261712
2.2753	12.941605101438046
2.2758	12.99689975527707
2.2763	12.989985676352202
2.2771	12.94553758686542
2.2774	12.903251094108423
2.2781	12.917583150515961
2.2788	12.86481600895974
2.2791	12.840911090874245
2.2795	12.778951253822335
2.28	12.765081524219418
2.2806	12.781811184097078
2.281	12.80816719524442
2.2814	12.84366181370828
2.2822	12.9298655679693
2.2825	12.972713303098713
2.2827	13.015430498768726
2.2831	13.096106651433063
2.2835	13.135269947655729
2.2838	13.140326422639689
2.2844	13.118178464942485
2.2846	13.075506754688302
2.285	13.11900861405186
2.2854	13.15873159451475
2.2857	13.131783009619795
2.2861	13.095625375648362
2.2865	13.110814722580182
2.2868	13.109129282325359
2.2872	13.120729910932289
2.2876	13.086313841862669
2.2879	13.01450405513303
2.2883	12.981025294452252
2.2889	13.02974332857381
2.2891	13.007157080550748
2.2894	13.05532011714778
2.2897	13.103638061877563
2.2899	13.123072898963656
2.2907	13.105202843207868
2.2908	13.14740088012142
2.291	13.112160131958532
2.2916	13.115951048921808
2.2923	13.04484391880007
2.2926	12.949032869498982
2.2932	12.884674205452091
2.2935	12.915220776879565
2.2936	12.91643483581192
2.2939	12.894838812566034
2.2943	12.893926666089035
2.295	12.92553931094604
2.2952	12.920337430658408
2.2954	12.951861922045577
2.296	12.962120815791195
2.2963	12.953600774223695
2.2967	13.03306338705314
2.2968	13.063122630317867
2.297	13.055914463896583
2.2973	13.109793394954533
2.2976	13.080340396084967
2.2979	13.034186227417873
2.3009	12.978102569508838
2.3019	12.976446781504114
2.3023	12.991448002473506
2.3027	13.017737075934104
2.3031	13.077446754333755
2.3035	13.15594058852216
2.3042	13.268968978755975
2.3045	13.370999796545403
2.3053	13.39305638888209
2.3056	13.41768896762233
2.3061	13.478942131274287
2.3064	13.530048863605316
2.3068	13.529789689728116
2.3073	13.511550986146963
2.3082	13.47832207505284
2.3085	13.471093139039555
2.309	13.438718161095414
2.3094	13.368304379480064
2.3103	13.258038009450468
2.3106	13.210849220398773
2.3111	13.16532057812387
2.312	13.128288993020337
2.3123	13.081461611597463
2.3127	13.039297277443541
2.3131	13.033704307620946
2.3136	13.066244517961106
2.3141	13.068437742747019
2.3146	13.097255657288605
2.315	13.140502302927008
2.3153	13.144739877854473
2.3158	13.203543349236758
2.3165	13.234538567732539
2.317	13.190563529271486
2.3174	13.20586292974776
2.3178	13.199632854852895
2.3183	13.214484429614561
2.3189	13.231656412591004
2.3194	13.215921988706564
2.3199	13.2302837835294
2.3204	13.237836035297411
2.3208	13.245556954168718
2.3213	13.228924168948959
2.3217	13.193737433711945
2.3222	13.195206078608118
2.3225	13.195525626972078
2.323	13.15442414739671
2.3235	13.23728295477476
2.324	13.272257379243598
2.3245	13.285588693548851
2.325	13.300737733670797
2.3255	13.320558990613716
2.326	13.308039605173079
2.3266	13.31091268856412
2.3271	13.245637649974311
2.3276	13.211106444389689
2.328	13.236409554381483
2.3284	13.252333200278983
2.3288	13.2562249832122
2.3298	13.274079785270082
2.3303	13.285718741846777
2.3308	13.289128015252425
2.3313	13.291002328484032
2.3319	13.265587326986651
2.3329	13.254018991684262
2.3335	13.24696417581983
2.334	13.2656303809752
2.3345	13.336950923301911
2.335	13.453686652331598
2.3354	13.56707175628786
2.3358	13.677886270997499
2.3368	13.652147217748022
2.3377	13.650345044783192
2.3382	13.666239724080938
2.3387	13.653162148782872
2.3398	13.60358041188297
2.3407	13.548297655184758
2.3412	13.511287025012665
2.3422	13.500846572397919
2.3426	13.434180899470665
2.3432	13.34390917205608
2.3437	13.271127598539291
2.3447	13.178125527553233
2.3452	13.106759573436321
2.3461	13.092655684104496
2.3466	13.139574381076141
2.3477	13.212429112865625
2.3487	13.299888622070322
2.3493	13.393767365136151
2.3503	13.499655547533074
2.3512	13.52500684921836
2.3517	13.507716941754282
2.3522	13.551854778401768
2.3526	13.580559890521982
2.3531	13.63448647226373
2.3535	13.614956390708976
2.354	13.61452530350376
2.3545	13.617732784984966
2.3551	13.615722338863083
2.3555	13.61220783012191
2.3567	13.622428162519764
2.3572	13.639648169276398
2.3576	13.68089099315271
2.358	13.70428128990456
2.3584	13.773591564590824
2.3589	13.855348210650313
2.3593	13.909690186724482
2.3601	13.909216987746467
2.3611	13.798555252939444
2.3616	13.69464598959377
2.3626	13.609389205904948
2.3632	13.503110086713583
2.3637	13.362538095510308
2.3641	13.229496404013448
2.3646	13.184936837817851
2.365	13.178021800115483
2.366	13.224619026897772
2.3664	13.263529870555235
2.3673	13.289089711716686
2.3678	13.324008584147554
2.3683	13.329317241117522
2.3688	13.294158896123047
2.3693	13.274492729952497
2.3698	13.224856966650593
2.3702	13.195691410148154
2.3707	13.199631350801647
2.3711	13.234843493211056
2.3715	13.270284799990879
2.372	13.29941022785957
2.3725	13.317565768305212
2.373	13.328958450449315
2.3739	13.319034960599625
2.3742	13.289442657641155
2.3746	13.223541457159174
2.3751	13.172927283659961
2.3759	13.105423136310673
2.3763	13.075913775494646
2.3768	13.026651292019631
2.3771	13.01916855329734
2.3782	13.010144778424374
2.3786	13.003824229724078
2.3791	12.984484297433912
2.3795	13.07618312553335
2.38	13.117363353894778
2.3803	13.179128407997794
2.3808	13.217556212192862
2.3813	13.25887667349939
2.3816	13.301135747383658
2.3825	13.390845023109849
2.3829	13.373819768383587
2.3833	13.387763210850494
2.3839	13.412208968840194
2.3843	13.400965069364817
2.3848	13.449678369470023
2.3852	13.481651505952469
2.3856	13.45252684901948
2.386	13.422223432375615
2.3864	13.420975343337146
2.3872	13.451665255347276
2.3875	13.546070710858196
2.3879	13.614172099752988
2.3887	13.682370597914835
2.389	13.716660576294583
2.3895	13.750149398679214
2.3898	13.744988848664121
2.3908	13.65995881296394
2.3919	13.566130208079809
2.3923	13.474994073400008
2.3927	13.413365057617286
2.3935	13.404943802338458
2.3943	13.428692784834512
2.3945	13.454614088080827
2.3949	13.529581258173957
2.3957	13.567768072826416
2.3961	13.56820895065907
2.3966	13.54581064984301
