# Temperature (K)	$\Delta c_{33}/c_{33}$ ($10^{-5}$)
1.186	16.792245194467277
1.1865	16.725855258012075
1.1868	16.604474166519783
1.187	16.523634391854333
1.1872	16.50826951025248
1.1877	16.507387565319025
1.188	16.54848988080599
1.1882	16.63700223142003
1.1884	16.743247023405242
1.1889	16.892138058383246
1.1892	16.963803939604343
1.1894	17.06889334540456
1.1896	17.08119242035719
1.1898	17.099359386705125
1.1903	17.050711421125058
1.1906	17.015963032348417
1.1908	17.042350707753734
1.1911	16.982115961695186
1.1915	16.91244575065365
1.1917	16.847885762974986
1.192	16.78908363613335
1.1922	16.765806998951003
1.1925	16.761682617258085
1.1929	16.683543921433138
1.1932	16.714054859755812
1.1934	16.758790476865585
1.1939	16.82615346451735
1.1941	16.878987222682525
1.1944	16.888502673418014
1.1946	16.92025590354072
1.1949	16.927726231570006
1.1954	16.922319857790097
1.1956	16.98605774103934
1.1958	17.041963417154538
1.1963	17.025180563635324
1.1965	17.059316435250764
1.1967	17.14255177419397
1.197	17.215678490801253
1.1972	17.267951267657104
1.1977	17.166633659757778
1.1979	17.16166187831132
1.1982	17.127805059381746
1.1984	17.13747757996811
1.1989	17.047514940926373
1.1991	17.018489137320294
1.1994	17.021641747911033
1.1996	17.08432861249542
1.2001	17.091003968889407
1.2003	17.157068865944154
1.2005	17.216932690058897
1.2007	17.27746395481994
1.2009	17.338947226723345
1.2014	17.372775118837513
1.2016	17.363881084111448
1.2018	17.299350937593427
1.2021	17.19940448906923
1.2023	17.050273067639953
1.2028	16.991541918224485
1.2031	16.919741600087228
1.2033	16.901479663399368
1.2036	16.845224847725632
1.2041	16.85939761530729
1.2043	16.914937078664156
1.2045	16.977769116837365
1.2048	16.973129310302504
1.2052	16.885750002895094
1.2054	16.831216790652057
1.2057	16.784672315542245
1.2061	16.742801325717704
1.2063	16.6706122014845
1.2065	16.616252696762697
1.2068	16.588315697499088
1.2073	16.642768360885352
1.2075	16.64627191057639
1.2078	16.73538723189024
1.208	16.781945970572174
1.2083	16.82986826499569
1.2087	16.893373804077015
1.209	16.9361921590146
1.2092	16.963269379806626
1.2097	16.99092932152304
1.21	16.968472633246197
1.2102	16.987733664100677
1.2105	16.944069646371666
1.2107	16.88673910928861
1.2112	16.80884285979696
1.2114	16.772413224507627
1.2116	16.715708193852922
1.2118	16.74117495389745
1.2122	16.696759846133777
1.2124	16.734799275442377
1.2126	16.77584395621696
1.213	16.879455452745233
1.2132	16.974607324792867
1.2134	17.002308683623763
1.2137	16.998490377857056
1.2143	17.018556455098484
1.2148	17.057822409544144
1.215	17.155285019843113
1.2152	17.1181236525127
1.2154	17.01005464060956
1.2159	16.955913953533358
1.2161	16.832046972530556
1.2166	16.804476882506943
1.2169	16.804275264782444
1.2171	16.70693718130016
1.2174	16.697637140274235
1.2179	16.66141123642515
1.2181	16.594102686238635
1.2183	16.59488272079225
1.2186	16.522330761658527
1.219	16.42622419444011
1.2193	16.358810455904887
1.2195	16.315824674297453
1.2197	16.265074481827654
1.2202	16.27010920651233
1.2205	16.15829378765588
1.2207	16.139142943892146
1.2209	16.107001525981126
1.2214	16.047194145399963
1.2216	15.99902364204338
1.2219	16.082674034623178
1.222	16.143828671482062
1.2223	16.285819271578784
1.2227	16.38378939746738
1.223	16.44971823329704
1.2232	16.56560555817702
1.2235	16.613256749116676
1.224	16.656200071851234
1.2242	16.698110470273782
1.2244	16.77083559144242
1.2249	16.778436793958594
1.2252	16.7472991365126
1.2254	16.720475019943816
1.2259	16.69029882882481
1.2261	16.59459115981664
1.2263	16.477630337084197
1.2265	16.323135368123165
1.2268	16.18380265022158
1.2272	16.16226454718103
1.2274	16.108092272458492
1.2276	16.16076523022339
1.2279	16.161578961219565
1.2285	16.199059504229965
1.2287	16.18200900587722
1.2289	16.226765900069267
1.2292	16.217537934442614
1.2297	16.225147497611587
1.23	16.153225048162074
1.2302	16.169728146380024
1.2304	16.15415055607806
1.2306	16.1691075100777
1.2311	16.19298720137661
1.2313	16.246319234415182
1.2315	16.271175237137562
1.232	16.28505667112239
1.2322	16.293019662573982
1.2324	16.332554100109867
1.2326	16.414630366532418
1.2329	16.385199178552305
1.2333	16.286887781070238
1.2336	16.27155497604366
1.2338	16.30218077783115
1.2343	16.329929121296438
1.2345	16.296874990334395
1.2348	16.290721910463628
1.235	16.38157792410154
1.2354	16.415814091413182
1.2356	16.415691791352728
1.2359	16.426252176665326
1.236	16.478776994721787
1.2365	16.592543573528715
1.2367	16.671350323721143
1.2369	16.72369145273793
1.2372	16.85102235418551
1.2374	16.89203742401822
1.238	16.884903999225543
1.2382	16.756791184972187
1.2385	16.685700568668093
1.2386	16.606068340195886
1.2392	16.52874179176725
1.2394	16.40184888531991
1.2397	16.303547943769548
1.2401	16.205706167503156
1.2404	16.19781975185817
1.2406	16.135568146173988
1.2409	16.095425852574998
1.2413	15.991491656020454
1.2415	15.99848052328458
1.2417	15.992794965876621
1.2419	15.97772847812195
1.2424	15.973170624057097
1.2426	16.04288850283625
1.2428	16.101942580786126
1.243	16.148157371758707
1.2435	16.137897385393394
1.2438	16.128116062844057
1.244	16.15836712748919
1.2442	16.146212407344578
1.2447	16.117662762440403
1.245	16.090403009735283
1.2452	16.076014308003252
1.2455	16.100537185325898
1.2459	16.122815337882063
1.2462	16.17505633646916
1.2464	16.226806856953484
1.2466	16.189624633935654
1.2471	16.154077885463696
1.2474	16.16514136473936
1.2476	16.127695677515128
1.2479	16.091882754312845
1.2484	16.065953314522165
1.2486	16.032673317403443
1.2489	16.010244559341135
1.2491	15.977500295479526
1.2495	15.903361874884592
1.2497	15.797354867315448
1.25	15.832841550480314
1.2502	15.848315057457627
1.2507	15.873062022705128
1.251	15.942101960219247
1.2512	15.957885650663322
1.2515	16.04187768645114
1.252	16.20802849605231
1.2522	16.195875978786553
1.2524	16.252450251043744
1.2526	16.294205927083276
1.2528	16.26070047268646
1.2533	16.264344249129383
1.2535	16.22913962609136
1.2538	16.14326680310623
1.2543	16.134086241193664
1.2544	16.019486215707058
1.2547	15.871215089791328
1.2549	15.843102243627829
1.2554	15.918424140121392
1.2556	15.979744560422459
1.2558	15.996010167018309
1.2561	16.09160850339038
1.2566	16.09199913413326
1.2568	16.172697537633294
1.2571	16.147714036053806
1.2573	16.099061307480863
1.2578	16.126219320453377
1.258	16.23708585526855
1.2583	16.181157312798852
1.2585	16.220435657468528
1.259	16.228081749575214
1.2592	16.239522854637915
1.2595	16.2537094132265
1.2597	16.163009388484696
1.2602	16.01230553399269
1.2605	15.924923380220719
1.2607	15.864548246116986
1.2609	15.76531899000425
1.2614	15.759578055085925
1.2616	15.692443219283655
1.2618	15.716982272803984
1.262	15.807097049496459
1.2622	15.865769332493988
1.2627	15.84493669989607
1.263	15.88606816799337
1.2632	15.900080977941926
1.2635	15.942149269446915
1.2641	15.898310227464528
1.2643	15.798123927492746
1.2645	15.708063932542954
1.2648	15.700275203668943
1.2652	15.70432581467607
1.2654	15.712021357538594
1.2656	15.744081069756362
1.2661	15.80426931259191
1.2664	15.835825583309084
1.2666	15.888700147442092
1.2669	15.940929624049438
1.2674	15.970321438999271
1.2676	15.972998870594257
1.2679	15.883883978565436
1.2681	15.841564800826784
1.2684	15.83711046517378
1.2687	15.868991371399215
1.2689	15.858697064532748
1.2692	15.867712878541353
1.2694	15.89798699761425
1.2699	15.953755440800165
1.2701	15.938158249978583
1.2704	16.00449433006353
1.2706	15.895588312559996
1.2711	15.892448217086226
1.2714	15.872392743298033
1.2716	15.82439025433011
1.2717	15.75931735419836
1.2722	15.725169210355238
1.2725	15.682813010615794
1.2727	15.800082281972369
1.2732	15.819560273356354
1.2735	15.88181887834906
1.2738	15.926994473793549
1.274	15.985925517316584
1.2745	15.984804017643693
1.2748	15.950204462566584
1.2751	15.883518671432036
1.2753	15.83385915103478
1.2755	15.75726795247568
1.2759	15.748725163396617
1.2762	15.753016066952846
1.2764	15.80787499765528
1.2767	15.796585028551434
1.2769	15.840037248379403
1.2774	15.90200628749161
1.2777	15.934186765731262
1.2779	15.890716456152216
1.2781	15.744083939595896
1.2784	15.703769756609018
1.2788	15.71054174214782
1.279	15.67999595234997
1.2792	15.608774231635214
1.2795	15.600615465865188
1.2799	15.62144168182317
1.2802	15.732440789055275
1.2804	15.788625658155528
1.2807	15.815302072522995
1.2812	15.822237737525082
1.2814	15.865839327564888
1.2817	15.8652099046963
1.2819	15.827683285746708
1.2824	15.797602820794626
1.2826	15.702664633893406
1.2828	15.6243182515365
1.283	15.662126909475726
1.2835	15.671074149928618
1.2838	15.694328507864114
1.2841	15.786127667700217
1.2843	15.853267590447292
1.2848	15.921998006196347
1.285	15.955569351862987
1.2852	15.921710121241137
1.2855	15.89024976181527
1.2857	15.925827168129317
1.2862	15.878865998110914
1.2864	15.824458006342146
1.2866	15.766336326048872
1.2871	15.787937922597392
1.2873	15.807973735636512
1.2876	15.792101801795328
1.2878	15.700732264708009
1.2883	15.656386422416313
1.2885	15.5700656997155
1.2887	15.556379896122223
1.289	15.500063524152466
1.2894	15.485489490086632
1.2897	15.508968321109023
1.2899	15.439529754538054
1.2902	15.367654524586051
1.2908	15.448340468309766
1.2911	15.502919603421585
1.2913	15.560957495480919
1.2915	15.605373016384057
1.2918	15.638112439248868
1.2921	15.715013791223466
1.2924	15.747187353517576
1.2926	15.767129463040769
1.2928	15.802104306297627
1.2932	15.86337116115336
1.2935	15.890263826411138
1.2938	15.892119895101695
1.2943	15.924269638047821
1.2945	15.906912205619847
1.2948	15.793284018594337
1.295	15.69876924321766
1.2953	15.652387187483413
1.2957	15.571396809023199
1.2959	15.5438999002249
1.2961	15.440918077499855
1.2965	15.455381074366361
1.2967	15.544181729159199
1.2969	15.567454470000902
1.2971	15.49091808015205
1.2974	15.474373273375964
1.2979	15.458750802134116
1.2981	15.499547833252464
1.2984	15.534593463079876
1.2989	15.581325763351462
1.2992	15.654497987522337
1.2994	15.780341040894616
1.2997	15.845654422428716
1.3	15.913320497996953
1.3004	15.92829561614287
1.3007	15.95233370976176
1.3009	15.924324081440968
1.3011	15.914424531768697
1.3016	15.91678110922479
1.3018	15.912887252031261
1.302	15.89574461180963
1.3025	15.980506820737645
1.3027	16.01468839575531
1.303	16.03816581861339
1.3031	16.019379839821774
1.3036	15.959632446185635
1.3038	15.89213510219006
1.3041	15.846985677270297
1.3043	15.771580204669885
1.3045	15.7466537775829
1.305	15.737595961175662
1.3052	15.685066254798699
1.3055	15.640288396274144
1.3059	15.690546237965346
1.3061	15.734855085773823
1.3064	15.681356150573468
1.3066	15.588386011801028
1.3068	15.480423524056084
1.3073	15.434224121797614
1.3076	15.33610042373772
1.3078	15.289472811070652
1.3083	15.206674674829568
1.3085	15.206557228061186
1.3088	15.168389023082547
1.309	15.142583861725392
1.3094	15.187447955941348
1.3097	15.344410788065364
1.3099	15.413078661493941
1.3102	15.505086927571
1.3106	15.612757234571465
1.3108	15.778636359110292
1.3111	15.866963398041321
1.3113	15.828085264668633
1.3117	15.703400571647744
1.312	15.643915203964823
1.3122	15.582216433436965
1.3125	15.460732954138255
1.313	15.366596066083408
1.3132	15.358013040736607
1.3135	15.419461794521144
1.3137	15.483149976192365
1.3142	15.475735581925564
1.3144	15.407048030929573
1.3146	15.460022896209233
1.3148	15.46443087675231
1.3151	15.487079865121226
1.3155	15.51151622663834
1.3157	15.567563387552369
1.3159	15.568366105736354
1.3163	15.749352030796917
1.3166	15.75484272694853
1.3168	15.735499265355227
1.3174	15.694990841775244
1.3176	15.660006260387249
1.3179	15.513974184701812
1.3181	15.503643601357295
1.3186	15.341849155645589
1.3188	15.321000771777491
1.3191	15.315252379730797
1.3193	15.34225007188062
1.3197	15.304163063441255
1.3199	15.45644558731667
1.3201	15.517165018372015
1.3203	15.637439453812341
1.3205	15.689475770255932
1.321	15.752126596129363
1.3212	15.791463442287563
1.3215	15.843589037885163
1.322	15.78825085048734
1.3223	15.680200794556162
1.3226	15.593243631379433
1.3228	15.575917572658861
1.3233	15.497423652496272
1.3235	15.463500439508094
1.3238	15.4742019100108
1.324	15.462902341071642
1.3245	15.487805930721526
1.3247	15.440585658802327
1.3249	15.366857902758866
1.3251	15.371003458702727
1.3256	15.227349960126968
1.3258	15.099809803048416
1.326	14.985716576866515
1.3262	14.918982055501598
1.3267	14.901279957860192
1.3269	14.85045077772309
1.3272	14.867252172374329
1.3274	14.924334222225998
1.3277	14.930122539241278
1.3282	14.979199441376515
1.3284	15.038159370289364
1.3286	15.085756118551423
1.3291	15.171465281674257
1.3293	15.210767118166556
1.3295	15.279388392172995
1.3297	15.33096171138962
1.3299	15.337559798569812
1.3304	15.34297074669033
1.3307	15.345828400039899
1.3309	15.233067872766668
1.3311	15.02193682000382
1.3316	14.854457264622773
1.3318	14.793482533631078
1.332	14.847428933011923
1.3323	14.81740114846368
1.3328	14.841018256864654
1.333	14.969847633455903
1.3332	15.088961264956055
1.3335	15.264190498719154
1.334	15.367724106325774
1.3342	15.399439856250817
1.3344	15.50428569541617
1.3347	15.47780819560327
1.3351	15.434708539985817
1.3354	15.48735203790623
1.3356	15.45236572292362
1.3358	15.381936607771944
1.3363	15.301265292322661
1.3366	15.184357595139069
1.3368	15.0731938012548
1.337	14.991813955822817
1.3376	14.951397250465632
1.3378	14.88451925453327
1.3381	14.8450574912062
1.3383	14.874064505682007
1.3387	14.921523698995681
1.339	15.01446777924869
1.3391	15.071671561368376
1.3394	15.024185852479647
1.3398	15.027995170851895
1.3401	15.021067030874507
1.3403	14.959525532528136
1.3405	14.929063729620545
1.3411	14.887800876934866
1.3413	14.8628979941392
1.3415	14.90698160003555
1.3418	14.948129367476916
1.3423	15.025284878237944
1.3425	15.065823515537847
1.3427	15.016040366945857
1.343	15.067667437174059
1.3434	15.13236366212617
1.3436	15.189074826747575
1.3439	15.184593126210501
1.344	15.142177982288981
1.3443	15.203398373297508
1.3447	15.245544485228594
1.345	15.206274304342902
1.3452	15.125676344889797
1.3457	15.006438639329094
1.3459	14.90465961006521
1.3462	14.80274208692474
1.3464	14.740885396368935
1.3468	14.68365062548244
1.347	14.644917812291137
1.3473	14.597376654581081
1.3475	14.585979660827576
1.3479	14.636468671502833
1.3482	14.706034265687476
1.3485	14.77531724221229
1.3487	14.918900527714895
1.3489	14.97845752081631
1.3494	15.053400396875986
1.3497	15.045466577796102
1.35	15.101310427078115
1.3504	15.160002685638316
1.3507	15.138939471440501
1.3509	15.031944264663876
1.3512	15.006517154282959
1.3516	14.982421070097255
1.3519	15.010538495888005
1.3521	14.98012040084651
1.3524	14.890531612136321
1.3528	14.78106772495971
1.3531	14.725359407678596
1.3533	14.694867285127087
1.3536	14.662448910843846
1.354	14.68317378833301
1.3542	14.739498837141777
1.3545	14.813244676822306
1.3547	14.851086191003215
1.3551	14.989562565080824
1.3554	15.070193719119997
1.3557	15.12816415815085
1.3559	15.171468162468173
1.3564	15.080595630318259
1.3566	15.053803509120065
1.3569	15.045897389289625
1.3571	14.98567935638139
1.3575	14.981633662528445
1.3577	14.974525353934425
1.3579	14.944216279730723
1.3581	15.005528898916332
1.3586	15.005297003252151
1.3588	15.00239186322133
1.3591	14.967107672254722
1.3593	14.939714964957224
1.3598	14.958115612421182
1.36	14.950102770499655
1.3603	14.92174781901257
1.3605	14.99728511565177
1.361	15.070516684991306
1.3613	15.084815353647251
1.3615	14.962049913457726
1.3618	14.889482953174769
1.3622	14.809234902712435
1.3624	14.768884186883378
1.3629	14.693205001830263
1.3631	14.621923445712657
1.3634	14.624622016506166
1.3639	14.646957667254155
1.3641	14.599304776584606
1.3643	14.611499358318
1.3646	14.618256706979974
1.365	14.583809196395682
1.3653	14.654604966508018
1.3655	14.677103394128741
1.3657	14.804195939016827
1.3663	14.973695731029725
1.3665	15.119473359703584
1.3667	15.186015286958991
1.367	15.263427860836845
1.3675	15.248462803182452
1.3677	15.156836014569496
1.3679	15.067998900554514
1.3681	14.90054234070603
1.3685	14.827125054777364
1.3687	14.800204222705666
1.369	14.713258185462742
1.3692	14.613632885217992
1.3697	14.644573497958536
1.37	14.653421114940645
1.3703	14.667269284496562
1.3705	14.596310822040206
1.371	14.546381660913315
1.3712	14.537288139528115
1.3715	14.549745567341528
1.3717	14.526325268746506
1.3722	14.506422589960014
1.3724	14.502572921956295
1.3726	14.53214593664735
1.3728	14.5847733356419
1.3731	14.65042866223914
1.3735	14.64734016956751
1.3738	14.69607199428571
1.3741	14.771481042331022
1.3743	14.80746878362148
1.3748	14.823554659991785
1.375	14.809502237687624
1.3753	14.762148860092736
1.3755	14.758632687643104
1.3759	14.672682092606127
1.3761	14.546652171290212
1.3764	14.518418206174644
1.3766	14.500648970953318
1.3771	14.491197672504189
1.3774	14.550260021247592
1.3776	14.585861846822795
1.3779	14.712086994451207
1.3783	14.804693042833371
1.3786	14.890520809534749
1.3788	14.861443444179752
1.379	14.764862808308202
1.3793	14.67758005564049
1.3796	14.71113755209641
1.3798	14.66322650294616
1.38	14.658475260650135
1.3802	14.607959508495114
1.3807	14.635408869304056
1.3809	14.738489692525196
1.3812	14.799955799834503
1.3814	14.798312584233216
1.3819	14.842039385855541
1.3822	14.747608849342765
1.3825	14.69968993208159
1.3831	14.657995704770704
1.3833	14.646382357940674
1.3836	14.611285967770506
1.3837	14.555304004612998
1.3841	14.550802439848795
1.3844	14.684510686352183
1.3846	14.790289786293833
1.3847	14.889885125937123
1.3852	14.87736466863613
1.3855	14.875755995176608
1.3857	14.941219183665844
1.386	14.874074809791654
1.3865	14.81443654879277
1.3867	14.741576253219232
1.3869	14.700239872442893
1.3874	14.799422567780553
1.3876	14.935191763103482
1.3878	15.020339529231848
1.3881	15.116138909036714
1.3885	15.192761185011655
1.3888	15.296812835022386
1.3891	15.339252315706077
1.3895	15.300652934308562
1.3898	15.1892264894059
1.3901	15.069687786358736
1.3903	14.995397302359772
1.3906	14.907138394088388
1.391	14.767530019607346
1.3913	14.658308989814444
1.3915	14.543784464853907
1.3917	14.550254740986045
1.3921	14.553955261575604
1.3924	14.555488716547039
1.3926	14.562016178709989
1.3931	14.606659417091432
1.3933	14.618537775656243
1.3936	14.602419147590535
1.3937	14.515068650877332
1.3942	14.521085384839576
1.3944	14.534190437649972
1.3947	14.470616918772
1.3949	14.470484382665605
1.3951	14.476467547028172
1.3955	14.506235523463594
1.3958	14.544721370734958
1.396	14.48373686461593
1.3963	14.476282818717845
1.3967	14.527149228400583
1.3969	14.564458465448707
1.3972	14.592553019000931
1.3978	14.595266941814693
1.398	14.608277438510164
1.3982	14.601706111105717
1.3985	14.572790833926836
1.3989	14.551856629506684
1.3991	14.47951794735247
1.3993	14.4725483958592
1.3996	14.468415839623095
1.4001	14.48432936332178
1.4003	14.461036806216665
1.4005	14.435293272798372
1.4008	14.474638011475255
1.4013	14.443159481712675
1.4016	14.421794515498036
1.4018	14.434201807840179
1.402	14.374000142956733
1.4026	14.385902964991088
1.4028	14.43604556623673
1.403	14.411923279016543
1.4033	14.485263326847644
1.4035	14.465924387049977
1.4039	14.468740204177955
1.4042	14.51978094153997
1.4044	14.483943509373386
1.4045	14.426906373217694
1.4051	14.430774245788832
1.4053	14.428828148979633
1.4055	14.448520143100776
1.4058	14.403864371697786
1.406	14.412343587870833
1.4065	14.520747011905044
1.4067	14.614902251198375
1.4069	14.64675650670889
1.4074	14.619829094456346
1.4077	14.63198496480911
1.408	14.653484283568119
1.4082	14.675999516925504
1.4087	14.661484285954257
1.4089	14.584151110819043
1.4092	14.590974420428235
1.4095	14.609822508700706
1.4097	14.658674005106542
1.4102	14.676087256560407
1.4104	14.710625365131547
1.4107	14.669739583338632
1.4112	14.699117999161121
1.4114	14.677811108674735
1.4116	14.678631883423398
1.4118	14.664113206339412
1.4123	14.62932493803219
1.4124	14.552464056162485
1.4127	14.518238703159515
1.4132	14.460038068896537
1.4134	14.420142359642558
1.4137	14.367197721637051
1.4141	14.2823621265027
1.4144	14.176140562774012
1.4149	14.082904712330652
1.4151	14.059431930530447
1.4154	14.065427191680673
1.4156	14.02143525182089
1.4161	13.94831917633066
1.4163	13.905143898453263
1.4165	13.957335548360902
1.4167	13.890614419470417
1.4171	13.828216355106328
1.4174	13.73120678974414
1.4176	13.623809217185553
1.4178	13.632986943507229
1.4183	13.652435660061926
1.4185	13.645422290668751
1.4188	13.688867294224352
1.4191	13.715079048349493
1.4196	13.761517292094926
1.4198	13.845792187221129
1.4201	13.905737867518365
1.4203	13.88494254010305
1.4208	13.875223808646833
1.421	13.788846973693577
1.4212	13.75463053721279
1.4215	13.72180494194226
1.422	13.738900524556577
1.4222	13.717803998883657
1.4224	13.698440180246822
1.4226	13.696461795719191
1.4231	13.85353343262248
1.4233	13.896436814211558
1.4235	13.952237880577572
1.4237	13.936542501754857
1.4243	13.872497193435246
1.4245	13.88417909638796
1.4248	13.793525428097421
1.425	13.628847686813774
1.4252	13.497249464622406
1.4258	13.441511958010679
1.426	13.378742261143348
1.4262	13.38132255020374
1.4267	13.354753349954311
1.4269	13.421749227089784
1.4271	13.554033148890644
1.4273	13.694435572895042
1.4277	13.763441773601322
1.428	13.860988650292768
1.4282	13.85711235039583
1.4284	13.83157877759766
1.4289	13.880230749547014
1.4292	13.884016327257939
1.4294	13.853471271361224
1.4297	13.807408247638302
1.4302	13.738549770651986
1.4304	13.779670028701961
1.4307	13.82308761535072
1.4309	13.813490768925242
1.4314	13.750129992534688
1.4317	13.733309282079928
1.4319	13.71297149386935
1.4322	13.623157147649486
1.4327	13.547893181247996
1.4328	13.55697877905097
1.4331	13.617411989658377
1.4333	13.699147275653651
1.4337	13.749155056946574
1.4339	13.801113788282679
1.4342	13.861411223102252
1.4343	13.928950012914445
1.4347	13.943150685071082
1.4349	13.91494813640541
1.4351	13.904275813953047
1.4353	13.860611720644263
1.4358	13.734510927279146
1.436	13.760898463110145
1.4363	13.735912215935784
1.4366	13.707613218796105
1.4371	13.57542621116162
1.4373	13.474202312522635
1.4375	13.479193777153839
1.4377	13.533956936028154
1.4383	13.500926265205056
1.4385	13.50471954033408
1.4387	13.462092703846206
1.439	13.49309194377894
1.4395	13.522713879014493
1.4397	13.506567698435042
1.4399	13.49838836104204
1.4401	13.560319687856923
1.4403	13.571447513981369
1.4408	13.631343600708085
1.441	13.669677880591149
1.4413	13.608621497076813
1.4416	13.673569175196638
1.4421	13.670701459924148
1.4424	13.638435873427198
1.4427	13.664834285691484
1.4429	13.66108912208526
1.4434	13.587388845537063
1.4436	13.624613408501077
1.4438	13.566702855701216
1.4441	13.569628063757552
1.4443	13.56275306480161
1.4447	13.536119315128934
1.4449	13.601327362504973
1.4452	13.711940991685864
1.4456	13.785463116146335
1.4458	13.77747118374575
1.4461	13.778827379779003
1.4463	13.75104701394736
1.4468	13.685103798052207
1.4471	13.571208131725289
1.4476	13.48509596642638
1.4479	13.360865054314571
1.4481	13.284639080706743
1.4484	13.197022502947851
1.4486	13.168979930374277
1.4491	13.195522030098111
1.4493	13.209790034562532
1.4496	13.21726459086332
1.4501	13.213320471488966
1.4504	13.222391278218712
1.4506	13.322341017324852
1.4508	13.392320821231674
1.4512	13.407954085194703
1.4514	13.404383852114396
1.4517	13.435314833027562
1.4519	13.567513799584493
1.4523	13.629817366492887
1.4526	13.656361361574897
1.4529	13.609657986860498
1.4531	13.596417062674444
1.4535	13.559870534747873
1.4538	13.499496277742189
1.454	13.411279373077253
1.4543	13.350942291459633
1.4548	13.244396318917342
1.4551	13.255513152719955
1.4553	13.25788463580744
1.4555	13.323767839079746
1.456	13.350283405455642
1.4562	13.359132894371808
1.4564	13.360923529198534
1.4566	13.459445979103462
1.4571	13.432909459340326
1.4574	13.37661031431088
1.4577	13.253106332154982
1.458	13.243404914955937
1.4585	13.28434487750189
1.4587	13.36670416328819
1.459	13.378754886172445
1.4592	13.44032336349392
1.4597	13.552567722541925
1.4599	13.633242313456524
1.4601	13.561626909638242
1.4603	13.4687379774747
1.4608	13.34648067457595
1.4611	13.299718871250196
1.4612	13.211760158167165
1.4614	13.116589304922364
1.4619	13.123424305466978
1.4621	13.243216935621556
1.4624	13.380652159992241
1.4627	13.54235948513198
1.4632	13.58167497240568
1.4635	13.662271135505538
1.4637	13.734353141598692
1.4639	13.78705487254693
1.4644	13.847074674568402
1.4646	13.832356826322114
1.4648	13.704075135866297
1.465	13.60809624128795
1.4652	13.541121119194706
1.4657	13.527383308282639
1.4659	13.521033761867002
1.4661	13.455105935074737
1.4666	13.352228233888365
1.4669	13.436840233813108
1.4672	13.538560040067757
1.4677	13.605783686596261
1.4679	13.624729736512684
1.4682	13.587653718913968
1.4685	13.568170518010362
1.4689	13.633875554750151
1.4692	13.570610498234576
1.4694	13.463932317680884
1.4696	13.415006047266434
1.4698	13.316681428190009
1.4703	13.253504067412013
1.4705	13.21254000218361
1.4708	13.204862944858245
1.471	13.239155675290743
1.4714	13.316015783470508
1.4716	13.335227890042407
1.4719	13.466626410408757
1.4721	13.64908650383299
1.4726	13.771802556288632
1.4729	13.81666330709085
1.4732	13.880322493240511
1.4735	13.897682159204757
1.4737	13.919744109951193
1.4741	13.894088427726484
1.4744	13.781839251538337
1.4747	13.734731536017863
1.4751	13.722337203492273
1.4753	13.684097330239243
1.4756	13.68861623236079
1.4759	13.634137917997151
1.4763	13.528450862901948
1.4766	13.468855799171443
1.4768	13.295211352843257
1.477	13.149789806493043
1.4772	13.024571710044182
1.4776	12.875080166277497
1.4778	12.854885023095942
1.4781	12.872327701735692
1.4784	12.883323729789268
1.479	12.978485602349423
1.4792	13.032800559598321
1.4794	13.075420475283474
1.4799	13.060558583108811
1.4802	12.931161497742734
1.4804	12.924366621629774
1.4806	12.904200987766423
1.481	12.916700233488992
1.4812	12.970468204142984
1.4814	13.022832494743039
1.4816	13.142602508269603
1.4818	13.279840779493636
1.4823	13.291362411180847
1.4826	13.291051470090512
1.4829	13.30656387600963
1.4831	13.213908940513369
1.4836	13.13081629525987
1.4839	13.05358072926725
1.4842	12.996353713467506
1.4844	12.983028042832704
1.4848	12.99735866705551
1.485	12.972737124486653
1.4852	12.98857648994815
1.4855	12.960118511860422
1.4858	13.031594923216918
1.4862	13.156347883838308
1.4864	13.213822057475301
1.4866	13.171655976464752
1.4869	13.221528477110475
1.4871	13.207963779668397
1.4875	13.245826059280944
1.4878	13.234677580825263
1.488	13.166433252431345
1.4882	13.094652548955372
1.4888	13.138417696108714
1.489	13.144107459148994
1.4893	13.21144579858961
1.4897	13.21431565823537
1.49	13.159441101494924
1.4903	13.15545146190123
1.4905	13.155164400989086
1.491	13.11815942171916
1.4912	13.061909803823696
1.4915	12.994316098921765
1.4917	12.982789209836268
1.4921	12.973469394816345
1.4924	12.8967261860662
1.4926	12.819022535321869
1.4928	12.823990407751369
1.4933	12.782058924545495
1.4935	12.780022711287568
1.4938	12.78670014902444
1.494	12.766580580366512
1.4945	12.863714032589487
1.4947	12.943931975475964
1.495	12.96054095714473
1.4952	13.058232774636016
1.4957	13.085684615497232
1.4959	13.129860166276144
1.4964	13.233083041760786
1.4967	13.18909262951059
1.497	13.119566452722179
1.4975	13.063146873761253
1.4977	12.975027205166107
1.4979	12.956285006595607
1.4981	12.893894895881758
1.4985	12.83959252289189
1.4987	12.857126979097544
1.4989	12.90813932062229
1.4994	12.967455090491145
1.4996	13.039451161764525
1.4998	13.045082227785338
1.5001	13.087206361111473
1.5006	13.079563148806743
1.5009	13.135999100504762
1.5011	13.20137812498867
1.5014	13.207463006379093
1.5019	13.221076238032147
1.5022	13.245491146748316
1.5023	13.197937168768117
1.5025	13.17781811142558
1.503	13.113677053167635
1.5032	13.049295710735977
1.5034	13.044470046897807
1.5037	13.030705878298875
1.5041	13.003243733738097
1.5044	13.031242055990209
1.5046	13.010771931946564
1.5048	12.974954136960456
1.5053	12.959700221571111
1.5055	12.901067794663241
