# T (K), alpha_33 (Neper/m)
1.584899999999999975e+00,1.971044319102020381e+00
1.584200000000000053e+00,1.740258900334538339e+00
1.583900000000000086e+00,1.768020536729636660e+00
1.583299999999999930e+00,1.688445559961337494e+00
1.582999999999999963e+00,1.487032676746594007e+00
1.582600000000000007e+00,1.550410658193186464e+00
1.582000000000000073e+00,1.422567938154088552e+00
1.581800000000000095e+00,1.297219360598774074e+00
1.581399999999999917e+00,1.320496983246357559e+00
1.580999999999999961e+00,1.781530458924862614e+00
1.580400000000000027e+00,2.032954337520095578e+00
1.580100000000000060e+00,2.386009287440629123e+00
1.579700000000000104e+00,2.639229579062657649e+00
1.579099999999999948e+00,2.634405798071611571e+00
1.578799999999999981e+00,2.168017909375521413e+00
1.578500000000000014e+00,1.878613230378732624e+00
1.577800000000000091e+00,2.035963298638762353e+00
1.577399999999999913e+00,1.824845825394049825e+00
1.577099999999999946e+00,2.333851808102281211e+00
1.576400000000000023e+00,2.714765159764738200e+00
1.576100000000000056e+00,2.586725631521630930e+00
1.575499999999999901e+00,2.188644450136962405e+00
1.575099999999999945e+00,2.582079626412678408e+00
1.574500000000000011e+00,2.392417738286212625e+00
1.574100000000000055e+00,2.340312030611130467e+00
1.573800000000000088e+00,2.705051058137314612e+00
1.573099999999999943e+00,2.902625991010609141e+00
1.572899999999999965e+00,2.638714848530980817e+00
1.572599999999999998e+00,2.412386523818213391e+00
1.571900000000000075e+00,2.047039446772487281e+00
1.571700000000000097e+00,2.075584412252055699e+00
1.571399999999999908e+00,2.187095184510098989e+00
1.570699999999999985e+00,2.069872758050905759e+00
1.570400000000000018e+00,2.008356750549182834e+00
1.570000000000000062e+00,1.816147776485877330e+00
1.569399999999999906e+00,1.805183479355264353e+00
1.569099999999999939e+00,1.480438371261016073e+00
1.568799999999999972e+00,1.465050582753065100e+00
1.568100000000000049e+00,1.436362301537201347e+00
1.567700000000000093e+00,1.937927367982865690e+00
1.567299999999999915e+00,2.272950938416215649e+00
1.566599999999999993e+00,2.824691765827537893e+00
1.566200000000000037e+00,3.266733146531123566e+00
1.565900000000000070e+00,3.562651805186078491e+00
1.565199999999999925e+00,3.552141251673447186e+00
1.564999999999999947e+00,3.215207801365750129e+00
1.564699999999999980e+00,2.951061600891307535e+00
1.564100000000000046e+00,2.838361217526198743e+00
1.563700000000000090e+00,2.579197981280685781e+00
1.563399999999999901e+00,2.168828056452412056e+00
1.562799999999999967e+00,2.086430010457888784e+00
1.562400000000000011e+00,2.041933835556164922e+00
1.562100000000000044e+00,1.773690353778647477e+00
1.561500000000000110e+00,1.851094169148609581e+00
1.561099999999999932e+00,1.819753761382344237e+00
1.560499999999999998e+00,1.535310994440123977e+00
1.560100000000000042e+00,1.323469297753263163e+00
1.559800000000000075e+00,6.933754258579938323e-01
1.559099999999999930e+00,6.453473038761785574e-01
1.558699999999999974e+00,1.031947088220704245e+00
1.558000000000000052e+00,1.553358517286824281e+00
1.557700000000000085e+00,2.280920032204676318e+00
1.557299999999999907e+00,3.012758868911760146e+00
1.556799999999999962e+00,3.029352933706149997e+00
1.556499999999999995e+00,3.084143198633000793e+00
1.556200000000000028e+00,2.827477662430510463e+00
1.555500000000000105e+00,1.938190408495756856e+00
1.555299999999999905e+00,1.521351392359974852e+00
1.554899999999999949e+00,9.549992036795629247e-01
1.554200000000000026e+00,4.051391308917118295e-01
1.553900000000000059e+00,-7.750572890267903858e-02
1.553199999999999914e+00,-5.036551758871610218e-02
1.552899999999999947e+00,3.768841717183022411e-01
1.552599999999999980e+00,1.640079116800279735e+00
1.552000000000000046e+00,2.401414623556092920e+00
1.551700000000000079e+00,3.138632330091240874e+00
1.551299999999999901e+00,3.501676224151196948e+00
1.550999999999999934e+00,3.327003006057339007e+00
1.550300000000000011e+00,2.742956089300605527e+00
1.550000000000000044e+00,2.399503522904069541e+00
1.549199999999999910e+00,2.222802320939990750e+00
1.548899999999999944e+00,2.154844940898556160e+00
1.548699999999999966e+00,2.221723296938080239e+00
1.548000000000000043e+00,2.509125337915065757e+00
1.547600000000000087e+00,2.840410607287140010e+00
1.547299999999999898e+00,2.818633732365015021e+00
1.546699999999999964e+00,2.824641086698875370e+00
1.546399999999999997e+00,3.005114699879186446e+00
1.546100000000000030e+00,2.536943474390909614e+00
1.545400000000000107e+00,2.495527844016805830e+00
1.545099999999999918e+00,2.765576439236838269e+00
1.544399999999999995e+00,2.959651282501909009e+00
1.544100000000000028e+00,2.916720154301629009e+00
1.543700000000000072e+00,3.409032730644184994e+00
1.542999999999999927e+00,3.416300020997823594e+00
1.542699999999999960e+00,3.270287137550667467e+00
1.542300000000000004e+00,3.338197423496694682e+00
1.541600000000000081e+00,3.659891773087338152e+00
1.541299999999999892e+00,3.737874718548255260e+00
1.540999999999999925e+00,3.637290478476870703e+00
1.540499999999999980e+00,3.974531966613085388e+00
1.540100000000000025e+00,3.779900777784632737e+00
1.539500000000000091e+00,3.606324941271395801e+00
1.539199999999999902e+00,3.344786269569340220e+00
1.538899999999999935e+00,3.360754872278675975e+00
1.538200000000000012e+00,3.052073182331014323e+00
1.537800000000000056e+00,3.186500680518747686e+00
1.537500000000000089e+00,2.969552177263039994e+00
1.536899999999999933e+00,3.033823154566334779e+00
1.536499999999999977e+00,2.729578808022097292e+00
1.536200000000000010e+00,2.621062724178273129e+00
1.535600000000000076e+00,2.225550302655847190e+00
1.535300000000000109e+00,2.555694259775236787e+00
1.534599999999999964e+00,3.079574927852945621e+00
1.534200000000000008e+00,3.582967071214170574e+00
1.534000000000000030e+00,3.737562527114050681e+00
1.533400000000000096e+00,3.854158611108914556e+00
1.532999999999999918e+00,3.618061203115985336e+00
1.532699999999999951e+00,2.886289057859585228e+00
1.532100000000000017e+00,2.694468345099494400e+00
1.531700000000000061e+00,2.390989789997775006e+00
1.531300000000000106e+00,2.539962317773643008e+00
1.530599999999999961e+00,2.522614771013650170e+00
1.530299999999999994e+00,2.754297348184081784e+00
1.530000000000000027e+00,2.933046932776960602e+00
1.529300000000000104e+00,3.353984020350026185e+00
1.528899999999999926e+00,3.637016222605097937e+00
1.528699999999999948e+00,3.534369716865512601e+00
1.528299999999999992e+00,3.590160643195304147e+00
1.527700000000000058e+00,3.474324718655452671e+00
1.527300000000000102e+00,3.404375103467600638e+00
1.526699999999999946e+00,3.470258515121031451e+00
1.526399999999999979e+00,3.469078859107185053e+00
1.525700000000000056e+00,2.967609889877394380e+00
1.525300000000000100e+00,2.482383967635769295e+00
1.524699999999999944e+00,2.361751507760573077e+00
1.524399999999999977e+00,2.120233908274713031e+00
1.524000000000000021e+00,1.830709247735740064e+00
1.523400000000000087e+00,1.720478418169022916e+00
1.523099999999999898e+00,1.607551178222138333e+00
1.522799999999999931e+00,1.103287059047715957e+00
1.522100000000000009e+00,6.623207989871389145e-01
1.521800000000000042e+00,1.126910396271796344e+00
1.521200000000000108e+00,1.876735212074208903e+00
1.520799999999999930e+00,2.550055104752573243e+00
1.520499999999999963e+00,3.393415076823430354e+00
1.520100000000000007e+00,3.927840490804555884e+00
1.519500000000000073e+00,4.347965520413026752e+00
1.519200000000000106e+00,4.259892419983998479e+00
1.518799999999999928e+00,4.054877958984661745e+00
1.518199999999999994e+00,3.814180398431972208e+00
1.517900000000000027e+00,3.384100473930629960e+00
1.517600000000000060e+00,2.803652386439580368e+00
1.516799999999999926e+00,2.884358476453826370e+00
1.516499999999999959e+00,3.328272161704944665e+00
1.516100000000000003e+00,3.485637973693656022e+00
1.515400000000000080e+00,3.625859034412997062e+00
1.515099999999999891e+00,3.629486128759936037e+00
1.514499999999999957e+00,3.398729973544732275e+00
1.514199999999999990e+00,3.153474234209852511e+00
1.513900000000000023e+00,3.533748342075796245e+00
1.512999999999999901e+00,4.328588650540950766e+00
1.512699999999999934e+00,4.851428547946170511e+00
1.512000000000000011e+00,5.411057342754247657e+00
1.511700000000000044e+00,5.641046136969180225e+00
1.511300000000000088e+00,5.230488581654981317e+00
1.510999999999999899e+00,5.034579000880512467e+00
1.510299999999999976e+00,4.644174591803448493e+00
1.510000000000000009e+00,4.187204455284017968e+00
1.509700000000000042e+00,4.049477815327691133e+00
1.508899999999999908e+00,4.191843872589515740e+00
1.508599999999999941e+00,3.990722239276010441e+00
1.508000000000000007e+00,4.307478822933035190e+00
1.507600000000000051e+00,4.168698662871065608e+00
1.506799999999999917e+00,3.908015287646549041e+00
1.506499999999999950e+00,3.661991683838323297e+00
1.506099999999999994e+00,3.802616673500779143e+00
1.505300000000000082e+00,3.639777473618778458e+00
1.505100000000000104e+00,4.145972606705072394e+00
1.504799999999999915e+00,4.534573305749745487e+00
1.504199999999999982e+00,4.621587771994427385e+00
1.503900000000000015e+00,4.099009994582729632e+00
1.503600000000000048e+00,3.785948855129618096e+00
1.502999999999999892e+00,3.129081874785470063e+00
1.502699999999999925e+00,2.989711545107411439e+00
1.502299999999999969e+00,3.123443071802512350e+00
1.501700000000000035e+00,3.695209858173029716e+00
1.501400000000000068e+00,4.272173744977862953e+00
1.500999999999999890e+00,4.811553176937195531e+00
1.500399999999999956e+00,5.238051788581060464e+00
1.500099999999999989e+00,5.354890412443864989e+00
1.499800000000000022e+00,5.410788476632433230e+00
1.499100000000000099e+00,5.594117535071063685e+00
1.498699999999999921e+00,5.943882852678598283e+00
1.497999999999999998e+00,5.636117475179389658e+00
1.497800000000000020e+00,5.583220950213672040e+00
1.497400000000000064e+00,5.554358511117698072e+00
1.496799999999999908e+00,5.744303689131129431e+00
1.496599999999999930e+00,6.103530562648074920e+00
1.495999999999999996e+00,6.829165655726001205e+00
1.495600000000000041e+00,7.486063024008217326e+00
1.495200000000000085e+00,7.584045474676031517e+00
1.494599999999999929e+00,7.188792438691052666e+00
1.494199999999999973e+00,6.520229001322377371e+00
1.493900000000000006e+00,5.976892997676031882e+00
1.493200000000000083e+00,5.232495575284019651e+00
1.492899999999999894e+00,5.277103731480792703e+00
1.492599999999999927e+00,5.772167438899714398e+00
1.491900000000000004e+00,5.949281498303207627e+00
1.491500000000000048e+00,5.973289406185585904e+00
1.491100000000000092e+00,6.179664682296561296e+00
1.490399999999999947e+00,6.431919955534340261e+00
1.490099999999999980e+00,6.025622877178193448e+00
1.489800000000000013e+00,6.217532527891535210e+00
1.489200000000000079e+00,6.734335079116362976e+00
1.488899999999999890e+00,7.127701523879068191e+00
1.488599999999999923e+00,7.181201791462854089e+00
1.487999999999999989e+00,7.617744858448759260e+00
1.487600000000000033e+00,7.953093568494068677e+00
1.487200000000000077e+00,7.706985722740682831e+00
1.486499999999999932e+00,7.675623254456922950e+00
1.486199999999999966e+00,7.499737372042091010e+00
1.485800000000000010e+00,7.542830288668710637e+00
1.485100000000000087e+00,7.265032283009531966e+00
1.484699999999999909e+00,7.365150824820148046e+00
1.484399999999999942e+00,7.229584159774276486e+00
1.483899999999999997e+00,7.426441367508459734e+00
1.483500000000000041e+00,7.632536616062225221e+00
1.483000000000000096e+00,7.883168785532461698e+00
1.482699999999999907e+00,7.844924967901306445e+00
1.482399999999999940e+00,8.229998137035863692e+00
1.481899999999999995e+00,8.630773785130486431e+00
1.481600000000000028e+00,8.684619610456365990e+00
1.481200000000000072e+00,9.090673156620368900e+00
1.480599999999999916e+00,9.510735248194578162e+00
1.480199999999999960e+00,9.961811344956458925e+00
1.479800000000000004e+00,9.969020197705731334e+00
1.479100000000000081e+00,9.667563491479995719e+00
1.478699999999999903e+00,9.046625494470390549e+00
1.478399999999999936e+00,9.004472928566428891e+00
1.477800000000000002e+00,9.073144849461868944e+00
1.477500000000000036e+00,8.931791067661151828e+00
1.477100000000000080e+00,9.299021928457023023e+00
1.476599999999999913e+00,9.942642400672184522e+00
1.476199999999999957e+00,1.078807403890186833e+01
1.475800000000000001e+00,1.112268441494325089e+01
1.475200000000000067e+00,1.167744165973499548e+01
1.474900000000000100e+00,1.212487044472004527e+01
1.474199999999999955e+00,1.255946123244007140e+01
1.473700000000000010e+00,1.224633166853095645e+01
1.473500000000000032e+00,1.211777410682066147e+01
1.472800000000000109e+00,1.176859065254916459e+01
1.472499999999999920e+00,1.204567351674427300e+01
1.471799999999999997e+00,1.251095291243632346e+01
1.471500000000000030e+00,1.273472016442337917e+01
1.470900000000000096e+00,1.328914563542002725e+01
1.470599999999999907e+00,1.413644167732218193e+01
1.470199999999999951e+00,1.418980397747600364e+01
1.469899999999999984e+00,1.378345915011823308e+01
1.469300000000000050e+00,1.387486247632409686e+01
1.469000000000000083e+00,1.387688600279147977e+01
1.468699999999999894e+00,1.395190244072819041e+01
1.467999999999999972e+00,1.425514027166877895e+01
1.467700000000000005e+00,1.496213983239363188e+01
1.467400000000000038e+00,1.548603614156832009e+01
1.466699999999999893e+00,1.587604804856459850e+01
1.466399999999999926e+00,1.650032359760029976e+01
1.465999999999999970e+00,1.696519507912694280e+01
1.465400000000000036e+00,1.733381966424872189e+01
1.465100000000000069e+00,1.775242463003610283e+01
1.464800000000000102e+00,1.793723882825815963e+01
1.464199999999999946e+00,1.784681535230720328e+01
1.463799999999999990e+00,1.812236276555563563e+01
1.463500000000000023e+00,1.830063773400843274e+01
1.462800000000000100e+00,1.866009867580373793e+01
1.462499999999999911e+00,1.934081786226238364e+01
1.462199999999999944e+00,2.036360762517665535e+01
1.461500000000000021e+00,2.077626990254725570e+01
1.461100000000000065e+00,2.102718924980376869e+01
1.460800000000000098e+00,2.158976329106599223e+01
1.460199999999999942e+00,2.189485195295651465e+01
1.459799999999999986e+00,2.202288777313901846e+01
1.459400000000000031e+00,2.220659985083852916e+01
1.458800000000000097e+00,2.242815983731065899e+01
1.458499999999999908e+00,2.241660655474061059e+01
1.458199999999999941e+00,2.239804209710791838e+01
1.457600000000000007e+00,2.270824928877641469e+01
1.457200000000000051e+00,2.386134246334199815e+01
1.456900000000000084e+00,2.496414380695432556e+01
1.456199999999999939e+00,2.592208514816820752e+01
1.455899999999999972e+00,2.695628998342658633e+01
1.455500000000000016e+00,2.733694195354132717e+01
1.454900000000000082e+00,2.766401585831999910e+01
1.454599999999999893e+00,2.799797169871385449e+01
1.453899999999999970e+00,2.819066776491467863e+01
1.453600000000000003e+00,2.873821609232345509e+01
1.453300000000000036e+00,2.996184062368934065e+01
1.452800000000000091e+00,3.088986035248035478e+01
1.452399999999999913e+00,3.165543223086501712e+01
1.452099999999999946e+00,3.283567870182673687e+01
1.451500000000000012e+00,3.348502405367548818e+01
1.451200000000000045e+00,3.389167611121888513e+01
1.450499999999999901e+00,3.423411287653948420e+01
1.450199999999999934e+00,3.563187838827957421e+01
1.449899999999999967e+00,3.679397696617752445e+01
1.449200000000000044e+00,3.855546297782802867e+01
1.448900000000000077e+00,4.011961123876039892e+01
1.448299999999999921e+00,4.162704537462218468e+01
1.447899999999999965e+00,4.251116693632434362e+01
1.447599999999999998e+00,4.318668326342253749e+01
1.447000000000000064e+00,4.396374905926882093e+01
1.446600000000000108e+00,4.519951340852071553e+01
1.446299999999999919e+00,4.650760168077181334e+01
1.445599999999999996e+00,4.746651045882845210e+01
1.445300000000000029e+00,4.891461883902320551e+01
1.445000000000000062e+00,5.014115221898759955e+01
1.444299999999999917e+00,5.084687524677951842e+01
1.443999999999999950e+00,5.163353788580502624e+01
1.443599999999999994e+00,5.247724206128850710e+01
1.442900000000000071e+00,5.266632893530413639e+01
1.442600000000000104e+00,5.273342968120937257e+01
1.441899999999999959e+00,5.315774850433467691e+01
1.441599999999999993e+00,5.352660974066475319e+01
1.441300000000000026e+00,5.355960864934831989e+01
1.440700000000000092e+00,5.448264163367207402e+01
1.440399999999999903e+00,5.587185700943450684e+01
1.439999999999999947e+00,5.675271589381395643e+01
1.439400000000000013e+00,5.723498539382353556e+01
1.439100000000000046e+00,5.812973604498188251e+01
1.438800000000000079e+00,5.888572504965350163e+01
1.438199999999999923e+00,5.895534082192693859e+01
1.437899999999999956e+00,5.945389603523312871e+01
1.437300000000000022e+00,6.011124220246210825e+01
1.437000000000000055e+00,6.065426201510945248e+01
1.436199999999999921e+00,6.130685508649571602e+01
1.435899999999999954e+00,6.188240179538502161e+01
1.435499999999999998e+00,6.224267196308596795e+01
1.435200000000000031e+00,6.247221807034452468e+01
1.434500000000000108e+00,6.259983584012593383e+01
1.434199999999999919e+00,6.269006597313796192e+01
1.433899999999999952e+00,6.290922462928801906e+01
1.433400000000000007e+00,6.299860750313609969e+01
1.433100000000000041e+00,6.307438315383865302e+01
1.432800000000000074e+00,6.354465663496171146e+01
1.432099999999999929e+00,6.361100188696514124e+01
1.431799999999999962e+00,6.416018917400151622e+01
1.431100000000000039e+00,6.522139964157486247e+01
1.430700000000000083e+00,6.619334219701363509e+01
1.430399999999999894e+00,6.701167148638273829e+01
1.429699999999999971e+00,6.767880378456561630e+01
1.429400000000000004e+00,6.788123026860648679e+01
1.429000000000000048e+00,6.761682222930471653e+01
1.428399999999999892e+00,6.735561182589958662e+01
1.427999999999999936e+00,6.739334634214401376e+01
1.427699999999999969e+00,6.722395677480608356e+01
1.427100000000000035e+00,6.642212676767030644e+01
1.426700000000000079e+00,6.560057751105864554e+01
1.426299999999999901e+00,6.535035258436346339e+01
1.425799999999999956e+00,6.510821577708929908e+01
1.425499999999999989e+00,6.493523718479787021e+01
1.425200000000000022e+00,6.535205354036520475e+01
1.424500000000000099e+00,6.587184596869860798e+01
1.424199999999999910e+00,6.607769788063819760e+01
1.423899999999999944e+00,6.664304368270336454e+01
1.423200000000000021e+00,6.714900184336806888e+01
1.422800000000000065e+00,6.785883748240530622e+01
1.422500000000000098e+00,6.838986425546704595e+01
1.421899999999999942e+00,6.909449857862432509e+01
1.421599999999999975e+00,6.862376283386493014e+01
1.421200000000000019e+00,6.833019426863415902e+01
1.420600000000000085e+00,6.785686901759117973e+01
1.420199999999999907e+00,6.747067776394783323e+01
1.419399999999999995e+00,6.695144239121805185e+01
1.419100000000000028e+00,6.737568900825226592e+01
1.418700000000000072e+00,6.784121348883718383e+01
1.418099999999999916e+00,6.771950458807646100e+01
1.417699999999999960e+00,6.783706087132691209e+01
1.417200000000000015e+00,6.786594452306394487e+01
1.416800000000000059e+00,6.703910632746055853e+01
1.416500000000000092e+00,6.609212145719448017e+01
1.415799999999999947e+00,6.568143725272034317e+01
1.415499999999999980e+00,6.528520009496946841e+01
1.415200000000000014e+00,6.480410377437010538e+01
1.414500000000000091e+00,6.471079032623902094e+01
1.414199999999999902e+00,6.483329951602740948e+01
1.413899999999999935e+00,6.471887006366387141e+01
1.413599999999999968e+00,6.450108240542704152e+01
1.412900000000000045e+00,6.457654724947883551e+01
1.412600000000000078e+00,6.427051009468505072e+01
1.411799999999999944e+00,6.360365885941087072e+01
1.411499999999999977e+00,6.358590802548224019e+01
1.411200000000000010e+00,6.352591296190166759e+01
1.410500000000000087e+00,6.315008874831482899e+01
1.410199999999999898e+00,6.305453177856043112e+01
1.409899999999999931e+00,6.308878088153664976e+01
1.409299999999999997e+00,6.250031895914821689e+01
1.409000000000000030e+00,6.191781754156340867e+01
1.408600000000000074e+00,6.153461915224556833e+01
1.407999999999999918e+00,6.126565060138477747e+01
1.407599999999999962e+00,6.112146853755916709e+01
1.407299999999999995e+00,6.125541870275287692e+01
1.406600000000000072e+00,6.104845801487340395e+01
1.406300000000000106e+00,6.080156013432656437e+01
1.405999999999999917e+00,6.035688673870413368e+01
1.405299999999999994e+00,6.025899395614624154e+01
1.405000000000000027e+00,6.026991772938276881e+01
1.404700000000000060e+00,6.041537275489190506e+01
1.403999999999999915e+00,6.051579619355266004e+01
1.403699999999999948e+00,6.112183250009775293e+01
1.403399999999999981e+00,6.107991750797032182e+01
1.402700000000000058e+00,6.069193828848892736e+01
1.402400000000000091e+00,6.037114435609191787e+01
1.401999999999999913e+00,6.026273395119005727e+01
1.401399999999999979e+00,5.949340107047692072e+01
1.401100000000000012e+00,5.895817973313614857e+01
1.400400000000000089e+00,5.839995180245250594e+01
1.400099999999999900e+00,5.831753985479235780e+01
1.399699999999999944e+00,5.823857971837514924e+01
1.399000000000000021e+00,5.836951895940819668e+01
1.398400000000000087e+00,5.868739743686978727e+01
1.397999999999999909e+00,5.911324911040946972e+01
1.397299999999999986e+00,5.930992395335579204e+01
1.397000000000000020e+00,5.940136417204280406e+01
1.396700000000000053e+00,5.959516607111095254e+01
1.395999999999999908e+00,5.976226908050239217e+01
1.395599999999999952e+00,6.004420208127930891e+01
1.395299999999999985e+00,5.989655249591692154e+01
1.394700000000000051e+00,5.973858497233823073e+01
1.394400000000000084e+00,5.963424435442084359e+01
1.394099999999999895e+00,5.928707652229581981e+01
1.393499999999999961e+00,5.880332435935497415e+01
1.393199999999999994e+00,5.831353366233179258e+01
1.392800000000000038e+00,5.771957599630354707e+01
1.392200000000000104e+00,5.692673104664072525e+01
1.391799999999999926e+00,5.609312316093360096e+01
1.391100000000000003e+00,5.586635737761616838e+01
1.390800000000000036e+00,5.608972589026893729e+01
1.390400000000000080e+00,5.634872019298131818e+01
1.389699999999999935e+00,5.681089452652031468e+01
1.389399999999999968e+00,5.742997435012603091e+01
1.388700000000000045e+00,5.744255347473313122e+01
1.388400000000000079e+00,5.727820850236116712e+01
1.388099999999999890e+00,5.689590289646525889e+01
1.387499999999999956e+00,5.673812882190327400e+01
1.387199999999999989e+00,5.619230782760064358e+01
1.386600000000000055e+00,5.614241723844543230e+01
1.386200000000000099e+00,5.596866491527998733e+01
1.385599999999999943e+00,5.548054566548898947e+01
1.385299999999999976e+00,5.451677641847868472e+01
1.384900000000000020e+00,5.439892908444403474e+01
1.384600000000000053e+00,5.408337606655209129e+01
1.383999999999999897e+00,5.378258526397644346e+01
1.383699999999999930e+00,5.406330682186171543e+01
1.383399999999999963e+00,5.459314498303228902e+01
1.382700000000000040e+00,5.453907936231939857e+01
1.382400000000000073e+00,5.375122641658185785e+01
1.381699999999999928e+00,5.306187777070090306e+01
1.381299999999999972e+00,5.259438666233563708e+01
1.381000000000000005e+00,5.223694025723034429e+01
1.380300000000000082e+00,5.181276518178879087e+01
1.379999999999999893e+00,5.186721940876691406e+01
1.379299999999999971e+00,5.202362678775330096e+01
1.378900000000000015e+00,5.234636066032339841e+01
1.378300000000000081e+00,5.241837380843003302e+01
1.377999999999999892e+00,5.261398425509923982e+01
1.377499999999999947e+00,5.255942081695184243e+01
1.376800000000000024e+00,5.254063636863361353e+01
1.376500000000000057e+00,5.253822304865116166e+01
1.376200000000000090e+00,5.204780443085132902e+01
1.375499999999999945e+00,5.145645531786362881e+01
1.375099999999999989e+00,5.173063558077205926e+01
1.374800000000000022e+00,5.178489475043261336e+01
1.374500000000000055e+00,5.123776325488233852e+01
1.373899999999999899e+00,5.143229969961339521e+01
1.373499999999999943e+00,5.141513021753871726e+01
1.372900000000000009e+00,5.128475948830828202e+01
1.372500000000000053e+00,5.078323819802835715e+01
1.372200000000000086e+00,5.059219859296217692e+01
1.371599999999999930e+00,5.066086692416797632e+01
1.371199999999999974e+00,5.079512522423397058e+01
1.370900000000000007e+00,5.068300245346267729e+01
1.370200000000000085e+00,5.084470423271636719e+01
1.370000000000000107e+00,5.058568284341822618e+01
1.369699999999999918e+00,5.038178075456767147e+01
1.368999999999999995e+00,5.063262512719029473e+01
1.368700000000000028e+00,5.062813135234409856e+01
1.368000000000000105e+00,5.071931618915641593e+01
1.367799999999999905e+00,5.082392038328339368e+01
1.367399999999999949e+00,5.048886764364078772e+01
1.366800000000000015e+00,4.995119890475416469e+01
1.366500000000000048e+00,4.900676364542687224e+01
1.365799999999999903e+00,4.851660467235137730e+01
1.365499999999999936e+00,4.833752965738767671e+01
1.364900000000000002e+00,4.827691637387260926e+01
1.364500000000000046e+00,4.749640261957188159e+01
1.364200000000000079e+00,4.736013912239809542e+01
1.363699999999999912e+00,4.699653496311748313e+01
1.363299999999999956e+00,4.680808641498674660e+01
1.362999999999999989e+00,4.631052584441135878e+01
1.362200000000000077e+00,4.660930333526562208e+01
1.361900000000000110e+00,4.656302374059100657e+01
1.361299999999999955e+00,4.680275570003072971e+01
1.360999999999999988e+00,4.667627927304943114e+01
1.360300000000000065e+00,4.693552523271887367e+01
1.360000000000000098e+00,4.730739519035205376e+01
1.359799999999999898e+00,4.769420198721581983e+01
1.359099999999999975e+00,4.777663836328088109e+01
1.358700000000000019e+00,4.770593755373488420e+01
1.358000000000000096e+00,4.718383957518040006e+01
1.357699999999999907e+00,4.719495133531972897e+01
1.357299999999999951e+00,4.672485899680987131e+01
1.356600000000000028e+00,4.640902746094161557e+01
1.356200000000000072e+00,4.649426109304408783e+01
1.355599999999999916e+00,4.696994383966307396e+01
1.355299999999999949e+00,4.645478638482973111e+01
1.354600000000000026e+00,4.687739400377267884e+01
1.354300000000000059e+00,4.720924596803024542e+01
1.354000000000000092e+00,4.714505086539088552e+01
1.353399999999999936e+00,4.672531926648457556e+01
1.353099999999999969e+00,4.641769759671524298e+01
1.352400000000000047e+00,4.545671321319173330e+01
1.352000000000000091e+00,4.483912841135406779e+01
1.351699999999999902e+00,4.466515806352481377e+01
1.351399999999999935e+00,4.450713651066416787e+01
1.350700000000000012e+00,4.452207272758482759e+01
1.350300000000000056e+00,4.524100964886838483e+01
1.350000000000000089e+00,4.515703091190903251e+01
1.349399999999999933e+00,4.519318141357734930e+01
1.349099999999999966e+00,4.604136807096892881e+01
1.348700000000000010e+00,4.672605845274165404e+01
1.348000000000000087e+00,4.682298677617450267e+01
1.347699999999999898e+00,4.742386284896861071e+01
1.347399999999999931e+00,4.759325256271063154e+01
1.346700000000000008e+00,4.654582891089603436e+01
1.346400000000000041e+00,4.607729666920135969e+01
1.345800000000000107e+00,4.552801642266808813e+01
1.345499999999999918e+00,4.538503227678825169e+01
1.344899999999999984e+00,4.498091988095779925e+01
1.344600000000000017e+00,4.503032350035141462e+01
1.344200000000000061e+00,4.479256497433175355e+01
1.343900000000000095e+00,4.502512884640827906e+01
1.343199999999999950e+00,4.433890050181889819e+01
1.342899999999999983e+00,4.385918547192363803e+01
1.342200000000000060e+00,4.361854372786115164e+01
1.341900000000000093e+00,4.287566561715448188e+01
1.341599999999999904e+00,4.227734686581175083e+01
1.340999999999999970e+00,4.206981270609185231e+01
1.340600000000000014e+00,4.239629388337721139e+01
1.340300000000000047e+00,4.248358755985032076e+01
1.339599999999999902e+00,4.315461553444856690e+01
1.339199999999999946e+00,4.370760203057670878e+01
1.338600000000000012e+00,4.423342361820618862e+01
1.338200000000000056e+00,4.441824965791533941e+01
1.337599999999999900e+00,4.447973118478194010e+01
1.337199999999999944e+00,4.437856383712733077e+01
1.336899999999999977e+00,4.419815648885219161e+01
1.336300000000000043e+00,4.380236981248253869e+01
1.336000000000000076e+00,4.306879139242460042e+01
1.335299999999999931e+00,4.256508882546563655e+01
1.334999999999999964e+00,4.270757186615605860e+01
1.334699999999999998e+00,4.222727172912800597e+01
1.334000000000000075e+00,4.200561143511663431e+01
1.333800000000000097e+00,4.211936349680422609e+01
1.333399999999999919e+00,4.234566550699764775e+01
1.332799999999999985e+00,4.167133117465073155e+01
1.332500000000000018e+00,4.166622529959067833e+01
1.332200000000000051e+00,4.175421889124208974e+01
1.331800000000000095e+00,4.197637486008693486e+01
1.331099999999999950e+00,4.174885017255087405e+01
1.330899999999999972e+00,4.176931850982600736e+01
1.330200000000000049e+00,4.157768198901544565e+01
1.329800000000000093e+00,4.119390702804321336e+01
1.329499999999999904e+00,4.047474251219773578e+01
1.328899999999999970e+00,4.053420638086049621e+01
1.328600000000000003e+00,4.069863581618051285e+01
1.328300000000000036e+00,4.043307843150341796e+01
1.327599999999999891e+00,4.024647657477999019e+01
1.327299999999999924e+00,4.054334540923832719e+01
1.326999999999999957e+00,4.052557087594414043e+01
1.326300000000000034e+00,4.051412157693653171e+01
1.326000000000000068e+00,4.124659416338204210e+01
1.325599999999999890e+00,4.166597521377502744e+01
