# B (T), \delta v/v
1.013930000000000042e+01,-2.733313244463711662e-05
1.014799999999999969e+01,-2.734867345696137715e-05
1.015670000000000073e+01,-2.689427653838877665e-05
1.016539999999999999e+01,-2.738272266484127445e-05
1.017420000000000080e+01,-2.740803569408888519e-05
1.018290000000000006e+01,-2.780222590877687652e-05
1.019159999999999933e+01,-2.810222477967144836e-05
1.020020000000000060e+01,-2.858530790173261860e-05
1.020930000000000071e+01,-2.850244806697568595e-05
1.021799999999999997e+01,-2.872526534939979495e-05
1.022830000000000084e+01,-2.806295631542369065e-05
1.023700000000000010e+01,-2.882077270912832999e-05
1.024600000000000044e+01,-2.845475065519059016e-05
1.025469999999999970e+01,-2.885424345524915685e-05
1.026379999999999981e+01,-2.978703340822424399e-05
1.027299999999999969e+01,-2.950139646058915844e-05
1.028240000000000087e+01,-2.862114634891979505e-05
1.029139999999999944e+01,-2.793563119539953232e-05
1.030010000000000048e+01,-2.874041159588083122e-05
1.030879999999999974e+01,-2.830747762309503059e-05
1.031760000000000055e+01,-2.832512313518883735e-05
1.032629999999999981e+01,-2.854346262165616700e-05
1.033489999999999931e+01,-2.893034986764471189e-05
1.034360000000000035e+01,-2.965639511407733601e-05
1.035270000000000046e+01,-2.973052351812723385e-05
1.036139999999999972e+01,-2.904784496182981519e-05
1.037010000000000076e+01,-2.903180819867595252e-05
1.037880000000000003e+01,-2.942628761595279547e-05
1.038760000000000083e+01,-2.968420564257971553e-05
1.039639999999999986e+01,-2.921506038658095968e-05
1.040509999999999913e+01,-2.993306567310470350e-05
1.041370000000000040e+01,-2.952613863534256020e-05
1.042270000000000074e+01,-3.047788047811874528e-05
1.043270000000000053e+01,-3.055067602931023319e-05
1.044139999999999979e+01,-3.165233062817714074e-05
1.045020000000000060e+01,-3.008797655184132979e-05
1.045940000000000047e+01,-2.944019241323496535e-05
1.046799999999999997e+01,-2.928965995565945392e-05
1.047669999999999924e+01,-3.067539199172794996e-05
1.048530000000000051e+01,-3.040566399261523554e-05
1.049430000000000085e+01,-3.054131684831150849e-05
1.050300000000000011e+01,-3.059184674564897162e-05
1.051169999999999938e+01,-2.985497159933440990e-05
1.052079999999999949e+01,-2.944363927741500348e-05
1.052950000000000053e+01,-3.006929500512295003e-05
1.053810000000000002e+01,-2.994489510788615099e-05
1.054860000000000042e+01,-3.047554060826298487e-05
1.055770000000000053e+01,-3.111233183823670836e-05
1.056639999999999979e+01,-2.991878010715008206e-05
1.057610000000000028e+01,-3.044459065335578321e-05
1.058469999999999978e+01,-3.134900690636682318e-05
1.059340000000000082e+01,-3.010586294137417105e-05
1.060280000000000022e+01,-3.149925434574470627e-05
1.061139999999999972e+01,-3.083494812720157007e-05
1.062010000000000076e+01,-3.037087741855230621e-05
1.062880000000000003e+01,-3.073559958594377067e-05
1.063770000000000060e+01,-3.112502853279522407e-05
1.064770000000000039e+01,-3.076483525029006681e-05
1.065760000000000041e+01,-3.118129753227846281e-05
1.066619999999999990e+01,-3.142650673539543237e-05
1.067489999999999917e+01,-3.172819669718655216e-05
1.068360000000000021e+01,-3.130430802129213113e-05
1.069270000000000032e+01,-3.136043539520754278e-05
1.070129999999999981e+01,-3.144070109446631990e-05
1.071010000000000062e+01,-3.098188560678546326e-05
1.071870000000000012e+01,-3.181920650940027982e-05
1.072760000000000069e+01,-3.167215602046803387e-05
1.073629999999999995e+01,-3.243107553204278024e-05
1.074499999999999922e+01,-3.374993163165492362e-05
1.075370000000000026e+01,-3.119601051607134856e-05
1.076350000000000051e+01,-3.165747979829342017e-05
1.077270000000000039e+01,-3.171503329832972779e-05
1.078149999999999942e+01,-3.202307649277202472e-05
1.079020000000000046e+01,-3.154745451538294634e-05
1.079930000000000057e+01,-3.214610563926652677e-05
1.080809999999999960e+01,-3.133962880220341396e-05
1.081670000000000087e+01,-3.189989831449375557e-05
1.082540000000000013e+01,-3.292493420149170298e-05
1.083430000000000071e+01,-3.213955308551329996e-05
1.084299999999999997e+01,-3.221128426283184068e-05
1.085169999999999924e+01,-3.167839212426273822e-05
1.086040000000000028e+01,-3.242285488708711435e-05
1.086930000000000085e+01,-3.399861392546367055e-05
1.087800000000000011e+01,-3.249361872476752176e-05
1.088669999999999938e+01,-3.243578688458140322e-05
1.089550000000000018e+01,-3.257227045481026623e-05
1.090440000000000076e+01,-3.224042819204231891e-05
1.091370000000000040e+01,-3.243036323853182258e-05
1.092259999999999920e+01,-3.236492681760600983e-05
1.093130000000000024e+01,-3.277303802589796129e-05
1.093999999999999950e+01,-3.170680614300586250e-05
1.094870000000000054e+01,-3.263343946427737109e-05
1.095979999999999954e+01,-3.373921954410465367e-05
1.096860000000000035e+01,-3.372913464759740845e-05
1.097770000000000046e+01,-3.304431566516509954e-05
1.098700000000000010e+01,-3.254961018020192769e-05
1.099649999999999928e+01,-3.270786927471778334e-05
1.100520000000000032e+01,-3.392349003559580814e-05
1.101500000000000057e+01,-3.382054473487818838e-05
1.102389999999999937e+01,-3.358802266497604725e-05
1.103279999999999994e+01,-3.336232723035554779e-05
1.104139999999999944e+01,-3.259988978455833405e-05
1.105010000000000048e+01,-3.332678640582617275e-05
1.105879999999999974e+01,-3.528768578039926740e-05
1.106770000000000032e+01,-3.260118668747883893e-05
1.107639999999999958e+01,-3.303052681777752641e-05
1.108500000000000085e+01,-3.458552550005374515e-05
1.109370000000000012e+01,-3.304058577741813066e-05
1.110319999999999929e+01,-3.450288650758040043e-05
1.111289999999999978e+01,-3.408332041798805981e-05
1.112160000000000082e+01,-3.489510903494091746e-05
1.113090000000000046e+01,-3.414542677607657496e-05
1.114010000000000034e+01,-3.404879539251276857e-05
1.114879999999999960e+01,-3.462728748740857279e-05
1.115840000000000032e+01,-3.374699009191077254e-05
1.116709999999999958e+01,-3.372445493225089200e-05
1.117609999999999992e+01,-3.466226351041517672e-05
1.118479999999999919e+01,-3.357343822999608613e-05
1.119340000000000046e+01,-3.430589796697794706e-05
1.120209999999999972e+01,-3.331506638617841689e-05
1.121110000000000007e+01,-3.507626205269821339e-05
1.121969999999999956e+01,-3.594681252793504190e-05
1.122840000000000060e+01,-3.565993891487955229e-05
1.123850000000000016e+01,-3.588618267034223309e-05
1.124770000000000003e+01,-3.646011620987566599e-05
1.125639999999999930e+01,-3.475472724995991910e-05
1.126510000000000034e+01,-3.496543474403978734e-05
1.127389999999999937e+01,-3.489128195745489023e-05
1.128379999999999939e+01,-3.596166006563690379e-05
1.129279999999999973e+01,-3.614506958779831972e-05
1.130139999999999922e+01,-3.547541801588420399e-05
1.131010000000000026e+01,-3.444597529041182587e-05
1.131879999999999953e+01,-3.455329443675654415e-05
1.132779999999999987e+01,-3.546617612820723592e-05
1.133639999999999937e+01,-3.489648055274264474e-05
1.134500000000000064e+01,-3.724668503120919590e-05
1.135360000000000014e+01,-3.484572366362748532e-05
1.136270000000000024e+01,-3.600562045283378252e-05
1.137139999999999951e+01,-3.590769213263051264e-05
1.138010000000000055e+01,-3.616966400102827276e-05
1.138870000000000005e+01,-3.544733045901255885e-05
1.139780000000000015e+01,-3.525779306384584089e-05
1.140649999999999942e+01,-3.683267399660653473e-05
1.141520000000000046e+01,-3.626586561048986785e-05
1.142440000000000033e+01,-3.529241679827224698e-05
1.143309999999999960e+01,-3.711022591240770662e-05
1.144180000000000064e+01,-3.700899053003640655e-05
1.145049999999999990e+01,-3.675578229674189481e-05
1.146059999999999945e+01,-3.721770145289008259e-05
1.147010000000000041e+01,-3.755426091296899154e-05
1.147869999999999990e+01,-3.627622863687859781e-05
1.148770000000000024e+01,-3.730688714667830140e-05
1.149639999999999951e+01,-3.703061437367345253e-05
1.150500000000000078e+01,-3.682541280122328549e-05
1.151370000000000005e+01,-3.667710783666699266e-05
1.152270000000000039e+01,-3.731220798921768412e-05
1.153139999999999965e+01,-3.689971721821156563e-05
1.153999999999999915e+01,-3.741208732653140945e-05
1.154870000000000019e+01,-3.706057643966447564e-05
1.155809999999999960e+01,-3.580745617177619319e-05
1.156670000000000087e+01,-3.468033414142084481e-05
1.157559999999999967e+01,-3.541660459211560348e-05
1.158500000000000085e+01,-3.632475427598318434e-05
1.159459999999999980e+01,-3.746221721444460695e-05
1.160330000000000084e+01,-3.785775786824949391e-05
1.161200000000000010e+01,-3.808875947122286826e-05
1.162180000000000035e+01,-3.882608448554580806e-05
1.163119999999999976e+01,-3.826472877363571584e-05
1.164020000000000010e+01,-3.872913546104010500e-05
1.164879999999999960e+01,-3.678368351676394388e-05
1.165789999999999971e+01,-3.750393746062462763e-05
1.166660000000000075e+01,-3.718402455247236168e-05
1.167530000000000001e+01,-3.753330155318085793e-05
1.168440000000000012e+01,-3.900311150854509279e-05
1.169299999999999962e+01,-3.682729168339845464e-05
1.170170000000000066e+01,-3.773306516136881316e-05
1.171039999999999992e+01,-3.878056327192143339e-05
1.171940000000000026e+01,-3.744655876825888317e-05
1.172809999999999953e+01,-3.871064482373416291e-05
1.173680000000000057e+01,-3.836095374533585981e-05
1.174549999999999983e+01,-3.734981100862453979e-05
1.175440000000000040e+01,-3.906400869094816598e-05
1.176309999999999967e+01,-3.915468171154643700e-05
1.177180000000000071e+01,-3.882861707766308490e-05
1.178040000000000020e+01,-3.822594056110189750e-05
1.178950000000000031e+01,-4.004582086519545129e-05
1.179809999999999981e+01,-3.846729930322471090e-05
1.180680000000000085e+01,-3.963328892634635382e-05
1.181550000000000011e+01,-3.800220882823728821e-05
1.182479999999999976e+01,-3.886939804347163373e-05
1.183350000000000080e+01,-3.975379928483160929e-05
1.184239999999999959e+01,-3.930655080928153306e-05
1.185219999999999985e+01,-3.906005815682391576e-05
1.186110000000000042e+01,-3.994726678597241209e-05
1.187059999999999960e+01,-3.954488813392230775e-05
1.188000000000000078e+01,-3.878558657293887770e-05
1.188860000000000028e+01,-3.927217325717146713e-05
1.189830000000000076e+01,-4.032683323478290826e-05
1.190820000000000078e+01,-3.964555801692104552e-05
1.191760000000000019e+01,-3.802327841660485975e-05
1.192689999999999984e+01,-3.860469608473696829e-05
1.193549999999999933e+01,-3.878243798882254696e-05
1.194439999999999991e+01,-3.936090920609748426e-05
1.195309999999999917e+01,-3.748051680593951496e-05
1.196170000000000044e+01,-3.788843038970372140e-05
1.197029999999999994e+01,-3.848979838449645744e-05
1.197940000000000005e+01,-3.898639162076451294e-05
1.198809999999999931e+01,-3.849302533221005628e-05
1.199680000000000035e+01,-3.777175403489957070e-05
1.200000000000000000e+01,-4.044014806315956458e-05
