# B (T), Viscosity (1e-5 Pa*s)
8.229448456992777494e+00,9.851518715379625757e-01
8.236474064346683832e+00,9.958804315698679410e-01
8.243499671700590170e+00,1.015302911206253933e+00
8.250525279054496508e+00,1.065111464684064480e+00
8.257550886408404622e+00,1.077768863797147869e+00
8.264576493762310960e+00,1.096728409454603259e+00
8.271602101116217298e+00,1.087451706704984700e+00
8.278627708470123636e+00,1.051843718258454796e+00
8.285653315824029974e+00,1.068201436511165392e+00
8.292678923177938088e+00,1.073524278040055346e+00
8.299704530531844426e+00,1.131107019740734909e+00
8.306730137885750764e+00,1.156784867962301400e+00
8.313755745239657102e+00,1.117540022059656968e+00
8.320781352593565217e+00,1.106807047796959376e+00
8.327806959947471555e+00,1.082053094184808995e+00
8.334832567301377892e+00,1.091733107299814654e+00
8.341858174655284230e+00,1.156043529601676667e+00
8.348883782009192345e+00,1.213233305672821505e+00
8.355909389363098683e+00,1.210153622065891721e+00
8.362934996717005021e+00,1.186656368986052756e+00
8.369960604070911359e+00,1.178767703731923078e+00
8.376986211424819473e+00,1.110215427984673209e+00
8.384011818778725811e+00,1.064897586497361326e+00
8.391037426132632149e+00,1.064264784537339636e+00
8.398063033486538487e+00,1.016482883305262153e+00
9.156828627708469170e+00,1.232967889625680158e+00
9.163854235062375508e+00,1.247363374333293917e+00
9.170879842416283623e+00,1.212343672346979373e+00
9.177905449770189961e+00,1.204673580528852872e+00
9.184931057124096299e+00,1.190374556604584688e+00
9.191956664478002637e+00,1.165497923990991502e+00
9.198982271831910751e+00,1.160618986488242577e+00
9.206007879185817089e+00,1.173260629700988655e+00
9.213033486539723427e+00,1.188953553749712677e+00
9.220059093893629765e+00,1.168055899270826314e+00
9.227084701247536103e+00,1.163342431151998424e+00
9.234110308601444217e+00,1.100686461154156470e+00
9.241135915955350555e+00,1.036697312656821968e+00
9.248161523309256893e+00,1.011353727856736606e+00
9.255187130663163231e+00,9.914910050629035521e-01
9.262212738017071345e+00,9.424969001056332507e-01
9.269238345370977683e+00,9.047126069487256839e-01
9.276263952724884021e+00,8.963117745767907873e-01
9.283289560078790359e+00,8.803294193623184549e-01
9.290315167432698473e+00,9.557657917834092576e-01
9.297340774786604811e+00,1.004224949497537489e+00
9.304366382140511149e+00,9.965771664671861929e-01
9.311391989494417487e+00,9.901743174963013594e-01
9.318417596848325601e+00,9.448970319841496490e-01
9.325443204202231939e+00,8.931345099912169072e-01
9.332468811556138277e+00,8.920138544647433498e-01
9.339494418910044615e+00,9.165495829169437725e-01
9.346520026263952730e+00,9.097259475383625560e-01
9.353545633617859067e+00,9.394898349145618388e-01
9.360571240971765405e+00,9.402478368018085675e-01
9.367596848325671743e+00,8.943727920637902784e-01
9.374622455679579858e+00,8.993668522078827055e-01
9.381648063033486196e+00,8.899444172213674120e-01
9.388673670387392534e+00,8.345931117580013270e-01
9.395699277741298872e+00,8.395745410952304422e-01
9.402724885095205209e+00,8.369303872048077242e-01
9.409750492449113324e+00,8.398474822362590464e-01
9.416776099803019662e+00,8.739759104024704683e-01
9.423801707156926000e+00,8.799909035859531103e-01
9.430827314510832338e+00,8.286352114272911296e-01
9.437852921864740452e+00,8.197668531504738176e-01
9.444878529218646790e+00,8.187350432465633210e-01
9.451904136572553128e+00,8.010143511139071748e-01
9.458929743926459466e+00,8.192302371441662068e-01
9.465955351280367580e+00,7.951029445296762255e-01
9.472980958634273918e+00,7.699461486340837268e-01
9.480006565988180256e+00,7.524922639486371079e-01
9.487032173342086594e+00,7.478522918280474663e-01
9.494057780695994708e+00,7.311388610626672335e-01
9.501083388049901046e+00,7.373295842384535170e-01
9.508108995403807384e+00,7.613494766659850699e-01
9.515134602757713722e+00,7.411715700741196011e-01
9.522160210111621836e+00,7.443365622561808337e-01
9.529185817465528174e+00,7.243786076343542435e-01
9.536211424819434512e+00,6.950241042414397885e-01
9.543237032173340850e+00,6.734829352532131219e-01
9.550262639527247188e+00,6.560798399626707189e-01
9.557288246881155303e+00,6.350131181490947796e-01
9.564313854235061640e+00,6.655035790972280152e-01
9.571339461588967978e+00,6.912448380901625722e-01
9.578365068942874316e+00,7.021368162806543856e-01
9.585390676296782431e+00,7.033238981503724396e-01
9.592416283650688769e+00,6.503905111024833596e-01
9.599441891004595107e+00,6.440852437542196052e-01
9.606467498358501444e+00,6.187096973863416283e-01
9.613493105712409559e+00,6.143171373995522933e-01
9.620518713066315897e+00,6.537724244625152670e-01
9.627544320420222235e+00,6.606006909067771993e-01
9.634569927774128573e+00,6.916366798103275038e-01
9.641595535128036687e+00,7.159170078609263799e-01
9.648621142481943025e+00,7.000073607111879648e-01
9.655646749835849363e+00,7.124279613649557863e-01
9.662672357189755701e+00,6.956702456623111708e-01
9.669697964543663815e+00,6.728188194617923390e-01
9.676723571897570153e+00,6.548769382045553922e-01
9.683749179251476491e+00,6.359271479707933050e-01
9.690774786605382829e+00,6.330089846089256289e-01
9.697800393959289167e+00,6.322941693047018363e-01
9.704826001313197281e+00,6.083716463051558332e-01
9.711851608667103619e+00,5.910247721959971390e-01
9.718877216021009957e+00,5.845126103545931207e-01
9.725902823374916295e+00,5.863892206067805590e-01
9.732928430728824409e+00,5.670868506785587959e-01
9.739954038082730747e+00,5.655495848206049114e-01
9.746979645436637085e+00,5.530369523549364397e-01
9.754005252790543423e+00,5.427200359751431780e-01
9.761030860144451538e+00,5.687772130956949557e-01
9.768056467498357875e+00,5.585932151658158373e-01
9.775082074852264213e+00,5.481260654788435716e-01
9.782107682206170551e+00,5.434002667830928335e-01
9.789133289560078666e+00,5.406167509325602305e-01
9.796158896913985004e+00,5.039921864729086654e-01
9.803184504267891342e+00,4.692055601772384676e-01
9.810210111621797680e+00,4.291783990231030077e-01
9.817235718975705794e+00,4.404136199599231194e-01
9.824261326329612132e+00,4.606245950031132019e-01
9.831286933683518470e+00,5.185644600590934017e-01
9.838312541037424808e+00,5.422742527636310594e-01
9.845338148391332922e+00,5.244797908689793342e-01
9.852363755745239260e+00,5.342356121603916153e-01
9.859389363099145598e+00,5.065836406002318659e-01
9.866414970453051936e+00,5.354253464510927429e-01
9.873440577806958274e+00,5.133832334409810239e-01
9.880466185160866388e+00,4.239548443950135748e-01
9.887491792514772726e+00,4.221198202708769665e-01
9.894517399868679064e+00,4.071416971522129891e-01
9.901543007222585402e+00,4.339667412701628812e-01
9.908568614576493516e+00,5.117304505618063271e-01
9.915594221930399854e+00,5.071793246944406031e-01
9.922619829284306192e+00,4.209700054234999378e-01
9.929645436638212530e+00,3.547507538780940162e-01
9.936671043992120644e+00,3.807301111972491436e-01
9.943696651346026982e+00,3.639888356199307839e-01
9.950722258699933320e+00,4.168562517921838295e-01
9.957747866053839658e+00,4.655120918517757778e-01
9.964773473407747773e+00,4.400071351953437349e-01
9.971799080761654110e+00,4.458161999710582579e-01
9.978824688115560448e+00,4.135284199193596244e-01
9.985850295469466786e+00,4.406664357821893918e-01
9.992875902823374901e+00,4.545699992113333976e-01
9.999901510177281239e+00,4.751640822162827016e-01
1.000692711753118758e+01,5.185176465365614051e-01
1.001395272488509391e+01,4.939191852582223152e-01
1.002097833223900025e+01,4.760139395044269417e-01
1.002800393959290837e+01,4.498265350832388321e-01
1.003502954694681470e+01,4.218602570366979942e-01
1.004205515430072104e+01,3.978835238149436293e-01
1.004908076165462738e+01,3.533657697081492577e-01
1.005610636900853549e+01,3.101631779130278876e-01
1.006313197636244183e+01,3.210108415728561426e-01
1.007015758371634817e+01,3.274986780616659376e-01
1.007718319107025451e+01,3.404873673070551998e-01
1.008420879842416262e+01,4.112595984949822259e-01
1.009123440577806896e+01,4.727849396763286749e-01
1.009826001313197530e+01,4.784735545152949965e-01
1.010528562048588164e+01,4.961122662614562140e-01
1.011231122783978975e+01,4.939708657468672715e-01
1.011933683519369609e+01,4.708479367905011870e-01
1.012636244254760243e+01,4.324877965547879732e-01
1.013338804990150877e+01,3.806917016851857904e-01
1.014041365725541688e+01,3.190399599927594698e-01
1.014743926460932322e+01,2.725454309640609751e-01
1.015446487196322956e+01,2.674033663444550513e-01
1.016149047931713589e+01,2.903178271831654556e-01
1.016851608667104223e+01,3.282494279778041535e-01
1.017554169402495035e+01,3.412858065350797276e-01
1.018256730137885668e+01,3.750359910677926178e-01
1.018959290873276302e+01,4.230522497754629629e-01
1.019661851608666936e+01,4.102158680002675473e-01
1.020364412344057747e+01,3.613979874111233892e-01
1.021066973079448381e+01,3.313840479569599706e-01
1.021769533814839015e+01,2.843512208975310651e-01
1.022472094550229649e+01,2.632581692849524369e-01
1.023174655285620460e+01,3.099991138963616444e-01
1.023877216021011094e+01,3.265797071284738951e-01
1.024579776756401728e+01,3.254910601158949035e-01
1.025282337491792362e+01,3.199918338402880646e-01
1.025984898227183173e+01,2.821605837533312511e-01
1.026687458962573807e+01,2.421992277899974733e-01
1.027390019697964441e+01,2.280870590429319444e-01
1.028092580433355074e+01,2.149351686698175723e-01
1.028795141168745886e+01,2.232589348497522885e-01
1.029497701904136520e+01,2.617607971250106580e-01
1.030200262639527153e+01,2.926686719803636705e-01
1.030902823374917787e+01,3.538416386895466004e-01
1.031605384110308421e+01,3.679839062443910902e-01
1.032307944845699232e+01,3.455416374381873323e-01
1.033010505581089866e+01,3.429000098693213983e-01
1.033713066316480500e+01,3.228444052620279558e-01
1.034415627051871134e+01,3.134363115438347225e-01
1.035118187787261945e+01,3.074111280110573552e-01
1.035820748522652579e+01,2.777619277463669878e-01
1.036523309258043213e+01,2.336604843129760911e-01
1.037225869993433847e+01,2.071112032951686888e-01
1.037928430728824658e+01,2.425501752020802482e-01
1.038630991464215292e+01,2.979654649698844082e-01
1.039333552199605926e+01,3.745256459812786876e-01
1.040036112934996559e+01,4.550119370131542329e-01
1.040738673670387371e+01,4.163226077216945487e-01
1.041441234405778005e+01,3.878845952935887631e-01
1.042143795141168638e+01,3.455016703955671176e-01
1.042846355876559272e+01,2.776524316278315418e-01
1.043548916611950084e+01,2.939223631663493430e-01
1.044251477347340717e+01,2.564915702284276122e-01
1.044954038082731351e+01,2.252620136042703669e-01
1.045656598818121985e+01,2.442828909339095633e-01
1.046359159553512796e+01,2.635568423845653929e-01
1.047061720288903430e+01,3.108418745750541334e-01
1.047764281024294064e+01,3.033887238930554342e-01
1.048466841759684698e+01,2.930881337316306734e-01
1.049169402495075332e+01,2.785050369046520036e-01
1.049871963230466143e+01,2.400418159401035978e-01
1.050574523965856777e+01,2.441929525432616765e-01
1.051277084701247411e+01,2.682780525435323193e-01
1.051979645436638044e+01,2.803059704097561333e-01
1.052682206172028856e+01,2.517588885972408819e-01
1.053384766907419490e+01,2.458541476564624073e-01
1.054087327642810124e+01,1.896366480775604491e-01
1.054789888378200757e+01,1.817361077118327117e-01
1.055492449113591569e+01,2.366993150006173052e-01
1.056195009848982203e+01,2.462458191221453541e-01
1.056897570584372836e+01,2.433586730724342506e-01
1.057600131319763470e+01,1.877629122614571100e-01
1.058302692055154282e+01,1.511093820362107987e-01
1.059005252790544915e+01,1.591257063855361087e-01
1.059707813525935549e+01,1.682527824577403630e-01
1.060410374261326183e+01,2.044446754372986896e-01
1.061112934996716994e+01,2.074192763269260553e-01
1.061815495732107628e+01,2.176656222003747476e-01
1.062518056467498262e+01,2.554983568099354341e-01
1.063220617202888896e+01,2.555896366130090969e-01
1.063923177938279530e+01,2.963971227907428174e-01
1.064625738673670341e+01,3.024443340968556160e-01
1.065328299409060975e+01,2.774903528354108473e-01
1.066030860144451609e+01,2.644346709064896439e-01
1.066733420879842242e+01,2.306939511363603479e-01
1.067435981615233054e+01,2.506913703564317975e-01
1.068138542350623688e+01,3.064855910583055842e-01
1.068841103086014321e+01,3.036321866136694747e-01
1.069543663821404955e+01,3.001640670724873838e-01
1.070246224556795767e+01,2.480361447767709671e-01
1.070948785292186400e+01,1.441098900674043504e-01
1.071651346027577034e+01,1.394771667214911304e-01
1.072353906762967668e+01,8.500383155280771819e-02
1.073056467498358479e+01,9.596545890658399192e-02
1.073759028233749113e+01,1.366146378116779303e-01
1.074461588969139747e+01,1.511706624099524443e-01
1.075164149704530381e+01,1.739638379405565038e-01
1.075866710439921192e+01,1.500116214170535422e-01
1.076569271175311826e+01,2.249426184262971751e-01
1.077271831910702460e+01,2.104548807166924385e-01
1.077974392646093094e+01,2.444442435703158278e-01
1.078676953381483727e+01,2.812769572954148534e-01
1.079379514116874539e+01,1.948936774537037009e-01
1.080082074852265173e+01,2.227669634737281246e-01
1.080784635587655806e+01,2.387033338787199477e-01
1.081487196323046440e+01,2.288750886854362121e-01
1.082189757058437252e+01,2.244891773913437472e-01
1.082892317793827885e+01,1.431692800468787885e-01
1.083594878529218519e+01,9.558857467065649816e-02
1.084297439264609153e+01,7.118771426660425172e-02
1.084999999999999964e+01,5.714988302080156735e-02
