# B (T), A/A(0)
6.975366285622282003e-01,1.017121541191038592e+00
6.993769119304460435e-01,1.016410139763733289e+00
7.012171952986636647e-01,1.015759251762879734e+00
7.030574786668812859e-01,1.015006039382859715e+00
7.048977620350989071e-01,1.014139665287049130e+00
7.067380454033167503e-01,1.013246494943445430e+00
7.085783287715343715e-01,1.012680324972388801e+00
7.104186121397519926e-01,1.012292807760002189e+00
7.122588955079696138e-01,1.012449304198395961e+00
7.140991788761874570e-01,1.012901177631660543e+00
7.159394622444050782e-01,1.013223402502827941e+00
7.177797456126226994e-01,1.013197469675745532e+00
7.196200289808403205e-01,1.013303808595513278e+00
7.214603123490581638e-01,1.013249139720320269e+00
7.233005957172757849e-01,1.013487771628340806e+00
7.251408790854934061e-01,1.013958918261026687e+00
7.269811624537110273e-01,1.014546669833373604e+00
7.288214458219288705e-01,1.015046575311446375e+00
7.306617291901464917e-01,1.015244890489685359e+00
7.325020125583641128e-01,1.015330969530155780e+00
7.343422959265817340e-01,1.015104757270259173e+00
7.361825792947995772e-01,1.014929181171010386e+00
7.380228626630171984e-01,1.014705515987545992e+00
7.398631460312348196e-01,1.014442417669744412e+00
7.417034293994524408e-01,1.014203076984117935e+00
7.435437127676702840e-01,1.013973454403833907e+00
7.453839961358879052e-01,1.013718368836207473e+00
7.472242795041055263e-01,1.013503569399231363e+00
7.490645628723233695e-01,1.012996692574144486e+00
7.509048462405409907e-01,1.012275525875926396e+00
7.527451296087586119e-01,1.011545143202721153e+00
7.545854129769762331e-01,1.011178661706976012e+00
7.564256963451940763e-01,1.011314630032495554e+00
7.582659797134116975e-01,1.011667362647399981e+00
7.601062630816293186e-01,1.012300876424622409e+00
7.619465464498469398e-01,1.012894929013963052e+00
7.637868298180647830e-01,1.013286309062851442e+00
7.656271131862824042e-01,1.013130080153164858e+00
7.674673965545000254e-01,1.012921649216398157e+00
7.693076799227176465e-01,1.013427424485387363e+00
7.711479632909354898e-01,1.014564105653977588e+00
7.729882466591531109e-01,1.015806087364035104e+00
7.748285300273707321e-01,1.016618079463429414e+00
7.766688133955883533e-01,1.017105638405942925e+00
7.785090967638061965e-01,1.017045996617648163e+00
7.803493801320238177e-01,1.016233208830133350e+00
7.821896635002414389e-01,1.015008371950154586e+00
7.840299468684590600e-01,1.014007767844756547e+00
7.858702302366769032e-01,1.013423475116884021e+00
7.877105136048945244e-01,1.012841594411518775e+00
7.895507969731121456e-01,1.011833635601950609e+00
7.913910803413297668e-01,1.010687862331671960e+00
7.932313637095476100e-01,1.009440266473103032e+00
7.950716470777652312e-01,1.007907988539660238e+00
7.969119304459828523e-01,1.006073069777397189e+00
7.987522138142004735e-01,1.004533699596050988e+00
8.005924971824183167e-01,1.003372431889584693e+00
8.024327805506359379e-01,1.002555045567342207e+00
8.042730639188535591e-01,1.002355526730410951e+00
8.061133472870711802e-01,1.002757830260146088e+00
8.079536306552890235e-01,1.003593868697093772e+00
8.097939140235066446e-01,1.004231215671928634e+00
8.116341973917242658e-01,1.004441490727275843e+00
8.134744807599421090e-01,1.004750872626113622e+00
8.153147641281597302e-01,1.005383364995303674e+00
8.171550474963773514e-01,1.006206240402794938e+00
8.189953308645949726e-01,1.007140454295989640e+00
8.208356142328128158e-01,1.008053835578198498e+00
8.226758976010304369e-01,1.008645587276692179e+00
8.245161809692480581e-01,1.008590232559896105e+00
8.263564643374656793e-01,1.008177386377038243e+00
8.281967477056835225e-01,1.007896711131100353e+00
8.300370310739011437e-01,1.007796994539621460e+00
8.318773144421187649e-01,1.007713076204544533e+00
8.337175978103363860e-01,1.007111249175349998e+00
8.355578811785542293e-01,1.006767184998960341e+00
8.373981645467718504e-01,1.006862220929361174e+00
8.392384479149894716e-01,1.006946945943913985e+00
8.410787312832070928e-01,1.007008792828256949e+00
8.429190146514249360e-01,1.007366730463960192e+00
8.447592980196425572e-01,1.007972447676768857e+00
8.465995813878601783e-01,1.008401987583332771e+00
8.484398647560777995e-01,1.008441727781974384e+00
8.502801481242956427e-01,1.008578988545469013e+00
8.521204314925132639e-01,1.009181323060561963e+00
8.539607148607308851e-01,1.009893936933452974e+00
8.558009982289485063e-01,1.010322983861058121e+00
8.576412815971663495e-01,1.010574050790098211e+00
8.594815649653839706e-01,1.011299625727087648e+00
8.613218483336015918e-01,1.011827726132522143e+00
8.631621317018192130e-01,1.012009406970173719e+00
8.650024150700370562e-01,1.012239243954671908e+00
8.668426984382546774e-01,1.012565331197234020e+00
8.686829818064722986e-01,1.013060280720031514e+00
8.705232651746899197e-01,1.013209874395735399e+00
8.723635485429077630e-01,1.012915589403605265e+00
8.742038319111253841e-01,1.012673846631950036e+00
8.760441152793430053e-01,1.012509645517820633e+00
8.778843986475608485e-01,1.012039937810498946e+00
8.797246820157784697e-01,1.011114178209746362e+00
8.815649653839960909e-01,1.010188507660239710e+00
8.834052487522137120e-01,1.009298612531195127e+00
8.852455321204315553e-01,1.008316497315324689e+00
8.870858154886491764e-01,1.007299799133636542e+00
8.889260988568667976e-01,1.006423957251576073e+00
8.907663822250844188e-01,1.005304700855704558e+00
8.926066655933022620e-01,1.004354760279961623e+00
8.944469489615198832e-01,1.003466479942569212e+00
8.962872323297375043e-01,1.002748917616054447e+00
8.981275156979551255e-01,1.002554595490886102e+00
8.999677990661729687e-01,1.002747695109004855e+00
9.018080824343905899e-01,1.002671488788780652e+00
9.036483658026082111e-01,1.002182929160625457e+00
9.054886491708258323e-01,1.001699238599943032e+00
9.073289325390436755e-01,1.001259078743277131e+00
9.091692159072612966e-01,1.001086548443886226e+00
9.110094992754789178e-01,1.001524527280713839e+00
9.128497826436965390e-01,1.001913259901369369e+00
9.146900660119143822e-01,1.002114025007236675e+00
9.165303493801320034e-01,1.002672758504452366e+00
9.183706327483496246e-01,1.002989175994069004e+00
9.202109161165672457e-01,1.003452533724074058e+00
9.220511994847850890e-01,1.004189023429096883e+00
9.238914828530027101e-01,1.005074219761229681e+00
9.257317662212203313e-01,1.006039272684350561e+00
9.275720495894379525e-01,1.007191899579781502e+00
9.294123329576557957e-01,1.008758259575206706e+00
9.312526163258734169e-01,1.010497124619426090e+00
9.330928996940910380e-01,1.012508712125517851e+00
9.349331830623086592e-01,1.014010567934766183e+00
9.367734664305265024e-01,1.015100700244845333e+00
9.386137497987441236e-01,1.016374309476028914e+00
9.404540331669617448e-01,1.017549742776260535e+00
9.422943165351793660e-01,1.018658976760021373e+00
9.441345999033972092e-01,1.019936993431867833e+00
9.459748832716148303e-01,1.020612473096724759e+00
9.478151666398324515e-01,1.020974281468578493e+00
9.496554500080502947e-01,1.020854227822402427e+00
9.514957333762679159e-01,1.020059141415848414e+00
9.533360167444855371e-01,1.019253708397990232e+00
9.551763001127031583e-01,1.018816228748913977e+00
9.570165834809210015e-01,1.018233513665815382e+00
9.588568668491386227e-01,1.017328178968730734e+00
9.606971502173562438e-01,1.016854128859651984e+00
9.625374335855738650e-01,1.016143526617989457e+00
