# B (T), \delta v/v
4.966800000000000104e+00,-1.310023823589592361e-03
4.975600000000000023e+00,-1.312651715436415154e-03
4.984399999999999942e+00,-1.320411190992232947e-03
4.993500000000000050e+00,-1.321912909061168529e-03
5.002200000000000202e+00,-1.331579736551766896e-03
5.011000000000000121e+00,-1.329921157767437103e-03
5.020199999999999996e+00,-1.332996513174395476e-03
5.028999999999999915e+00,-1.333124581347351319e-03
5.037700000000000067e+00,-1.358254528467971785e-03
5.046899999999999942e+00,-1.350692867136213003e-03
5.055500000000000327e+00,-1.366089073980904754e-03
5.064300000000000246e+00,-1.358843086159173099e-03
5.073599999999999888e+00,-1.361968440261303401e-03
5.082399999999999807e+00,-1.362349656635815929e-03
5.091199999999999726e+00,-1.367876850556058819e-03
5.100100000000000300e+00,-1.383684903177227060e-03
5.108900000000000219e+00,-1.390718932085371765e-03
5.117700000000000138e+00,-1.396114912975012163e-03
5.126900000000000013e+00,-1.393711124370522513e-03
5.135699999999999932e+00,-1.400291737876496355e-03
5.144499999999999851e+00,-1.406346436881949612e-03
5.153500000000000192e+00,-1.409623981199513822e-03
5.162200000000000344e+00,-1.412312205524200726e-03
5.170899999999999608e+00,-1.420992932004992975e-03
5.179700000000000415e+00,-1.427752915570276509e-03
5.188600000000000101e+00,-1.427228990414378985e-03
5.197400000000000020e+00,-1.434203026383046352e-03
5.206100000000000172e+00,-1.438122661796503894e-03
5.215200000000000280e+00,-1.447004726503705067e-03
5.223900000000000432e+00,-1.441867990663556719e-03
5.232499999999999929e+00,-1.451029932166586272e-03
5.241200000000000081e+00,-1.460916815246876338e-03
5.250200000000000422e+00,-1.471512977555786660e-03
5.259000000000000341e+00,-1.479379307981820019e-03
5.267900000000000027e+00,-1.471266296498676893e-03
5.276900000000000368e+00,-1.479206535994786152e-03
5.285700000000000287e+00,-1.489265394433078246e-03
5.294500000000000206e+00,-1.489783293981497732e-03
5.303499999999999659e+00,-1.496474949138437574e-03
5.312299999999999578e+00,-1.495771232825682468e-03
5.321200000000000152e+00,-1.511518706590323467e-03
5.330099999999999838e+00,-1.516878976521938548e-03
5.338799999999999990e+00,-1.515874188692110068e-03
5.347500000000000142e+00,-1.522457246517248735e-03
5.356200000000000294e+00,-1.527571918938608721e-03
5.365199999999999747e+00,-1.535798018138465016e-03
5.373899999999999899e+00,-1.532282170212156264e-03
5.382699999999999818e+00,-1.549028420159357647e-03
5.391899999999999693e+00,-1.543353237444075599e-03
5.400599999999999845e+00,-1.550986043638870803e-03
5.409299999999999997e+00,-1.553703085484479116e-03
5.418499999999999872e+00,-1.568000158004718850e-03
5.427299999999999791e+00,-1.568180701994258261e-03
5.436200000000000365e+00,-1.579065404777703916e-03
5.445199999999999818e+00,-1.585123099882023790e-03
5.453999999999999737e+00,-1.595970176671278676e-03
5.462799999999999656e+00,-1.590441670670591275e-03
5.471899999999999764e+00,-1.600623046653237716e-03
5.480699999999999683e+00,-1.613356135103924827e-03
5.489399999999999835e+00,-1.605595111349453988e-03
5.498400000000000176e+00,-1.614959350291808810e-03
5.507200000000000095e+00,-1.624676208312912087e-03
5.515900000000000247e+00,-1.624565047521955678e-03
5.524600000000000399e+00,-1.628645734432264749e-03
5.533599999999999852e+00,-1.636783331190501617e-03
5.542300000000000004e+00,-1.645265416890556069e-03
5.551099999999999923e+00,-1.649712890566271345e-03
5.560299999999999798e+00,-1.660791420024244555e-03
5.568900000000000183e+00,-1.662599237888476994e-03
5.577700000000000102e+00,-1.673891491404102790e-03
5.586999999999999744e+00,-1.669814844567570978e-03
5.595600000000000129e+00,-1.677336798435658926e-03
5.604300000000000281e+00,-1.688644027776868041e-03
5.613599999999999923e+00,-1.687788711936266195e-03
5.622399999999999842e+00,-1.694266595731775370e-03
5.631499999999999950e+00,-1.708528115776683553e-03
5.640399999999999636e+00,-1.709952527485053293e-03
5.649099999999999788e+00,-1.721864159526936616e-03
5.657899999999999707e+00,-1.724260428757012995e-03
5.666999999999999815e+00,-1.723753291670606031e-03
5.675699999999999967e+00,-1.727644319906027851e-03
5.684499999999999886e+00,-1.748023790665637588e-03
5.693500000000000227e+00,-1.749178962521301915e-03
5.702300000000000146e+00,-1.752778820758964240e-03
5.711000000000000298e+00,-1.758428931473762519e-03
5.720299999999999940e+00,-1.768543634773120377e-03
5.729000000000000092e+00,-1.771039276422310032e-03
5.737700000000000244e+00,-1.781311305478532059e-03
5.746999999999999886e+00,-1.784858449118661809e-03
5.755700000000000038e+00,-1.801102143002223949e-03
5.764400000000000190e+00,-1.795149538380705692e-03
5.773600000000000065e+00,-1.803811886219972623e-03
5.782399999999999984e+00,-1.809130407986878162e-03
5.791100000000000136e+00,-1.817874888903596919e-03
5.800200000000000244e+00,-1.819969992458968146e-03
5.808900000000000396e+00,-1.832475434478827341e-03
5.817599999999999660e+00,-1.834209554349882244e-03
5.826900000000000190e+00,-1.845160678380907424e-03
5.835700000000000109e+00,-1.845548397319892071e-03
5.844500000000000028e+00,-1.862332565376414919e-03
5.853600000000000136e+00,-1.859770230547172238e-03
5.862400000000000055e+00,-1.877736232944157311e-03
5.871100000000000207e+00,-1.879953562495320467e-03
5.880300000000000082e+00,-1.885694893337735642e-03
5.889000000000000234e+00,-1.892624799387366500e-03
5.897700000000000387e+00,-1.902983173535326101e-03
5.906900000000000261e+00,-1.912293262557604586e-03
5.915600000000000414e+00,-1.916357532786290173e-03
5.924299999999999677e+00,-1.921016666736862118e-03
5.933099999999999596e+00,-1.922731999860617484e-03
5.941900000000000404e+00,-1.935626258283234830e-03
5.950599999999999667e+00,-1.944000769942631551e-03
5.959399999999999586e+00,-1.947454830676329310e-03
5.968700000000000117e+00,-1.963486505215689126e-03
5.977400000000000269e+00,-1.955453883153412172e-03
5.986100000000000421e+00,-1.972347006542316331e-03
5.995300000000000296e+00,-1.978252626281220682e-03
6.003999999999999559e+00,-1.979029484699598804e-03
6.013899999999999579e+00,-1.991420250254114996e-03
6.022599999999999731e+00,-2.002658347269398176e-03
6.031299999999999883e+00,-2.011124428087245758e-03
6.040300000000000225e+00,-2.016031011016728922e-03
6.049000000000000377e+00,-2.023351855711928889e-03
6.057800000000000296e+00,-2.036110282534192486e-03
6.067000000000000171e+00,-2.038014168223725199e-03
6.075700000000000323e+00,-2.044174044318852572e-03
6.084500000000000242e+00,-2.056723698190533051e-03
6.093600000000000350e+00,-2.062410953276187352e-03
6.102500000000000036e+00,-2.067674562908299214e-03
6.111299999999999955e+00,-2.074034966551297973e-03
6.120199999999999640e+00,-2.081417460223367131e-03
6.128899999999999793e+00,-2.098936619272668766e-03
6.137599999999999945e+00,-2.101935368157012776e-03
6.146200000000000330e+00,-2.103545112549384376e-03
6.155199999999999783e+00,-2.121130533170246385e-03
6.163999999999999702e+00,-2.128756638675110072e-03
6.172699999999999854e+00,-2.128227380884416351e-03
6.181899999999999729e+00,-2.141331225170844867e-03
6.190599999999999881e+00,-2.143466155051377674e-03
6.199399999999999800e+00,-2.160072977403496106e-03
6.208599999999999675e+00,-2.173691988143162945e-03
6.217399999999999594e+00,-2.169757411497248191e-03
6.226099999999999746e+00,-2.182068624807325784e-03
6.235400000000000276e+00,-2.193201447897140041e-03
6.244100000000000428e+00,-2.203969388699676679e-03
6.252799999999999692e+00,-2.209069188158180146e-03
6.261899999999999800e+00,-2.216999742165209810e-03
6.270699999999999719e+00,-2.224158005010614270e-03
6.279399999999999871e+00,-2.239268064579259462e-03
6.288599999999999746e+00,-2.248148912390203480e-03
6.297399999999999665e+00,-2.256345524184479121e-03
6.306099999999999817e+00,-2.268672688500622189e-03
6.315299999999999692e+00,-2.279472653573933090e-03
6.324099999999999611e+00,-2.285957611273296657e-03
6.332799999999999763e+00,-2.301140293922999350e-03
6.341999999999999638e+00,-2.298064537586593133e-03
6.350699999999999790e+00,-2.306539655812969280e-03
6.359600000000000364e+00,-2.330662299957364774e-03
6.368500000000000050e+00,-2.334654495496068464e-03
6.377200000000000202e+00,-2.345545927138677125e-03
6.386000000000000121e+00,-2.350953895824825588e-03
6.394700000000000273e+00,-2.361590925257352289e-03
6.403599999999999959e+00,-2.372520098887803686e-03
6.412399999999999878e+00,-2.379764457333612745e-03
6.421199999999999797e+00,-2.393329001153821859e-03
6.430299999999999905e+00,-2.409232492342569358e-03
6.439199999999999591e+00,-2.415712945972326060e-03
6.447899999999999743e+00,-2.425553539023523730e-03
6.456900000000000084e+00,-2.437523947298746857e-03
6.465600000000000236e+00,-2.440648404101156306e-03
6.474300000000000388e+00,-2.459872282638378514e-03
6.482999999999999652e+00,-2.467033946607116029e-03
6.491900000000000226e+00,-2.474852221423413066e-03
6.500799999999999912e+00,-2.488483369121039391e-03
6.509599999999999831e+00,-2.503047829099273175e-03
6.518600000000000172e+00,-2.511339612895685178e-03
6.527499999999999858e+00,-2.514006686606988332e-03
6.536299999999999777e+00,-2.535681644709999929e-03
6.545300000000000118e+00,-2.539670459448293595e-03
6.554000000000000270e+00,-2.560122726316484566e-03
6.562700000000000422e+00,-2.567708457060145083e-03
6.572000000000000064e+00,-2.583288882414519483e-03
6.580799999999999983e+00,-2.586860189823850069e-03
6.589599999999999902e+00,-2.604312488609168436e-03
6.598799999999999777e+00,-2.614224208839010383e-03
6.607499999999999929e+00,-2.617824457968930506e-03
6.616200000000000081e+00,-2.650168488399836254e-03
6.625200000000000422e+00,-2.654381489593924792e-03
6.634000000000000341e+00,-2.659622902414330269e-03
6.642800000000000260e+00,-2.681741879656817512e-03
6.652000000000000135e+00,-2.683414853580248869e-03
6.660700000000000287e+00,-2.709509401737824133e-03
6.669500000000000206e+00,-2.717923592428711250e-03
6.678600000000000314e+00,-2.733236004245661547e-03
6.687299999999999578e+00,-2.753631578054495203e-03
6.695999999999999730e+00,-2.750648089700638045e-03
6.704799999999999649e+00,-2.770885543376768768e-03
6.713700000000000223e+00,-2.784613222333847098e-03
6.722400000000000375e+00,-2.800259162247016424e-03
6.731099999999999639e+00,-2.820239834233658708e-03
6.740300000000000402e+00,-2.822478855756983297e-03
6.748999999999999666e+00,-2.842849409560658982e-03
6.758300000000000196e+00,-2.858840056017611202e-03
6.766899999999999693e+00,-2.863792154901073292e-03
6.775800000000000267e+00,-2.881218341518901761e-03
6.784500000000000419e+00,-2.902279411857461994e-03
6.793599999999999639e+00,-2.916140693356328306e-03
6.802399999999999558e+00,-2.917095702332326169e-03
6.811099999999999710e+00,-2.950333709152350419e-03
6.820299999999999585e+00,-2.955850533638400279e-03
6.828999999999999737e+00,-2.980704974323828034e-03
6.838300000000000267e+00,-2.992261669749073007e-03
6.846899999999999764e+00,-3.008886069575662618e-03
6.855699999999999683e+00,-3.015114165263816683e-03
6.864300000000000068e+00,-3.034068067561422610e-03
6.873000000000000220e+00,-3.068232867943943877e-03
6.881999999999999673e+00,-3.071433516114239169e-03
6.890699999999999825e+00,-3.088352366093644920e-03
6.899499999999999744e+00,-3.109796916167107197e-03
6.908599999999999852e+00,-3.123137026896610595e-03
6.917300000000000004e+00,-3.145936731860700299e-03
6.926000000000000156e+00,-3.151164168148897285e-03
6.934800000000000075e+00,-3.174468127532216726e-03
6.943699999999999761e+00,-3.198702279976033559e-03
6.952399999999999913e+00,-3.207924901648575265e-03
6.961199999999999832e+00,-3.232160145378895968e-03
6.970299999999999940e+00,-3.257504165966757306e-03
6.979000000000000092e+00,-3.271194919123492431e-03
6.987700000000000244e+00,-3.289301910668987819e-03
6.996400000000000396e+00,-3.308733802020988150e-03
7.005300000000000082e+00,-3.323123909942229080e-03
7.014000000000000234e+00,-3.348995837041896309e-03
7.022800000000000153e+00,-3.367680677454059062e-03
7.032000000000000028e+00,-3.383729468352933076e-03
7.040799999999999947e+00,-3.413088872264206496e-03
7.049599999999999866e+00,-3.430529660577896073e-03
7.058699999999999974e+00,-3.452852119151523028e-03
7.067400000000000126e+00,-3.472138245354772570e-03
7.076299999999999812e+00,-3.491789426705224457e-03
7.085399999999999920e+00,-3.517274039770534010e-03
7.094199999999999839e+00,-3.538127879589737269e-03
7.102899999999999991e+00,-3.554175397258302338e-03
7.111900000000000333e+00,-3.579613594594479274e-03
7.120700000000000252e+00,-3.598188931916511402e-03
7.129500000000000171e+00,-3.629442055074606419e-03
7.138600000000000279e+00,-3.655282231614686780e-03
7.147400000000000198e+00,-3.677563608599737459e-03
7.156200000000000117e+00,-3.698807009228062895e-03
7.165199999999999569e+00,-3.723248619144913472e-03
7.174000000000000377e+00,-3.753323749899183798e-03
7.182599999999999874e+00,-3.781431292342961499e-03
7.191399999999999793e+00,-3.800625371184815707e-03
7.200300000000000367e+00,-3.834798433371963688e-03
7.209100000000000286e+00,-3.856797451201553900e-03
7.217800000000000438e+00,-3.885841942131356558e-03
7.227000000000000313e+00,-3.917522779629031143e-03
7.235699999999999577e+00,-3.931714300832029642e-03
7.244500000000000384e+00,-3.967974993397724304e-03
7.253599999999999604e+00,-3.995742298768707734e-03
7.262299999999999756e+00,-4.025122645215211022e-03
7.271099999999999675e+00,-4.054487670724627596e-03
7.280300000000000438e+00,-4.087892145323446941e-03
7.288999999999999702e+00,-4.119091508299796422e-03
7.297799999999999621e+00,-4.144409238361228265e-03
7.307000000000000384e+00,-4.177568283254277232e-03
7.315599999999999881e+00,-4.205971722063687676e-03
7.324399999999999800e+00,-4.238383090081723412e-03
7.333800000000000097e+00,-4.274743322445043875e-03
7.342500000000000249e+00,-4.305937796462528874e-03
7.351300000000000168e+00,-4.335337203812467642e-03
7.360400000000000276e+00,-4.372824601098321273e-03
7.369100000000000428e+00,-4.407145871293970465e-03
7.377900000000000347e+00,-4.437075451264475834e-03
7.386999999999999567e+00,-4.476399103770712339e-03
7.395800000000000374e+00,-4.510968798395524788e-03
7.404499999999999638e+00,-4.543279994380471955e-03
7.413599999999999746e+00,-4.584805868187412543e-03
7.422299999999999898e+00,-4.626971594867173437e-03
7.431099999999999817e+00,-4.664893119234000095e-03
7.440299999999999692e+00,-4.698019429860120916e-03
7.449200000000000266e+00,-4.735886357558222529e-03
7.457799999999999763e+00,-4.785289483900156786e-03
7.466999999999999638e+00,-4.825598063179354497e-03
7.475699999999999790e+00,-4.855483666408886255e-03
7.484399999999999942e+00,-4.899638942573747782e-03
7.493800000000000239e+00,-4.937661191179506560e-03
7.502600000000000158e+00,-4.986932842273840427e-03
7.511400000000000077e+00,-5.024659977535367653e-03
7.520299999999999763e+00,-5.069820510266339654e-03
7.528999999999999915e+00,-5.103289705646912866e-03
7.537799999999999834e+00,-5.149237842466782185e-03
7.546999999999999709e+00,-5.205177669010550151e-03
7.555699999999999861e+00,-5.243865197700169067e-03
7.564400000000000013e+00,-5.291432629829020094e-03
7.573599999999999888e+00,-5.333125829251353540e-03
7.582399999999999807e+00,-5.377978103309291082e-03
7.591099999999999959e+00,-5.424297355801872139e-03
7.600399999999999601e+00,-5.481779708169207295e-03
7.609099999999999753e+00,-5.526613260345572889e-03
7.617799999999999905e+00,-5.572030715817495074e-03
7.626999999999999780e+00,-5.622010801430027578e-03
7.635799999999999699e+00,-5.666677011511237448e-03
7.644599999999999618e+00,-5.715574619216888010e-03
7.653699999999999726e+00,-5.770337959382861731e-03
7.662399999999999878e+00,-5.816549922793177660e-03
7.671100000000000030e+00,-5.868287967640299294e-03
7.680399999999999672e+00,-5.916942882285935838e-03
7.689099999999999824e+00,-5.977599994441235194e-03
7.698000000000000398e+00,-6.025935456029753515e-03
7.706999999999999851e+00,-6.079277736226373387e-03
7.715799999999999770e+00,-6.136128339474722880e-03
7.724599999999999689e+00,-6.203279281674215113e-03
7.733699999999999797e+00,-6.246494224107451351e-03
7.742499999999999716e+00,-6.294368126433147644e-03
7.751199999999999868e+00,-6.350762917383619838e-03
7.760299999999999976e+00,-6.410797911298789231e-03
7.769000000000000128e+00,-6.466975032994642415e-03
7.777599999999999625e+00,-6.513342532255928657e-03
7.786400000000000432e+00,-6.592715876184821605e-03
7.795300000000000118e+00,-6.645333097287417501e-03
7.804100000000000037e+00,-6.695493603352502786e-03
7.812899999999999956e+00,-6.763643241058862714e-03
7.822000000000000064e+00,-6.818756423001957716e-03
7.830700000000000216e+00,-6.876784043445363995e-03
7.839400000000000368e+00,-6.935276934907899128e-03
7.848700000000000010e+00,-7.003626926002985871e-03
7.857499999999999929e+00,-7.071618038678016520e-03
7.866200000000000081e+00,-7.144191423140306037e-03
7.875399999999999956e+00,-7.193779562055482857e-03
7.884199999999999875e+00,-7.261272212314255625e-03
7.892800000000000260e+00,-7.306813429114209120e-03
7.902199999999999669e+00,-7.350289571933419329e-03
7.910800000000000054e+00,-7.425122477682122302e-03
7.919500000000000206e+00,-7.482925302290175176e-03
7.928700000000000081e+00,-7.526429847886284032e-03
7.937400000000000233e+00,-7.575000235389961131e-03
7.946100000000000385e+00,-7.619824868388108685e-03
7.955400000000000027e+00,-7.660751498575668096e-03
7.964199999999999946e+00,-7.684514012593764501e-03
7.972900000000000098e+00,-7.722603968537133066e-03
7.982000000000000206e+00,-7.744899682755363064e-03
7.990700000000000358e+00,-7.766301965428480843e-03
7.999500000000000277e+00,-7.788570354275253099e-03
8.008699999999999264e+00,-7.790525807150958451e-03
8.017300000000000537e+00,-7.821724187728223976e-03
8.025999999999999801e+00,-7.814737108620890479e-03
8.034800000000000608e+00,-7.839972581915558014e-03
8.043699999999999406e+00,-7.858876658104807511e-03
8.052400000000000446e+00,-7.861972485623994200e-03
8.061099999999999710e+00,-7.898127814403124378e-03
8.070399999999999352e+00,-7.888661770460951919e-03
8.079200000000000159e+00,-7.904528640856127789e-03
8.087999999999999190e+00,-7.917246776478932546e-03
8.097099999999999298e+00,-7.916672207800290462e-03
8.105800000000000338e+00,-7.929095319965958830e-03
8.114599999999999369e+00,-7.932627164066232209e-03
8.123699999999999477e+00,-7.921819084837163419e-03
8.132400000000000517e+00,-7.913417666366164352e-03
8.141199999999999548e+00,-7.885621105784763538e-03
8.150399999999999423e+00,-7.881423616239648100e-03
8.159100000000000463e+00,-7.841310782315516828e-03
8.167999999999999261e+00,-7.789919298834021948e-03
8.177099999999999369e+00,-7.764699682561914881e-03
8.185900000000000176e+00,-7.710103303690176574e-03
8.194499999999999673e+00,-7.628266734216522515e-03
8.203699999999999548e+00,-7.569350082010122514e-03
8.212400000000000588e+00,-7.495720548120871594e-03
8.221199999999999619e+00,-7.398948082804617139e-03
8.230399999999999494e+00,-7.310552060833009312e-03
8.239100000000000534e+00,-7.194650237125623307e-03
8.247899999999999565e+00,-7.095027422200721710e-03
8.256999999999999673e+00,-6.969805120492512593e-03
8.265700000000000713e+00,-6.847151123859991813e-03
8.274399999999999977e+00,-6.719065292549198168e-03
8.283200000000000784e+00,-6.573430668092258497e-03
8.291999999999999815e+00,-6.440387520173163766e-03
8.300700000000000855e+00,-6.290604713498812103e-03
8.309499999999999886e+00,-6.136630999544586546e-03
8.318699999999999761e+00,-5.996349542764693209e-03
8.327400000000000801e+00,-5.833840337783180625e-03
8.336199999999999832e+00,-5.689090426394100529e-03
8.345399999999999707e+00,-5.529970298511354895e-03
8.354100000000000747e+00,-5.374943285089472077e-03
8.362800000000000011e+00,-5.221316108970266989e-03
8.372099999999999653e+00,-5.057920425731591077e-03
8.380800000000000693e+00,-4.903855978391394310e-03
8.389599999999999724e+00,-4.738040701147093296e-03
8.398699999999999832e+00,-4.592050658550395938e-03
8.407500000000000639e+00,-4.439630967587108491e-03
8.416199999999999903e+00,-4.290254296738688598e-03
8.425399999999999778e+00,-4.143435066171203066e-03
8.434200000000000585e+00,-4.001244129700438044e-03
8.442800000000000082e+00,-3.859069178241384020e-03
8.451999999999999957e+00,-3.725940696084563755e-03
8.460699999999999221e+00,-3.590442179851534819e-03
8.469500000000000028e+00,-3.467628780220749496e-03
8.478699999999999903e+00,-3.339518546365774325e-03
8.487399999999999167e+00,-3.227152116214611344e-03
8.496000000000000441e+00,-3.117474724346849715e-03
8.504699999999999704e+00,-3.005013967008395188e-03
8.513799999999999812e+00,-2.901039758589055943e-03
8.522500000000000853e+00,-2.800631902750805140e-03
8.531299999999999883e+00,-2.706872621103923425e-03
8.540399999999999991e+00,-2.608175643838978996e-03
8.549200000000000799e+00,-2.513620164543711386e-03
8.557900000000000063e+00,-2.436335058805336878e-03
8.567099999999999937e+00,-2.358727431659728060e-03
8.575799999999999201e+00,-2.267022392887981311e-03
8.584500000000000242e+00,-2.198734985189897909e-03
8.593700000000000117e+00,-2.128343274903824953e-03
8.602399999999999380e+00,-2.063156717614970069e-03
8.611200000000000188e+00,-1.985336070448235225e-03
8.620400000000000063e+00,-1.935390810910234734e-03
8.629200000000000870e+00,-1.866591321588180041e-03
8.637900000000000134e+00,-1.810524262612002878e-03
8.647199999999999775e+00,-1.749585019922545283e-03
8.655900000000000816e+00,-1.705922658823459670e-03
8.664500000000000313e+00,-1.650256869471581006e-03
8.673700000000000188e+00,-1.600893993893703817e-03
8.682499999999999218e+00,-1.563649813784280919e-03
8.691200000000000259e+00,-1.505550497977756500e-03
8.700400000000000134e+00,-1.470364865184386853e-03
8.709099999999999397e+00,-1.427649301283868532e-03
8.717900000000000205e+00,-1.376461612019379667e-03
8.727199999999999847e+00,-1.343820401173285040e-03
8.735900000000000887e+00,-1.299073093018610157e-03
8.744600000000000151e+00,-1.269607361334300008e-03
8.753800000000000026e+00,-1.232410647991236162e-03
8.762600000000000833e+00,-1.200604499438860358e-03
8.771399999999999864e+00,-1.167728688862157676e-03
8.780400000000000205e+00,-1.136444423118553341e-03
8.789199999999999235e+00,-1.103256323485156789e-03
8.799099999999999255e+00,-1.071355371113767718e-03
8.807900000000000063e+00,-1.045987769357224588e-03
8.817099999999999937e+00,-1.022267996280411782e-03
8.825900000000000745e+00,-9.981625097515893844e-04
8.834600000000000009e+00,-9.601451962682792203e-04
8.843700000000000117e+00,-9.385915187720378187e-04
8.852399999999999380e+00,-9.202759854085648802e-04
8.861200000000000188e+00,-8.937409009480910523e-04
8.870400000000000063e+00,-8.699496730017570404e-04
8.879200000000000870e+00,-8.492313657502902850e-04
8.887900000000000134e+00,-8.225462356257731873e-04
8.897000000000000242e+00,-8.027078386437523682e-04
8.905799999999999272e+00,-7.812989540805447518e-04
8.914600000000000080e+00,-7.573620687319447542e-04
8.923799999999999955e+00,-7.428857073798190947e-04
8.932499999999999218e+00,-7.233074621690361878e-04
8.941300000000000026e+00,-7.041482505845768868e-04
8.950400000000000134e+00,-6.774691504889601484e-04
8.959099999999999397e+00,-6.655799904943679674e-04
8.967900000000000205e+00,-6.424691876465658249e-04
8.977100000000000080e+00,-6.353622442671557572e-04
8.985900000000000887e+00,-6.113505573709643575e-04
8.994600000000000151e+00,-5.954270836876257751e-04
9.003800000000000026e+00,-5.803537744944148140e-04
9.012499999999999289e+00,-5.712425162924885964e-04
9.021300000000000097e+00,-5.583123290986502854e-04
9.030400000000000205e+00,-5.402440220599160139e-04
9.039199999999999235e+00,-5.219031678145337472e-04
9.048000000000000043e+00,-5.078143208494083349e-04
9.057000000000000384e+00,-4.967135064709899024e-04
9.065699999999999648e+00,-4.861367127701589439e-04
9.074400000000000688e+00,-4.629630988223832656e-04
9.083199999999999719e+00,-4.559456786623434718e-04
9.092100000000000293e+00,-4.486742287197998617e-04
9.100799999999999557e+00,-4.316968881357056802e-04
9.109700000000000131e+00,-4.151855448152987679e-04
9.118700000000000472e+00,-4.031332870378979711e-04
9.127399999999999736e+00,-3.925545347955624719e-04
9.135999999999999233e+00,-3.885471612267963910e-04
9.144700000000000273e+00,-3.670106714533342019e-04
9.153700000000000614e+00,-3.611881693898633811e-04
9.162399999999999878e+00,-3.518003802619822616e-04
9.171099999999999142e+00,-3.424534276290950533e-04
9.179800000000000182e+00,-3.261017858983588421e-04
9.188800000000000523e+00,-3.144212909934546510e-04
9.197499999999999787e+00,-3.063242771161745880e-04
9.206200000000000827e+00,-2.980221491598262010e-04
9.215400000000000702e+00,-2.865955836339451578e-04
9.224000000000000199e+00,-2.717361221297360813e-04
9.232799999999999230e+00,-2.646887647738383441e-04
9.241400000000000503e+00,-2.521956765095048625e-04
9.250400000000000844e+00,-2.461407930708125243e-04
9.259100000000000108e+00,-2.329627143648105476e-04
9.267799999999999372e+00,-2.247641141677539367e-04
9.276500000000000412e+00,-2.143926899948812078e-04
9.285500000000000753e+00,-2.075781228614160655e-04
9.294200000000000017e+00,-2.021608675945164683e-04
9.302899999999999281e+00,-1.834040313032170386e-04
9.312099999999999156e+00,-1.811141787304538456e-04
9.320800000000000196e+00,-1.812640357749058153e-04
9.329599999999999227e+00,-1.666942449404797914e-04
9.338800000000000878e+00,-1.607715030537300565e-04
9.347599999999999909e+00,-1.543122164666371320e-04
9.356400000000000716e+00,-1.402872368563821710e-04
9.365500000000000824e+00,-1.295355684025956741e-04
9.374200000000000088e+00,-1.292750679503444459e-04
9.382999999999999119e+00,-1.194384427279332299e-04
9.392099999999999227e+00,-1.167981013086563311e-04
9.400800000000000267e+00,-1.003156053991634353e-04
9.409499999999999531e+00,-9.487925280119444485e-05
9.418799999999999173e+00,-9.477916145282086133e-05
9.427599999999999980e+00,-7.340095116056257959e-05
9.436299999999999244e+00,-7.391511217293687298e-05
9.445399999999999352e+00,-6.659146733851983857e-05
9.454100000000000392e+00,-6.228924216073123202e-05
9.462799999999999656e+00,-5.837262292121038476e-05
9.471500000000000696e+00,-4.372517908792449524e-05
9.480399999999999494e+00,-3.913455984553074196e-05
9.489100000000000534e+00,-3.094727017636774227e-05
9.497899999999999565e+00,-2.413534452536960327e-05
9.507099999999999440e+00,-2.270930208307978503e-05
9.515900000000000247e+00,-6.222367760391972827e-06
9.524599999999999511e+00,-1.200633096062582797e-05
9.533699999999999619e+00,6.896697263098112984e-06
9.542400000000000659e+00,9.164157940958145634e-06
9.551099999999999923e+00,1.591167891964550933e-05
9.559799999999999187e+00,1.452575471046560485e-05
9.568799999999999528e+00,2.457998844615787333e-05
9.577500000000000568e+00,3.578957634343678078e-05
9.586299999999999599e+00,3.799910419460621712e-05
9.595599999999999241e+00,4.889670115510477526e-05
9.604300000000000281e+00,5.499671245872664489e-05
9.612999999999999545e+00,5.603484368186736897e-05
9.621999999999999886e+00,5.896223404589233559e-05
9.630699999999999150e+00,6.894129795208497717e-05
9.639400000000000190e+00,7.400466498566301600e-05
9.648099999999999454e+00,8.282519282774868964e-05
9.657099999999999795e+00,8.956724346607524041e-05
9.665900000000000603e+00,8.473694222355695853e-05
9.674699999999999633e+00,1.004907018163749347e-04
9.683799999999999741e+00,9.468190748789591556e-05
9.692600000000000549e+00,1.152112919336279254e-04
9.701299999999999812e+00,1.146823375534045640e-04
9.710399999999999920e+00,1.225210004698129920e-04
9.719099999999999184e+00,1.245485636049818452e-04
9.727899999999999991e+00,1.253611399489734657e-04
9.737199999999999633e+00,1.394544465019534763e-04
9.746100000000000207e+00,1.394223605072973486e-04
9.754699999999999704e+00,1.466174666783840157e-04
9.763799999999999812e+00,1.427635651943856120e-04
9.772600000000000620e+00,1.517709406642208519e-04
9.781399999999999650e+00,1.601156143539296615e-04
9.790399999999999991e+00,1.660334633312523806e-04
9.799099999999999255e+00,1.677729792912026601e-04
9.807900000000000063e+00,1.692450094139222750e-04
9.817099999999999937e+00,1.833357299938017000e-04
9.825799999999999201e+00,1.829648110844414501e-04
9.834600000000000009e+00,1.867873043122465163e-04
9.843700000000000117e+00,2.014138979574695617e-04
9.852499999999999147e+00,2.001213350224767106e-04
9.861299999999999955e+00,2.077725511760830212e-04
9.870400000000000063e+00,2.122376197718326991e-04
9.879099999999999326e+00,2.129512090721242656e-04
9.887900000000000134e+00,2.204134719592306269e-04
9.897100000000000009e+00,2.178666836065937945e-04
9.905900000000000816e+00,2.268145958399310925e-04
9.914600000000000080e+00,2.400144674909662768e-04
9.923799999999999955e+00,2.390936067996620677e-04
9.932700000000000529e+00,2.396538285002918541e-04
