# B (T), A_asym/A(0)
5.335050716470777665e+00,-7.980749741776550429e-03
5.336890999838995064e+00,-8.129412251209517520e-03
5.338731283207213352e+00,-8.291365622787452011e-03
5.340571566575430751e+00,-8.464642938051755716e-03
5.342411849943648150e+00,-8.644311723034262679e-03
5.344252133311866437e+00,-8.827949229762406883e-03
5.346092416680083836e+00,-9.015666540525005268e-03
5.347932700048301236e+00,-9.211776501423529079e-03
5.349772983416518635e+00,-9.418320436523042530e-03
5.351613266784736922e+00,-9.634188289808873207e-03
5.353453550152954321e+00,-9.855342956578869509e-03
5.355293833521171720e+00,-1.007761119396000625e-02
5.357134116889390008e+00,-1.029776907015518203e-02
5.358974400257607407e+00,-1.051137241311437751e-02
5.360814683625824806e+00,-1.071391755578430909e-02
5.362654966994043093e+00,-1.090185046254529659e-02
5.364495250362260492e+00,-1.107430889774850373e-02
5.366335533730477891e+00,-1.123278816975825482e-02
5.368175817098696179e+00,-1.137964971723649452e-02
5.370016100466913578e+00,-1.151620340841167170e-02
5.371856383835130977e+00,-1.164252174482589310e-02
5.373696667203349264e+00,-1.175250021759342671e-02
5.375536950571566663e+00,-1.183968249528925647e-02
5.377377233939784062e+00,-1.190191701746664589e-02
5.379217517308001462e+00,-1.194147389947937746e-02
5.381057800676219749e+00,-1.196190949337224037e-02
5.382898084044437148e+00,-1.196408714176054600e-02
5.384738367412654547e+00,-1.194860891479858356e-02
5.386578650780872835e+00,-1.191610315721123095e-02
5.388418934149090234e+00,-1.186654577951053516e-02
5.390259217517307633e+00,-1.179870597483990979e-02
5.392099500885525920e+00,-1.170971550274295739e-02
5.393939784253743319e+00,-1.159450152658060909e-02
5.395780067621960718e+00,-1.144825674003165268e-02
5.397620350990179006e+00,-1.126712387678066932e-02
5.399460634358396405e+00,-1.105988934069775456e-02
5.401300917726613804e+00,-1.083866025772151076e-02
5.403141201094832091e+00,-1.061359008892744440e-02
5.404981484463049490e+00,-1.038634925220911255e-02
5.406821767831266889e+00,-1.015643040361152369e-02
5.408662051199485177e+00,-9.924845093667143334e-03
5.410502334567702576e+00,-9.692751148262564870e-03
5.412342617935919975e+00,-9.457851249449127778e-03
5.414182901304137374e+00,-9.215509762476111963e-03
5.416023184672355661e+00,-8.963324860961576282e-03
5.417863468040573061e+00,-8.701701506668343619e-03
5.419703751408790460e+00,-8.433821250741701039e-03
5.421544034777008747e+00,-8.161724705998213425e-03
5.423384318145226146e+00,-7.887069711556071033e-03
5.425224601513443545e+00,-7.605482601069449636e-03
5.427064884881661833e+00,-7.310411014728082635e-03
5.428905168249879232e+00,-6.994828674179790796e-03
5.430745451618096631e+00,-6.655803339497365183e-03
5.432585734986314918e+00,-6.291103791633952114e-03
5.434426018354532317e+00,-5.900549003812749320e-03
5.436266301722749716e+00,-5.487181870081190085e-03
5.438106585090968004e+00,-5.060965990950317198e-03
5.439946868459185403e+00,-4.635213259034118814e-03
5.441787151827402802e+00,-4.219050591068211099e-03
5.443627435195620201e+00,-3.817367312278430007e-03
5.445467718563838488e+00,-3.432424203648341138e-03
5.447308001932055888e+00,-3.068458475333784956e-03
5.449148285300273287e+00,-2.729478814899574494e-03
5.450988568668491574e+00,-2.419054436908711376e-03
5.452828852036708973e+00,-2.141377600761399692e-03
5.454669135404926372e+00,-1.900992241063428770e-03
5.456509418773144660e+00,-1.700610811888648077e-03
5.458349702141362059e+00,-1.538181728002772225e-03
5.460189985509579458e+00,-1.407035850313285551e-03
5.462030268877797745e+00,-1.293689920013328968e-03
5.463870552246015144e+00,-1.180164390740756630e-03
5.465710835614232543e+00,-1.049776733652981560e-03
5.467551118982450831e+00,-8.933508663360805683e-04
5.469391402350668230e+00,-7.084086769060726416e-04
5.471231685718885629e+00,-4.927062680901416478e-04
5.473071969087103916e+00,-2.419074811848945553e-04
5.474912252455321315e+00,4.571036907163218433e-05
5.476752535823538715e+00,3.718468169145624754e-04
5.478592819191756114e+00,7.393221334369350518e-04
5.480433102559974401e+00,1.154334749336790450e-03
5.482273385928191800e+00,1.619151222414067295e-03
5.484113669296409199e+00,2.126132148544403969e-03
5.485953952664627487e+00,2.666354153816205119e-03
5.487794236032844886e+00,3.226966977790947985e-03
5.489634519401062285e+00,3.792513532779766879e-03
5.491474802769280572e+00,4.343016412727538668e-03
5.493315086137497971e+00,4.864239651410084096e-03
5.495155369505715370e+00,5.351544532608008657e-03
5.496995652873933658e+00,5.799116883976962802e-03
5.498835936242151057e+00,6.200870951488694945e-03
5.500676219610368456e+00,6.555420273452685145e-03
5.502516502978586743e+00,6.866034433202905865e-03
5.504356786346804142e+00,7.134574010008636578e-03
5.506197069715021541e+00,7.356296218508653027e-03
5.508037353083238941e+00,7.526916833562631928e-03
5.509877636451457228e+00,7.646850651405664827e-03
5.511717919819674627e+00,7.714290464216380129e-03
5.513558203187892026e+00,7.729050218321045600e-03
5.515398486556110313e+00,7.693140785218590891e-03
5.517238769924327713e+00,7.621575224568470815e-03
5.519079053292545112e+00,7.524679106313948360e-03
5.520919336660763399e+00,7.407643685373771839e-03
5.522759620028980798e+00,7.276571052236642002e-03
5.524599903397198197e+00,7.141490157331492790e-03
5.526440186765416485e+00,7.010713062510996393e-03
5.528280470133633884e+00,6.882977625613470075e-03
5.530120753501851283e+00,6.754109831030979602e-03
5.531961036870069570e+00,6.622536064275705465e-03
5.533801320238286969e+00,6.489787100594171347e-03
5.535641603606504368e+00,6.355433341794490890e-03
5.537481886974722656e+00,6.219599431010929338e-03
5.539322170342940055e+00,6.079860805308805183e-03
5.541162453711157454e+00,5.931730782905314005e-03
5.543002737079374853e+00,5.763800219348731366e-03
5.544843020447593140e+00,5.571383994130899193e-03
5.546683303815810540e+00,5.354143909279955593e-03
5.548523587184027939e+00,5.112648396663148527e-03
5.550363870552246226e+00,4.838579436225379574e-03
5.552204153920463625e+00,4.524308479271058926e-03
5.554044437288681024e+00,4.167890438298530766e-03
5.555884720656899312e+00,3.774335486879623180e-03
5.557725004025116711e+00,3.348677303618847502e-03
5.559565287393334110e+00,2.893679593378688329e-03
5.561405570761552397e+00,2.416440528115667685e-03
5.563245854129769796e+00,1.925586151066448811e-03
5.565086137497987195e+00,1.431268076693002506e-03
5.566926420866205483e+00,9.464277013472094857e-04
5.568766704234422882e+00,4.860342480500476131e-04
5.570606987602640281e+00,6.252569274943432960e-05
5.572447270970857680e+00,-3.192973607664655457e-04
5.574287554339075967e+00,-6.550663334305989330e-04
5.576127837707293367e+00,-9.341165800461827696e-04
5.577968121075510766e+00,-1.149141232684518146e-03
5.579808404443729053e+00,-1.297263997863968427e-03
5.581648687811946452e+00,-1.381539915940820573e-03
5.583488971180163851e+00,-1.402967193751294712e-03
5.585329254548382139e+00,-1.361507138815802901e-03
5.587169537916599538e+00,-1.259737231554984311e-03
5.589009821284816937e+00,-1.101620412843524327e-03
5.590850104653035224e+00,-8.882656378828053404e-04
5.592690388021252623e+00,-6.180035872377946313e-04
5.594530671389470022e+00,-2.919564890456746785e-04
5.596370954757688310e+00,8.637704485193887084e-05
5.598211238125905709e+00,5.161200017836229574e-04
5.600051521494123108e+00,9.931732756479417275e-04
5.601891804862341395e+00,1.507422048382991856e-03
5.603732088230558794e+00,2.046977580415206520e-03
5.605572371598776193e+00,2.606123203504819887e-03
5.607412654966993593e+00,3.184468466816898265e-03
5.609252938335211880e+00,3.781044001344283090e-03
5.611093221703429279e+00,4.394959976072803677e-03
5.612933505071646678e+00,5.024958775953103363e-03
5.614773788439864965e+00,5.667463522274146862e-03
5.616614071808082365e+00,6.312436460405795348e-03
5.618454355176299764e+00,6.942591866159963758e-03
5.620294638544518051e+00,7.544514783440521219e-03
5.622134921912735450e+00,8.107050728864096875e-03
5.623975205280952849e+00,8.620706340236644963e-03
5.625815488649171137e+00,9.077108710323885180e-03
5.627655772017388536e+00,9.474357835306786504e-03
5.629496055385605935e+00,9.817694186387422930e-03
5.631336338753824222e+00,1.010797898095640301e-02
5.633176622122041621e+00,1.034278211149818397e-02
5.635016905490259020e+00,1.051831330244738447e-02
5.636857188858476420e+00,1.063156358835727275e-02
5.638697472226694707e+00,1.068153879321971818e-02
5.640537755594912106e+00,1.067266263169638733e-02
5.642378038963129505e+00,1.061239639474306599e-02
5.644218322331347792e+00,1.051030661205601055e-02
5.646058605699565192e+00,1.037043546352246250e-02
5.647898889067782591e+00,1.019472227788839787e-02
5.649739172436000878e+00,9.984827404655186034e-03
5.651579455804218277e+00,9.744583311160889827e-03
5.653419739172435676e+00,9.473025759068923538e-03
5.655260022540653964e+00,9.166289632420667258e-03
5.657100305908871363e+00,8.824149363651462991e-03
5.658940589277088762e+00,8.451958401820561934e-03
5.660780872645307049e+00,8.055390114530843956e-03
5.662621156013524448e+00,7.637757932279958320e-03
5.664461439381741847e+00,7.200037339140374915e-03
5.666301722749960135e+00,6.740562791138575080e-03
5.668142006118177534e+00,6.258305435822719524e-03
5.669982289486394933e+00,5.750284120154933350e-03
5.671822572854612332e+00,5.216384796193847088e-03
5.673662856222830619e+00,4.659269410466520753e-03
5.675503139591048019e+00,4.083158748605259306e-03
5.677343422959265418e+00,3.491600907690821896e-03
5.679183706327483705e+00,2.893117332906573139e-03
5.681023989695701104e+00,2.296391012792973335e-03
5.682864273063918503e+00,1.708125242926270037e-03
5.684704556432136791e+00,1.124702907239855934e-03
5.686544839800354190e+00,5.453334756840437546e-04
5.688385123168571589e+00,-2.915490329146409055e-05
5.690225406536789876e+00,-5.956993849479270400e-04
5.692065689905007275e+00,-1.151314220969789194e-03
5.693905973273224674e+00,-1.693340770157316603e-03
5.695746256641442962e+00,-2.213190795420700956e-03
5.697586540009660361e+00,-2.705505570715564193e-03
5.699426823377877760e+00,-3.167224236443270946e-03
5.701267106746095159e+00,-3.599139053015758347e-03
5.703107390114313446e+00,-3.998776291661713771e-03
5.704947673482530845e+00,-4.364900598082466915e-03
5.706787956850748245e+00,-4.697492184544876069e-03
5.708628240218966532e+00,-4.995078060247651504e-03
5.710468523587183931e+00,-5.250449378869069712e-03
5.712308806955401330e+00,-5.461570245479547073e-03
5.714149090323619617e+00,-5.629395784790219501e-03
5.715989373691837017e+00,-5.756990912566504158e-03
5.717829657060054416e+00,-5.847346762580325936e-03
5.719669940428272703e+00,-5.903136660839184389e-03
5.721510223796490102e+00,-5.929833876229049193e-03
5.723350507164707501e+00,-5.926384964599310835e-03
5.725190790532925789e+00,-5.890471853660456981e-03
5.727031073901143188e+00,-5.818203804971865296e-03
5.728871357269360587e+00,-5.713034386315106287e-03
5.730711640637578874e+00,-5.580222285885791736e-03
5.732551924005796273e+00,-5.423908943521514245e-03
5.734392207374013672e+00,-5.251054331189603311e-03
5.736232490742231072e+00,-5.071304439841834398e-03
5.738072774110449359e+00,-4.893021518384430869e-03
5.739913057478666758e+00,-4.719901906282466045e-03
5.741753340846884157e+00,-4.553800507261084908e-03
5.743593624215102444e+00,-4.396752219525394689e-03
5.745433907583319844e+00,-4.251401272744361956e-03
5.747274190951537243e+00,-4.119971375296774610e-03
5.749114474319755530e+00,-4.007169521630138051e-03
5.750954757687972929e+00,-3.917502354835194003e-03
5.752795041056190328e+00,-3.853937862365953374e-03
5.754635324424408616e+00,-3.814619516771085989e-03
5.756475607792626015e+00,-3.797825448507185283e-03
5.758315891160843414e+00,-3.803214336791872242e-03
5.760156174529061701e+00,-3.829537536908490369e-03
5.761996457897279100e+00,-3.871901315268461586e-03
5.763836741265496499e+00,-3.923183613902986831e-03
5.765677024633713899e+00,-3.979028212600058123e-03
5.767517308001932186e+00,-4.035784433898229571e-03
5.769357591370149585e+00,-4.089408788408436732e-03
5.771197874738366984e+00,-4.135330225072307575e-03
5.773038158106585271e+00,-4.170313300611524533e-03
5.774878441474802671e+00,-4.192272278887474238e-03
5.776718724843020070e+00,-4.198407642161622842e-03
5.778559008211238357e+00,-4.187935502406323410e-03
5.780399291579455756e+00,-4.162852741863716163e-03
5.782239574947673155e+00,-4.126250055271785122e-03
5.784079858315891443e+00,-4.079985435072207810e-03
5.785920141684108842e+00,-4.025505445039769328e-03
5.787760425052326241e+00,-3.968067846493953527e-03
5.789600708420544528e+00,-3.913478848563149183e-03
5.791440991788761927e+00,-3.865288423128668532e-03
5.793281275156979326e+00,-3.823181499249755401e-03
5.795121558525197614e+00,-3.787208450370393997e-03
5.796961841893415013e+00,-3.758238174460072807e-03
5.798802125261632412e+00,-3.738343989935821992e-03
5.800642408629849811e+00,-3.729826850365546963e-03
5.802482691998068098e+00,-3.737231008481786600e-03
5.804322975366285498e+00,-3.762152051244779197e-03
5.806163258734502897e+00,-3.803846059827990268e-03
5.808003542102721184e+00,-3.858063356099362788e-03
5.809843825470938583e+00,-3.921594638574008376e-03
5.811684108839155982e+00,-3.990434820794281669e-03
5.813524392207374270e+00,-4.056216259937436668e-03
5.815364675575591669e+00,-4.114400197754557349e-03
5.817204958943809068e+00,-4.163003636462089818e-03
5.819045242312027355e+00,-4.208006637351347293e-03
5.820885525680244754e+00,-4.252227093132157285e-03
5.822725809048462153e+00,-4.297527677307965560e-03
5.824566092416680441e+00,-4.341861759640515232e-03
5.826406375784897840e+00,-4.383550614262636362e-03
5.828246659153115239e+00,-4.420251696771793949e-03
5.830086942521332638e+00,-4.453858058453408555e-03
5.831927225889550925e+00,-4.490277211933039678e-03
5.833767509257768324e+00,-4.537259404664318631e-03
5.835607792625985724e+00,-4.601197368027614039e-03
5.837448075994204011e+00,-4.687015703384371686e-03
5.839288359362421410e+00,-4.801330340246302841e-03
5.841128642730638809e+00,-4.943853724819016228e-03
5.842968926098857096e+00,-5.110981535758853632e-03
5.844809209467074496e+00,-5.294879501982962741e-03
5.846649492835291895e+00,-5.493812305010206155e-03
5.848489776203510182e+00,-5.702836032613621195e-03
5.850330059571727581e+00,-5.918295446680254049e-03
5.852170342939944980e+00,-6.134729515394022822e-03
5.854010626308163268e+00,-6.352361250207943719e-03
5.855850909676380667e+00,-6.570724383121849359e-03
5.857691193044598066e+00,-6.782589217657846066e-03
5.859531476412816353e+00,-6.978336553799201723e-03
5.861371759781033752e+00,-7.148415353988611838e-03
5.863212043149251151e+00,-7.287546173114873779e-03
5.865052326517468551e+00,-7.390073959931805526e-03
5.866892609885686838e+00,-7.453449684180120556e-03
5.868732893253904237e+00,-7.479854328243328541e-03
5.870573176622121636e+00,-7.475095355673770994e-03
5.872413459990339923e+00,-7.443205702360605920e-03
5.874253743358557323e+00,-7.395363434276137904e-03
5.876094026726774722e+00,-7.341926406839760152e-03
5.877934310094993009e+00,-7.293087540072303032e-03
5.879774593463210408e+00,-7.247034385824179317e-03
5.881614876831427807e+00,-7.202213680109049651e-03
5.883455160199646095e+00,-7.162256902830997120e-03
5.885295443567863494e+00,-7.135142917513853655e-03
5.887135726936080893e+00,-7.128520344690082201e-03
5.888976010304299180e+00,-7.146861561604207595e-03
5.890816293672516579e+00,-7.196384008989274716e-03
5.892656577040733978e+00,-7.281549874494923531e-03
5.894496860408951378e+00,-7.402562417204107750e-03
5.896337143777169665e+00,-7.553252011288606217e-03
5.898177427145387064e+00,-7.725490661639762731e-03
5.900017710513604463e+00,-7.908104957962859213e-03
5.901857993881822750e+00,-8.093559844339523815e-03
5.903698277250040150e+00,-8.276840966744506214e-03
5.905538560618257549e+00,-8.459339296634216937e-03
5.907378843986475836e+00,-8.637641881966116181e-03
5.909219127354693235e+00,-8.805878840352389728e-03
5.911059410722910634e+00,-8.957454705114236207e-03
5.912899694091128922e+00,-9.088266282287255429e-03
5.914739977459346321e+00,-9.196513991110754141e-03
5.916580260827563720e+00,-9.279726014215639376e-03
5.918420544195782007e+00,-9.339978202398100532e-03
5.920260827563999406e+00,-9.381907686306634880e-03
5.922101110932216805e+00,-9.411248231890228036e-03
5.923941394300434204e+00,-9.433825497745716021e-03
5.925781677668652492e+00,-9.455704129811620326e-03
5.927621961036869891e+00,-9.483153855426992504e-03
5.929462244405087290e+00,-9.520606494895018229e-03
5.931302527773305577e+00,-9.570161192050381446e-03
5.933142811141522976e+00,-9.633743911841467084e-03
5.934983094509740376e+00,-9.712785390952495893e-03
5.936823377877958663e+00,-9.806903383188906448e-03
5.938663661246176062e+00,-9.916418249845673424e-03
5.940503944614393461e+00,-1.004016446700494065e-02
5.942344227982611748e+00,-1.017630796269809214e-02
5.944184511350829148e+00,-1.032037671382562104e-02
5.946024794719046547e+00,-1.046845790431927617e-02
5.947865078087264834e+00,-1.062033757739272270e-02
5.949705361455482233e+00,-1.077583928073845392e-02
5.951545644823699632e+00,-1.093272713779907569e-02
5.953385928191917920e+00,-1.108440031558247628e-02
5.955226211560135319e+00,-1.122623781830422822e-02
5.957066494928352718e+00,-1.135710023514025120e-02
5.958906778296570117e+00,-1.148177080274702735e-02
5.960747061664788404e+00,-1.160230886250958500e-02
5.962587345033005803e+00,-1.172033603391559389e-02
5.964427628401223203e+00,-1.183304567210470212e-02
5.966267911769441490e+00,-1.193849984288955848e-02
5.968108195137658889e+00,-1.203519029671878786e-02
5.969948478505876288e+00,-1.212178743198238061e-02
5.971788761874094575e+00,-1.219322334646945685e-02
5.973629045242311975e+00,-1.224280787542881069e-02
5.975469328610529374e+00,-1.226501291850813288e-02
5.977309611978747661e+00,-1.225689430479130586e-02
5.979149895346965060e+00,-1.221716603383031681e-02
5.980990178715182459e+00,-1.214136421980317564e-02
5.982830462083400747e+00,-1.202569190933509315e-02
5.984670745451618146e+00,-1.186437505358369296e-02
5.986511028819835545e+00,-1.165938565216526404e-02
5.988351312188052944e+00,-1.141041963161813777e-02
5.990191595556271231e+00,-1.111917046428918289e-02
5.992031878924488630e+00,-1.078603963932727068e-02
5.993872162292706030e+00,-1.041254321599949240e-02
5.995712445660924317e+00,-1.000049499842477034e-02
5.997552729029141716e+00,-9.556732262647261653e-03
5.999393012397359115e+00,-9.093611467802669573e-03
6.001233295765577402e+00,-8.623453089085155593e-03
6.003073579133794802e+00,-8.155996316921878056e-03
6.004913862502012201e+00,-7.699302587796152779e-03
6.006754145870230488e+00,-7.262690127635961293e-03
6.008594429238447887e+00,-6.851056301840070632e-03
6.010434712606665286e+00,-6.466954457685213965e-03
6.012274995974883574e+00,-6.108721097341118789e-03
6.014115279343100973e+00,-5.781037153582363995e-03
6.015955562711318372e+00,-5.488176878714202088e-03
6.017795846079536659e+00,-5.234886051105737924e-03
6.019636129447754058e+00,-5.023554094742269105e-03
6.021476412815971457e+00,-4.856021701192851474e-03
6.023316696184188856e+00,-4.731560555432583713e-03
6.025156979552407144e+00,-4.638101086785972015e-03
6.026997262920624543e+00,-4.562752731248234488e-03
6.028837546288841942e+00,-4.494057852766177204e-03
6.030677829657060229e+00,-4.424613400173289454e-03
6.032518113025277628e+00,-4.349099608547793254e-03
6.034358396393495028e+00,-4.265051642958614907e-03
6.036198679761713315e+00,-4.173380400355147443e-03
6.038038963129930714e+00,-4.075170419367583549e-03
6.039879246498148113e+00,-3.968064808891705667e-03
6.041719529866366400e+00,-3.850970250551771171e-03
6.043559813234583800e+00,-3.724174425596226464e-03
6.045400096602801199e+00,-3.589772081272420406e-03
6.047240379971019486e+00,-3.450303886915003729e-03
6.049080663339236885e+00,-3.311392082653226519e-03
6.050920946707454284e+00,-3.186421643779810322e-03
6.052761230075671683e+00,-3.088649344055596248e-03
6.054601513443889971e+00,-3.027160648217148455e-03
6.056441796812107370e+00,-3.005853776901803043e-03
6.058282080180324769e+00,-3.025427552345180248e-03
6.060122363548543056e+00,-3.084010453384382431e-03
6.061962646916760455e+00,-3.176844428309691382e-03
6.063802930284977855e+00,-3.299855604682805105e-03
6.065643213653196142e+00,-3.450045774291296986e-03
6.067483497021413541e+00,-3.624314408844606615e-03
6.069323780389630940e+00,-3.817322377409167015e-03
6.071164063757849227e+00,-4.023532062576995472e-03
6.073004347126066627e+00,-4.238534704564018638e-03
6.074844630494284026e+00,-4.451930213890926448e-03
6.076684913862502313e+00,-4.648696583034503393e-03
6.078525197230719712e+00,-4.813564178079417742e-03
6.080365480598937111e+00,-4.939179126454610810e-03
6.082205763967155399e+00,-5.025103052061492652e-03
6.084046047335372798e+00,-5.073323929753828856e-03
6.085886330703590197e+00,-5.089036922004193386e-03
6.087726614071807596e+00,-5.080641794913535493e-03
6.089566897440025883e+00,-5.057576330617872748e-03
6.091407180808243282e+00,-5.027934626097478078e-03
6.093247464176460682e+00,-4.998084517983425977e-03
6.095087747544678969e+00,-4.974139794916028652e-03
6.096928030912896368e+00,-4.960724552063292339e-03
6.098768314281113767e+00,-4.959823827482082344e-03
6.100608597649332054e+00,-4.976345100384171535e-03
6.102448881017549454e+00,-5.018163364054640564e-03
6.104289164385766853e+00,-5.094320368457501760e-03
6.106129447753985140e+00,-5.209705336863148725e-03
6.107969731122202539e+00,-5.364856354564712972e-03
6.109810014490419938e+00,-5.558387016445807093e-03
6.111650297858638226e+00,-5.787800403039477723e-03
6.113490581226855625e+00,-6.047786381441792522e-03
6.115330864595073024e+00,-6.330032674861756949e-03
6.117171147963290423e+00,-6.627270034679747998e-03
6.119011431331508710e+00,-6.933948047143964621e-03
6.120851714699726109e+00,-7.247007568275018810e-03
6.122691998067943508e+00,-7.563919894635606593e-03
6.124532281436161796e+00,-7.883500886891750895e-03
6.126372564804379195e+00,-8.204578455043630078e-03
6.128212848172596594e+00,-8.524831849731805827e-03
6.130053131540814881e+00,-8.841481101175078725e-03
6.131893414909032280e+00,-9.152497475017057696e-03
6.133733698277249680e+00,-9.459716636873737733e-03
6.135573981645467967e+00,-9.765871405137469333e-03
6.137414265013685366e+00,-1.007340759944730726e-02
6.139254548381902765e+00,-1.038747117064337845e-02
6.141094831750121052e+00,-1.071455630901113620e-02
6.142935115118338452e+00,-1.106014561921699925e-02
6.144775398486555851e+00,-1.142731518477704648e-02
6.146615681854774138e+00,-1.181800426641485893e-02
6.148455965222991537e+00,-1.223520982604926234e-02
6.150296248591208936e+00,-1.267836054930990101e-02
6.152136531959426335e+00,-1.314684011257904843e-02
6.153976815327644623e+00,-1.364145410422305457e-02
6.155817098695862022e+00,-1.416406322196301325e-02
6.157657382064079421e+00,-1.471591749633084124e-02
6.159497665432297708e+00,-1.529172934423501419e-02
6.161337948800515107e+00,-1.588113950559250434e-02
6.163178232168732507e+00,-1.647320810627693824e-02
6.165018515536950794e+00,-1.705320955859017731e-02
6.166858798905168193e+00,-1.760480175081271387e-02
6.168699082273385592e+00,-1.811185356049545975e-02
6.170539365641603879e+00,-1.856190596789901795e-02
6.172379649009821279e+00,-1.894759153868624812e-02
6.174219932378038678e+00,-1.926215411024964977e-02
6.176060215746256965e+00,-1.950594069182970403e-02
6.177900499114474364e+00,-1.967867854502631728e-02
6.179740782482691763e+00,-1.977914892344609377e-02
6.181581065850909162e+00,-1.980385731809584243e-02
6.183421349219127450e+00,-1.975038698381871918e-02
6.185261632587344849e+00,-1.961994109091864252e-02
6.187101915955562248e+00,-1.942395295358712373e-02
6.188942199323780535e+00,-1.917272069669066076e-02
6.190782482691997934e+00,-1.887744410864558228e-02
6.192622766060215334e+00,-1.855275980257520621e-02
6.194463049428433621e+00,-1.821366171883771409e-02
6.196303332796651020e+00,-1.787319796793939916e-02
6.198143616164868419e+00,-1.753410946159349865e-02
6.199983899533086706e+00,-1.719776137300877555e-02
6.201824182901304106e+00,-1.686246693661728330e-02
6.203664466269521505e+00,-1.652808865442293579e-02
6.205504749637739792e+00,-1.619438894205283211e-02
6.207345033005957191e+00,-1.586190242029449082e-02
6.209185316374174590e+00,-1.552916418615876530e-02
6.211025599742392878e+00,-1.519414351997185920e-02
6.212865883110610277e+00,-1.484979571044235148e-02
6.214706166478827676e+00,-1.449338211409295987e-02
6.216546449847045075e+00,-1.412496128740362532e-02
6.218386733215263362e+00,-1.374356897327881459e-02
6.220227016583480761e+00,-1.334841067077065062e-02
6.222067299951698160e+00,-1.293902183900591529e-02
6.223907583319916448e+00,-1.252019362580819237e-02
6.225747866688133847e+00,-1.209604828902817973e-02
6.227588150056351246e+00,-1.166903072512630139e-02
6.229428433424569533e+00,-1.123996819779159509e-02
6.231268716792786933e+00,-1.081059329947053893e-02
6.233109000161004332e+00,-1.038412632397856319e-02
6.234949283529222619e+00,-9.965817874828456283e-03
6.236789566897440018e+00,-9.560996862955039449e-03
6.238629850265657417e+00,-9.176891074693353453e-03
6.240470133633875705e+00,-8.821407546937099636e-03
6.242310417002093104e+00,-8.499832496373767310e-03
6.244150700370310503e+00,-8.214256378691515287e-03
6.245990983738527902e+00,-7.963397428267833186e-03
6.247831267106746189e+00,-7.745643294821953281e-03
6.249671550474963588e+00,-7.559201072183600878e-03
6.251511833843180987e+00,-7.403255949119046456e-03
6.253352117211399275e+00,-7.278848895733244610e-03
6.255192400579616674e+00,-7.188905393114329925e-03
6.257032683947834073e+00,-7.136624131679792336e-03
6.258872967316052360e+00,-7.123325427527592117e-03
6.260713250684269759e+00,-7.148264388995910663e-03
6.262553534052487159e+00,-7.210552421203633884e-03
6.264393817420705446e+00,-7.305199937490838499e-03
6.266234100788922845e+00,-7.421034956194762222e-03
6.268074384157140244e+00,-7.548127553031774850e-03
6.269914667525358531e+00,-7.680852529382818129e-03
6.271754950893575931e+00,-7.820317808611143562e-03
6.273595234261793330e+00,-7.969668153471554106e-03
6.275435517630011617e+00,-8.132084221274270969e-03
6.277275800998229016e+00,-8.309974358735721170e-03
6.279116084366446415e+00,-8.501675442534764246e-03
6.280956367734663814e+00,-8.704052310774975515e-03
6.282796651102882102e+00,-8.912470561499902591e-03
6.284636934471099501e+00,-9.124418999254171186e-03
6.286477217839316900e+00,-9.338566856540761463e-03
6.288317501207535187e+00,-9.554046148146973921e-03
6.290157784575752586e+00,-9.771051353650804169e-03
6.291998067943969986e+00,-9.992681705094963104e-03
6.293838351312188273e+00,-1.022108585939535304e-02
6.295678634680405672e+00,-1.045481481476160691e-02
6.297518918048623071e+00,-1.068837314984054376e-02
6.299359201416841358e+00,-1.091238327067040395e-02
6.301199484785058758e+00,-1.111569749388079294e-02
6.303039768153276157e+00,-1.128849199092953927e-02
6.304880051521494444e+00,-1.142772973915822700e-02
6.306720334889711843e+00,-1.153303633791830443e-02
6.308560618257929242e+00,-1.160455024903831248e-02
6.310400901626146641e+00,-1.163967621952465177e-02
6.312241184994364929e+00,-1.163532490970232806e-02
6.314081468362582328e+00,-1.158829921988319134e-02
6.315921751730799727e+00,-1.149747919290261024e-02
6.317762035099018014e+00,-1.136247487221964635e-02
6.319602318467235413e+00,-1.118357470346323899e-02
6.321442601835452813e+00,-1.096465332278833207e-02
6.323282885203671100e+00,-1.071299990921610081e-02
6.325123168571888499e+00,-1.043830646556178840e-02
6.326963451940105898e+00,-1.015387768464365292e-02
6.328803735308324185e+00,-9.868924788090590455e-03
6.330644018676541585e+00,-9.588612126839058183e-03
6.332484302044758984e+00,-9.313485185250701751e-03
6.334324585412977271e+00,-9.045413965465607178e-03
6.336164868781194670e+00,-8.787929390646374503e-03
6.338005152149412069e+00,-8.545353458547096451e-03
6.339845435517630357e+00,-8.322684363318153672e-03
6.341685718885847756e+00,-8.124097327833658053e-03
6.343526002254065155e+00,-7.952556167102615980e-03
6.345366285622282554e+00,-7.809040677978019811e-03
6.347206568990500841e+00,-7.692105165450151272e-03
6.349046852358718240e+00,-7.594381326872374528e-03
6.350887135726935639e+00,-7.506390124354721770e-03
6.352727419095153927e+00,-7.416316951856888502e-03
6.354567702463371326e+00,-7.319283879675513201e-03
6.356407985831588725e+00,-7.213662126419643009e-03
6.358248269199807012e+00,-7.101102169332908567e-03
6.360088552568024411e+00,-6.980846824367457730e-03
6.361928835936241811e+00,-6.850913932516400177e-03
6.363769119304460098e+00,-6.708555070036238688e-03
6.365609402672677497e+00,-6.549542090457091681e-03
6.367449686040894896e+00,-6.370946717524096289e-03
6.369289969409113183e+00,-6.171614148826411010e-03
