# B (T), A_asym/A(0)
6.398734503300596010e+00,-6.370256276819956202e-03
6.400574786668813410e+00,-6.191442189282703353e-03
6.402415070037030809e+00,-6.035082836060305829e-03
6.404255353405249096e+00,-5.891356081382172205e-03
6.406095636773466495e+00,-5.750365997915181382e-03
6.407935920141683894e+00,-5.603435770275526015e-03
6.409776203509901293e+00,-5.442012858469231010e-03
6.411616486878119581e+00,-5.256046272848760408e-03
6.413456770246336980e+00,-5.032769739745923676e-03
6.415297053614554379e+00,-4.770788428055324458e-03
6.417137336982772666e+00,-4.474179758688843524e-03
6.418977620350990065e+00,-4.152805730598722010e-03
6.420817903719207465e+00,-3.815709829123346396e-03
6.422658187087425752e+00,-3.473438224897426770e-03
6.424498470455643151e+00,-3.138766289166349151e-03
6.426338753823860550e+00,-2.820456006393968953e-03
6.428179037192078837e+00,-2.524078735493639862e-03
6.430019320560296237e+00,-2.255026621465334741e-03
6.431859603928513636e+00,-2.019797303738560170e-03
6.433699887296731923e+00,-1.823403812263031708e-03
6.435540170664949322e+00,-1.669007544063495991e-03
6.437380454033166721e+00,-1.561561184305583104e-03
6.439220737401384120e+00,-1.507483422342288312e-03
6.441061020769602408e+00,-1.508444456462664385e-03
6.442901304137819807e+00,-1.557698239857226467e-03
6.444741587506037206e+00,-1.644626633861828854e-03
6.446581870874255493e+00,-1.759285601644438451e-03
6.448422154242472892e+00,-1.888830925842283678e-03
6.450262437610690291e+00,-2.018643932797698545e-03
6.452102720978908579e+00,-2.136324856388593495e-03
6.453943004347125978e+00,-2.234741879389347957e-03
6.455783287715343377e+00,-2.309636897468826146e-03
6.457623571083561664e+00,-2.353759695630915257e-03
6.459463854451779063e+00,-2.363318021327635941e-03
6.461304137819996463e+00,-2.338814432020012470e-03
6.463144421188214750e+00,-2.282205782512960069e-03
6.464984704556432149e+00,-2.193570239631607681e-03
6.466824987924649548e+00,-2.071019161744664435e-03
6.468665271292867835e+00,-1.916249306886990940e-03
6.470505554661085235e+00,-1.732633965873952350e-03
6.472345838029302634e+00,-1.523367245833493833e-03
6.474186121397520033e+00,-1.295559591656586084e-03
6.476026404765738320e+00,-1.057043785457252973e-03
6.477866688133955719e+00,-8.151465247818987002e-04
6.479706971502173118e+00,-5.737157473911681923e-04
6.481547254870391406e+00,-3.366379055953716776e-04
6.483387538238608805e+00,-1.126682953091245789e-04
6.485227821606826204e+00,9.179048451642651916e-05
6.487068104975044491e+00,2.735569692579538402e-04
6.488908388343261890e+00,4.341503370658017112e-04
6.490748671711479290e+00,5.757375927427852954e-04
6.492588955079697577e+00,6.994165155697750370e-04
6.494429238447914976e+00,8.054410321496960476e-04
6.496269521816132375e+00,8.972854893290400143e-04
6.498109805184350662e+00,9.791955231576033713e-04
6.499950088552568062e+00,1.060293529848876275e-03
6.501790371920785461e+00,1.150377807181859066e-03
6.503630655289002860e+00,1.259003074835788900e-03
6.505470938657221147e+00,1.393612493844522153e-03
6.507311222025438546e+00,1.556507233796461951e-03
6.509151505393655945e+00,1.750899003288331401e-03
6.510991788761874233e+00,1.978914993934251330e-03
6.512832072130091632e+00,2.238086796157683859e-03
6.514672355498309031e+00,2.522291709009723184e-03
6.516512638866527318e+00,2.822583797055051337e-03
6.518352922234744717e+00,3.132457279616658336e-03
6.520193205602962117e+00,3.446907122941992880e-03
6.522033488971180404e+00,3.754141435262307435e-03
6.523873772339397803e+00,4.043083355625393983e-03
6.525714055707615202e+00,4.301191179777856012e-03
6.527554339075833489e+00,4.514351545769350500e-03
6.529394622444050889e+00,4.667885675167668391e-03
6.531234905812268288e+00,4.747900731406887523e-03
6.533075189180486575e+00,4.752755022141189924e-03
6.534915472548703974e+00,4.682438628916717020e-03
6.536755755916921373e+00,4.536260021817611378e-03
6.538596039285138772e+00,4.321287234211607618e-03
6.540436322653357060e+00,4.049857486628551280e-03
6.542276606021574459e+00,3.738614196171607083e-03
6.544116889389791858e+00,3.399347064254719646e-03
6.545957172758010145e+00,3.039566191875956152e-03
6.547797456126227544e+00,2.667305529641609239e-03
6.549637739494444943e+00,2.287462589291275588e-03
6.551478022862663231e+00,1.904115882956002644e-03
6.553318306230880630e+00,1.524040495020976410e-03
6.555158589599098029e+00,1.154909809587873057e-03
6.556998872967316316e+00,8.054740901383818184e-04
6.558839156335533715e+00,4.795137046096448153e-04
6.560679439703751115e+00,1.820924132961470525e-04
6.562519723071969402e+00,-7.936181015248809265e-05
6.564360006440186801e+00,-3.015343062397677601e-04
6.566200289808404200e+00,-4.877368798368636915e-04
6.568040573176621599e+00,-6.479643486921117567e-04
6.569880856544839887e+00,-7.931300219958653790e-04
6.571721139913057286e+00,-9.288244698631645127e-04
6.573561423281274685e+00,-1.055442132604384690e-03
6.575401706649492972e+00,-1.174587158114135874e-03
6.577241990017710371e+00,-1.289146305411806000e-03
6.579082273385927770e+00,-1.405866686442334154e-03
6.580922556754146058e+00,-1.532221616662103603e-03
6.582762840122363457e+00,-1.677028657918331039e-03
6.584603123490580856e+00,-1.851002016246923541e-03
6.586443406858799143e+00,-2.058005788010905130e-03
6.588283690227016542e+00,-2.302960886423729720e-03
6.590123973595233942e+00,-2.590321159676151671e-03
6.591964256963452229e+00,-2.918802496248356498e-03
6.593804540331669628e+00,-3.282419900919795325e-03
6.595644823699887027e+00,-3.668444979158099525e-03
6.597485107068104426e+00,-4.070617992315014345e-03
6.599325390436322714e+00,-4.484739668490355692e-03
6.601165673804540113e+00,-4.900719760246219706e-03
6.603005957172757512e+00,-5.309731595798775593e-03
6.604846240540975799e+00,-5.701267109764320343e-03
6.606686523909193198e+00,-6.064132180851650351e-03
6.608526807277410597e+00,-6.383364906533259796e-03
6.610367090645628885e+00,-6.643026302485351663e-03
6.612207374013846284e+00,-6.843670053936897098e-03
6.614047657382063683e+00,-6.987114775395242804e-03
6.615887940750281970e+00,-7.075748879570395444e-03
6.617728224118499369e+00,-7.118114204211386555e-03
6.619568507486716769e+00,-7.122304768835500781e-03
6.621408790854935056e+00,-7.099262075050364641e-03
6.623249074223152455e+00,-7.051234231185108357e-03
6.625089357591369854e+00,-6.980226716572036048e-03
6.626929640959588141e+00,-6.891076681048152221e-03
6.628769924327805541e+00,-6.783837975236950250e-03
6.630610207696022940e+00,-6.659265111479024078e-03
6.632450491064240339e+00,-6.519248470794380100e-03
6.634290774432458626e+00,-6.372139587741211357e-03
6.636131057800676025e+00,-6.226186011564972811e-03
6.637971341168893424e+00,-6.080619407122638334e-03
6.639811624537111712e+00,-5.932308633817273691e-03
6.641651907905329111e+00,-5.777773660992974701e-03
6.643492191273546510e+00,-5.610769962576997102e-03
6.645332474641764797e+00,-5.427792145204161055e-03
6.647172758009982196e+00,-5.225903742138402440e-03
6.649013041378199595e+00,-5.005940843293289755e-03
6.650853324746417883e+00,-4.769480018551286796e-03
6.652693608114635282e+00,-4.517723356002084981e-03
6.654533891482852681e+00,-4.253365934493960783e-03
6.656374174851070968e+00,-3.976857995566540106e-03
6.658214458219288368e+00,-3.688569671419310390e-03
6.660054741587505767e+00,-3.388469851397850948e-03
6.661895024955723166e+00,-3.077858446934754987e-03
6.663735308323941453e+00,-2.760018229354291568e-03
6.665575591692158852e+00,-2.440481966133101893e-03
6.667415875060376251e+00,-2.124471407791895475e-03
6.669256158428594539e+00,-1.816427177720951252e-03
6.671096441796811938e+00,-1.518913570322245150e-03
6.672936725165029337e+00,-1.234929679436287892e-03
6.674777008533247624e+00,-9.681217996978613806e-04
6.676617291901465023e+00,-7.197063978380682315e-04
6.678457575269682422e+00,-4.919903559660160873e-04
6.680297858637900710e+00,-2.889480861460169410e-04
6.682138142006118109e+00,-1.149746726952927399e-04
6.683978425374335508e+00,2.775310356563711828e-05
6.685818708742553795e+00,1.426384692963450832e-04
6.687658992110771194e+00,2.331440101797013363e-04
6.689499275478988594e+00,3.043893828455475977e-04
6.691339558847206881e+00,3.636521503950594235e-04
6.693179842215424280e+00,4.187297546401053507e-04
6.695020125583641679e+00,4.767940344397644109e-04
6.696860408951859078e+00,5.440218993207876540e-04
6.698700692320077366e+00,6.217415560614920813e-04
6.700540975688294765e+00,7.106888815672720997e-04
6.702381259056512164e+00,8.072036315668573410e-04
6.704221542424730451e+00,9.109072512348878993e-04
6.706061825792947850e+00,1.022305372716209070e-03
6.707902109161165249e+00,1.140193053318494217e-03
6.709742392529383537e+00,1.265161327963898333e-03
6.711582675897600936e+00,1.395656419094217773e-03
6.713422959265818335e+00,1.531987676307081363e-03
6.715263242634036622e+00,1.667523014078822058e-03
6.717103526002254021e+00,1.792980439325524535e-03
6.718943809370471421e+00,1.897390918894711507e-03
6.720784092738689708e+00,1.970373369144262123e-03
6.722624376106907107e+00,2.002184474882100391e-03
6.724464659475124506e+00,1.993737343417177708e-03
6.726304942843341905e+00,1.950086211433657655e-03
6.728145226211560193e+00,1.879898271053672635e-03
6.729985509579777592e+00,1.786481568149681301e-03
6.731825792947994991e+00,1.671543896723924226e-03
6.733666076316213278e+00,1.536971136920188118e-03
6.735506359684430677e+00,1.378046069430887213e-03
6.737346643052648076e+00,1.190542100802559388e-03
6.739186926420866364e+00,9.704161448661302548e-04
6.741027209789083763e+00,7.266204643602957453e-04
6.742867493157301162e+00,4.704678304061273996e-04
6.744707776525519449e+00,2.134815667609340671e-04
6.746548059893736848e+00,-3.367751598863055572e-05
6.748388343261954248e+00,-2.612860906763392181e-04
6.750228626630172535e+00,-4.656463376521116811e-04
6.752068909998389934e+00,-6.498476031687662902e-04
6.753909193366607333e+00,-8.205971225744979189e-04
6.755749476734825620e+00,-9.829622079895257609e-04
6.757589760103043020e+00,-1.139285403124256062e-03
6.759430043471260419e+00,-1.289789233397948274e-03
6.761270326839477818e+00,-1.430131071646659809e-03
6.763110610207696105e+00,-1.558688465318111647e-03
6.764950893575913504e+00,-1.675957380342766884e-03
6.766791176944130903e+00,-1.788697722145911329e-03
6.768631460312349191e+00,-1.903729348995124521e-03
6.770471743680566590e+00,-2.027309020333753486e-03
6.772312027048783989e+00,-2.167167173108039847e-03
6.774152310417002276e+00,-2.329580188774985159e-03
6.775992593785219675e+00,-2.518968734035183232e-03
6.777832877153437074e+00,-2.734764644691711245e-03
6.779673160521655362e+00,-2.973408662905839030e-03
6.781513443889872761e+00,-3.229464575153252748e-03
6.783353727258090160e+00,-3.499784730190251721e-03
6.785194010626308447e+00,-3.783429909524327860e-03
6.787034293994525846e+00,-4.082085528659545881e-03
6.788874577362743246e+00,-4.396619285318380949e-03
6.790714860730960645e+00,-4.727007252844812012e-03
6.792555144099178932e+00,-5.073449631647347115e-03
6.794395427467396331e+00,-5.432619949349661893e-03
6.796235710835613730e+00,-5.800419029029789224e-03
6.798075994203832018e+00,-6.168937913643727719e-03
6.799916277572049417e+00,-6.532244851853513494e-03
6.801756560940266816e+00,-6.886027633037067504e-03
6.803596844308485103e+00,-7.229328853956913138e-03
6.805437127676702502e+00,-7.564552167417123996e-03
6.807277411044919901e+00,-7.894882550336520047e-03
6.809117694413138189e+00,-8.221407519878215150e-03
6.810957977781355588e+00,-8.544942026464335746e-03
6.812798261149572987e+00,-8.864902079867903115e-03
6.814638544517791274e+00,-9.179091750079112003e-03
6.816478827886008673e+00,-9.484273587192341287e-03
6.818319111254226073e+00,-9.777283871616065242e-03
6.820159394622444360e+00,-1.006349215137992796e-02
6.821999677990661759e+00,-1.034599245393967408e-02
6.823839961358879158e+00,-1.062896545304709874e-02
6.825680244727096557e+00,-1.091395116274728253e-02
6.827520528095314845e+00,-1.120122249473059182e-02
6.829360811463532244e+00,-1.148907778758249433e-02
6.831201094831749643e+00,-1.177066946659754108e-02
6.833041378199967930e+00,-1.204065133008798243e-02
6.834881661568185329e+00,-1.229548628679840057e-02
6.836721944936402728e+00,-1.253065114748122197e-02
6.838562228304621016e+00,-1.274293161270819395e-02
6.840402511672838415e+00,-1.293072504349737292e-02
6.842242795041055814e+00,-1.309428839417460175e-02
6.844083078409274101e+00,-1.323447038211128871e-02
6.845923361777491500e+00,-1.334821422704563117e-02
6.847763645145708900e+00,-1.343841986180726970e-02
6.849603928513927187e+00,-1.350668152015782955e-02
6.851444211882144586e+00,-1.355314377525758396e-02
6.853284495250361985e+00,-1.357956316052606922e-02
6.855124778618579384e+00,-1.358660404332511992e-02
6.856965061986797672e+00,-1.357553322241909256e-02
6.858805345355015071e+00,-1.354458035145073014e-02
6.860645628723232470e+00,-1.349317659143496086e-02
6.862485912091450757e+00,-1.342520793847820464e-02
6.864326195459668156e+00,-1.334195890929669795e-02
6.866166478827885555e+00,-1.324287093134234386e-02
6.868006762196103843e+00,-1.312603166746821939e-02
6.869847045564321242e+00,-1.298839623003117220e-02
6.871687328932538641e+00,-1.282590784019877958e-02
6.873527612300756928e+00,-1.263085396800386895e-02
6.875367895668974327e+00,-1.240058799277423372e-02
6.877208179037191726e+00,-1.213750787884580740e-02
6.879048462405410014e+00,-1.184168399083843082e-02
6.880888745773627413e+00,-1.151626253372510338e-02
6.882729029141844812e+00,-1.116878314854818574e-02
6.884569312510063099e+00,-1.081028447904896703e-02
6.886409595878280498e+00,-1.044712101256085358e-02
6.888249879246497898e+00,-1.007759170890215258e-02
6.890090162614715297e+00,-9.700500595323541253e-03
6.891930445982933584e+00,-9.315920805939690089e-03
6.893770729351150983e+00,-8.924616539235286430e-03
6.895611012719368382e+00,-8.526116649198218003e-03
6.897451296087586670e+00,-8.120890363662881459e-03
6.899291579455804069e+00,-7.710867018909016435e-03
6.901131862824021468e+00,-7.298433555275510472e-03
6.902972146192239755e+00,-6.884197714449031072e-03
6.904812429560457154e+00,-6.471810477289146289e-03
6.906652712928674553e+00,-6.065336867006161474e-03
6.908492996296892841e+00,-5.666017912685069637e-03
6.910333279665110240e+00,-5.271280145568845756e-03
6.912173563033327639e+00,-4.878997729146982744e-03
6.914013846401545926e+00,-4.491078812235276344e-03
6.915854129769763325e+00,-4.111082406946554857e-03
6.917694413137980725e+00,-3.740788762397468607e-03
6.919534696506198124e+00,-3.381633414737960329e-03
6.921374979874416411e+00,-3.038475919173671321e-03
6.923215263242633810e+00,-2.715037949114538270e-03
6.925055546610851209e+00,-2.413959941804997514e-03
6.926895829979069497e+00,-2.131083105392814463e-03
6.928736113347286896e+00,-1.863288355019751064e-03
6.930576396715504295e+00,-1.606418163619834343e-03
6.932416680083722582e+00,-1.352113909659920579e-03
6.934256963451939981e+00,-1.096777275621375284e-03
6.936097246820157380e+00,-8.405475970047448760e-04
6.937937530188375668e+00,-5.881134817799368256e-04
6.939777813556593067e+00,-3.422943077115880211e-04
6.941618096924810466e+00,-1.039561988687610639e-04
6.943458380293028753e+00,1.229406109962573172e-04
6.945298663661246152e+00,3.377118080127616590e-04
6.947138947029463552e+00,5.437877893537229048e-04
6.948979230397681839e+00,7.429024262698583157e-04
6.950819513765899238e+00,9.359853231542954958e-04
6.952659797134116637e+00,1.120305582735268935e-03
6.954500080502334036e+00,1.296202513531436546e-03
6.956340363870552324e+00,1.465081126044823472e-03
6.958180647238769723e+00,1.626348811004227650e-03
6.960020930606987122e+00,1.788182702854396785e-03
6.961861213975205409e+00,1.960171308888365976e-03
6.963701497343422808e+00,2.151282821629748633e-03
6.965541780711640207e+00,2.366435749587119004e-03
6.967382064079858495e+00,2.608439426298624596e-03
6.969222347448075894e+00,2.881885827533317741e-03
6.971062630816293293e+00,3.184425368152244643e-03
6.972902914184511580e+00,3.507526341831465003e-03
6.974743197552728979e+00,3.840703571392280278e-03
6.976583480920946378e+00,4.174290165710939533e-03
6.978423764289164666e+00,4.500061137339752063e-03
6.980264047657382065e+00,4.810675021900276231e-03
6.982104331025599464e+00,5.098108483183504992e-03
6.983944614393816863e+00,5.354347720591595694e-03
6.985784897762035150e+00,5.567724557563443789e-03
6.987625181130252550e+00,5.729239284135992198e-03
6.989465464498469949e+00,5.835703230667524388e-03
6.991305747866688236e+00,5.886153252078155963e-03
6.993146031234905635e+00,5.880461087087654817e-03
6.994986314603123034e+00,5.817850891401633341e-03
6.996826597971341322e+00,5.699762738513763742e-03
6.998666881339558721e+00,5.532792839740166210e-03
7.000507164707776120e+00,5.329177883301905623e-03
7.002347448075994407e+00,5.101421508981984244e-03
7.004187731444211806e+00,4.859926210560863540e-03
7.006028014812429205e+00,4.610248984789706329e-03
7.007868298180647493e+00,4.356711823071340341e-03
7.009708581548864892e+00,4.103308863205209524e-03
7.011548864917082291e+00,3.852521948916685923e-03
7.013389148285300578e+00,3.605751828987066848e-03
7.015229431653517977e+00,3.361520608646087743e-03
7.017069715021735377e+00,3.118140739432577382e-03
7.018909998389952776e+00,2.870727787476662438e-03
7.020750281758171063e+00,2.614607463098680192e-03
7.022590565126388462e+00,2.347849690012324131e-03
7.024430848494605861e+00,2.067547050910310998e-03
7.026271131862824149e+00,1.767989930432687035e-03
7.028111415231041548e+00,1.442309727082553795e-03
7.029951698599258947e+00,1.083731388643221225e-03
7.031791981967477234e+00,6.876960249977703572e-04
7.033632265335694633e+00,2.523134511778062647e-04
7.035472548703912032e+00,-2.242240936515796281e-04
7.037312832072130320e+00,-7.430157481154106309e-04
7.039153115440347719e+00,-1.307497331646869385e-03
7.040993398808565118e+00,-1.918368512375460359e-03
7.042833682176783405e+00,-2.574908431433031979e-03
7.044673965545000804e+00,-3.269709520886583849e-03
7.046514248913218204e+00,-3.994421920145899314e-03
7.048354532281435603e+00,-4.741854170971363143e-03
7.050194815649653890e+00,-5.505613569388006709e-03
7.052035099017871289e+00,-6.278528255861832823e-03
7.053875382386088688e+00,-7.052189661920878726e-03
7.055715665754306976e+00,-7.816536058767458578e-03
7.057555949122524375e+00,-8.561702305528393411e-03
7.059396232490741774e+00,-9.279733075115412233e-03
7.061236515858960061e+00,-9.962407107643511672e-03
7.063076799227177460e+00,-1.060128238539549683e-02
7.064917082595394859e+00,-1.118660521566143019e-02
7.066757365963613147e+00,-1.171422768394885308e-02
7.068597649331830546e+00,-1.218252929100313055e-02
7.070437932700047945e+00,-1.259308531204972846e-02
7.072278216068266232e+00,-1.294857364508897324e-02
7.074118499436483631e+00,-1.325063646698449935e-02
7.075958782804701030e+00,-1.349790938172729625e-02
7.077799066172919318e+00,-1.369073294880875091e-02
7.079639349541136717e+00,-1.383181897638746834e-02
7.081479632909354116e+00,-1.392710751510578548e-02
7.083319916277571515e+00,-1.398150506776153421e-02
7.085160199645789803e+00,-1.399891646902127681e-02
7.087000483014007202e+00,-1.398382329093995034e-02
7.088840766382224601e+00,-1.394100604675547854e-02
7.090681049750442888e+00,-1.387526130887801155e-02
7.092521333118660287e+00,-1.378745593080913170e-02
7.094361616486877686e+00,-1.367734903603146611e-02
7.096201899855095974e+00,-1.354398631453536742e-02
7.098042183223313373e+00,-1.338005102916727841e-02
7.099882466591530772e+00,-1.318093899808524087e-02
7.101722749959749059e+00,-1.294791157419999603e-02
7.103563033327966458e+00,-1.268792357588369515e-02
7.105403316696183857e+00,-1.240515897178263126e-02
7.107243600064402145e+00,-1.209904069100238219e-02
7.109083883432619544e+00,-1.177074620448444707e-02
7.110924166800836943e+00,-1.142172993580090577e-02
7.112764450169054342e+00,-1.105255876654373873e-02
7.114604733537272629e+00,-1.066289156070520348e-02
7.116445016905490029e+00,-1.025277091735639530e-02
7.118285300273707428e+00,-9.824434511089294095e-03
7.120125583641925715e+00,-9.378201661921747520e-03
7.121965867010143114e+00,-8.916121250541827678e-03
7.123806150378360513e+00,-8.452242648820804810e-03
7.125646433746578801e+00,-8.002062662939528684e-03
7.127486717114796200e+00,-7.577586489791443385e-03
7.129327000483013599e+00,-7.177653885537230334e-03
7.131167283851231886e+00,-6.798364581739402626e-03
7.133007567219449285e+00,-6.437305130550233755e-03
7.134847850587666684e+00,-6.089805502360018385e-03
7.136688133955884972e+00,-5.755619707203016647e-03
7.138528417324102371e+00,-5.436246494890367882e-03
7.140368700692319770e+00,-5.134749234076773673e-03
7.142208984060538057e+00,-4.850694450141052917e-03
7.144049267428755456e+00,-4.581239718013599936e-03
7.145889550796972856e+00,-4.327171351639788784e-03
7.147729834165190255e+00,-4.092124874318707646e-03
7.149570117533408542e+00,-3.875587724203813453e-03
7.151410400901625941e+00,-3.671226211171667048e-03
7.153250684269843340e+00,-3.472459818178400253e-03
7.155090967638061628e+00,-3.279250123560289217e-03
7.156931251006279027e+00,-3.099152388706227345e-03
7.158771534374496426e+00,-2.941022913215129986e-03
7.160611817742714713e+00,-2.814519027544139847e-03
7.162452101110932112e+00,-2.720748491442573965e-03
7.164292384479149511e+00,-2.657461015829299528e-03
7.166132667847367799e+00,-2.620859449851401478e-03
7.167972951215585198e+00,-2.613641560225583686e-03
7.169813234583802597e+00,-2.641994186143627361e-03
7.171653517952020884e+00,-2.711377485181401623e-03
7.173493801320238283e+00,-2.819956148427343965e-03
7.175334084688455683e+00,-2.962476389697041041e-03
7.177174368056673082e+00,-3.137043120606051137e-03
7.179014651424891369e+00,-3.342303574163838463e-03
7.180854934793108768e+00,-3.577123708122937652e-03
7.182695218161326167e+00,-3.836844857766215106e-03
7.184535501529544455e+00,-4.116781666745822528e-03
7.186375784897761854e+00,-4.412254131710814133e-03
7.188216068265979253e+00,-4.721201453150137596e-03
7.190056351634197540e+00,-5.044376022853255467e-03
7.191896635002414939e+00,-5.384087783131271711e-03
7.193736918370632338e+00,-5.739488582058847356e-03
7.195577201738850626e+00,-6.106686360824316664e-03
7.197417485107068025e+00,-6.479135276997567694e-03
7.199257768475285424e+00,-6.851594321421849987e-03
7.201098051843503711e+00,-7.220102958148343596e-03
7.202938335211721110e+00,-7.579626442241894045e-03
7.204778618579938509e+00,-7.923762841967503523e-03
7.206618901948156797e+00,-8.245794651062638564e-03
7.208459185316374196e+00,-8.538649011398445274e-03
7.210299468684591595e+00,-8.797522559418669702e-03
7.212139752052808994e+00,-9.018583005641565495e-03
7.213980035421027281e+00,-9.201271984915179378e-03
7.215820318789244681e+00,-9.341263811033565650e-03
7.217660602157462080e+00,-9.433411353797436713e-03
7.219500885525680367e+00,-9.472374603568169821e-03
7.221341168893897766e+00,-9.459893786790891587e-03
7.223181452262115165e+00,-9.400023858257666731e-03
7.225021735630333453e+00,-9.301365526229938771e-03
7.226862018998550852e+00,-9.166785627502744421e-03
7.228702302366768251e+00,-8.999318963167076552e-03
7.230542585734986538e+00,-8.804610259516744072e-03
7.232382869103203937e+00,-8.588628272380100306e-03
7.234223152471421336e+00,-8.357268584690257310e-03
7.236063435839639624e+00,-8.111084210336710898e-03
7.237903719207857023e+00,-7.850047133561714394e-03
7.239744002576074422e+00,-7.572565626341202713e-03
7.241584285944291821e+00,-7.283070380245405470e-03
7.243424569312510108e+00,-6.988376445350892585e-03
7.245264852680727508e+00,-6.696211207878141440e-03
7.247105136048944907e+00,-6.401874076078502111e-03
7.248945419417163194e+00,-6.097879981802219011e-03
7.250785702785380593e+00,-5.773673557184188544e-03
7.252625986153597992e+00,-5.430738864530068252e-03
7.254466269521816280e+00,-5.071281128827757022e-03
7.256306552890033679e+00,-4.695986197774365545e-03
7.258146836258251078e+00,-4.305166809539342707e-03
7.259987119626469365e+00,-3.899580979470075506e-03
7.261827402994686764e+00,-3.482889953413357675e-03
7.263667686362904163e+00,-3.058618702413208688e-03
7.265507969731122451e+00,-2.631615142290371235e-03
7.267348253099339850e+00,-2.204966970583781792e-03
7.269188536467557249e+00,-1.777050059463018130e-03
7.271028819835774648e+00,-1.343291787023111108e-03
7.272869103203992935e+00,-9.038683614280989837e-04
7.274709386572210335e+00,-4.627574536194850206e-04
7.276549669940427734e+00,-2.628877411073511118e-05
7.278389953308646021e+00,4.041795701906171685e-04
7.280230236676863420e+00,8.271795229916424413e-04
7.282070520045080819e+00,1.242040223653869974e-03
7.283910803413299107e+00,1.650032269200201037e-03
7.285751086781516506e+00,2.053036980141570607e-03
7.287591370149733905e+00,2.451443338946554616e-03
7.289431653517952192e+00,2.841251354687889235e-03
7.291271936886169591e+00,3.221233578941945595e-03
7.293112220254386990e+00,3.592801396846551781e-03
7.294952503622605278e+00,3.955404358151895332e-03
7.296792786990822677e+00,4.305042713731747558e-03
7.298633070359040076e+00,4.635316200904140982e-03
7.300473353727258363e+00,4.943659140247366225e-03
7.302313637095475762e+00,5.229817662541679825e-03
7.304153920463693161e+00,5.495515567299826334e-03
7.305994203831910561e+00,5.742177729510643085e-03
7.307834487200128848e+00,5.968991388785960771e-03
7.309674770568346247e+00,6.170743456709904505e-03
7.311515053936563646e+00,6.340541609503619336e-03
7.313355337304781933e+00,6.475174037405740171e-03
7.315195620672999333e+00,6.580101313929585978e-03
7.317035904041216732e+00,6.660086127706811229e-03
7.318876187409435019e+00,6.718366474792172513e-03
7.320716470777652418e+00,6.757392196646372015e-03
7.322556754145869817e+00,6.783560178089036684e-03
7.324397037514088105e+00,6.803703972315667571e-03
7.326237320882305504e+00,6.820519203994007164e-03
7.328077604250522903e+00,6.836536728648308185e-03
7.329917887618741190e+00,6.853517977980572336e-03
7.331758170986958589e+00,6.874568234818158145e-03
7.333598454355175988e+00,6.903251424839834324e-03
7.335438737723393388e+00,6.945443972538433396e-03
7.337279021091611675e+00,7.009737269102677033e-03
7.339119304459829074e+00,7.102415499122680630e-03
7.340959587828046473e+00,7.225306982174965406e-03
7.342799871196264760e+00,7.378845873244476057e-03
7.344640154564482160e+00,7.564279333202657447e-03
7.346480437932699559e+00,7.783447445515781146e-03
7.348320721300917846e+00,8.032929609384471120e-03
7.350161004669135245e+00,8.305307592356757015e-03
7.352001288037352644e+00,8.593485811962085774e-03
7.353841571405570932e+00,8.889183836795546204e-03
7.355681854773788331e+00,9.184596207284392508e-03
7.357522138142005730e+00,9.471586472438712004e-03
7.359362421510224017e+00,9.743552945632132437e-03
7.361202704878441416e+00,9.994181524071230407e-03
7.363042988246658815e+00,1.021594296185580897e-02
7.364883271614877103e+00,1.040200996628779309e-02
7.366723554983094502e+00,1.054627535311011659e-02
7.368563838351311901e+00,1.064375990695010446e-02
7.370404121719529300e+00,1.068813210172371228e-02
7.372244405087747587e+00,1.067192700239131577e-02
7.374084688455964987e+00,1.058958394260194578e-02
7.375924971824182386e+00,1.044450377382744911e-02
7.377765255192400673e+00,1.024388445574971052e-02
7.379605538560618072e+00,9.995889403915448820e-03
7.381445821928835471e+00,9.707370244141049279e-03
7.383286105297053759e+00,9.385076350412953003e-03
7.385126388665271158e+00,9.035875555108289700e-03
7.386966672033488557e+00,8.666084276480964105e-03
7.388806955401706844e+00,8.281023357319340986e-03
7.390647238769924243e+00,7.884292663378700272e-03
7.392487522138141642e+00,7.478334085446660708e-03
7.394327805506359930e+00,7.064503187207670128e-03
7.396168088874577329e+00,6.644275834573444041e-03
7.398008372242794728e+00,6.220798175473332518e-03
7.399848655611012127e+00,5.798713529691372839e-03
7.401688938979230414e+00,5.378347530269447611e-03
7.403529222347447813e+00,4.957670536676749007e-03
7.405369505715665213e+00,4.533700970618121349e-03
7.407209789083883500e+00,4.103195807461603242e-03
7.409050072452100899e+00,3.662093723798570503e-03
7.410890355820318298e+00,3.204840533721838892e-03
7.412730639188536585e+00,2.728038500112178570e-03
7.414570922556753985e+00,2.229854016057972958e-03
7.416411205924971384e+00,1.711367414668659315e-03
7.418251489293189671e+00,1.176437072267475219e-03
7.420091772661407070e+00,6.298013596181593985e-04
7.421932056029624469e+00,7.733592111121627649e-05
7.423772339397842757e+00,-4.744470036675417133e-04
7.425612622766060156e+00,-1.019851298509139720e-03
7.427452906134277555e+00,-1.553475873532105282e-03
7.429293189502495842e+00,-2.070713551225475922e-03
7.431133472870713241e+00,-2.566212918692343560e-03
7.432973756238930640e+00,-3.032746301427485195e-03
7.434814039607148040e+00,-3.465021441186562964e-03
7.436654322975366327e+00,-3.857665066875608922e-03
7.438494606343583726e+00,-4.209169510819079328e-03
7.440334889711801125e+00,-4.519969203186069949e-03
