# T (K), alpha_33 (Neper/m)
1.437400000000000011e+00,6.514070446979462758e+01
1.437699999999999978e+00,6.520587582810981075e+01
1.438299999999999912e+00,6.505531400916356688e+01
1.438700000000000090e+00,6.489977992343915503e+01
1.439100000000000046e+00,6.503676041268477093e+01
1.439500000000000002e+00,6.534963783348644029e+01
1.440099999999999936e+00,6.561351546611831509e+01
1.440399999999999903e+00,6.558432633016923319e+01
1.440800000000000081e+00,6.540478303620329825e+01
1.441100000000000048e+00,6.532020192220079480e+01
1.441699999999999982e+00,6.522442147025572012e+01
1.442099999999999937e+00,6.532972549883857027e+01
1.442399999999999904e+00,6.524887028242665110e+01
1.442800000000000082e+00,6.556345824400636957e+01
1.443400000000000016e+00,6.549045071282148456e+01
1.443699999999999983e+00,6.548616563318500994e+01
1.444099999999999939e+00,6.552851622653383856e+01
1.444499999999999895e+00,6.565396188371073549e+01
1.445200000000000040e+00,6.574129911183104014e+01
1.445599999999999996e+00,6.578346034506535034e+01
1.445999999999999952e+00,6.590240053980801349e+01
1.446299999999999919e+00,6.616192700091482948e+01
1.447000000000000064e+00,6.610972893197754274e+01
1.447300000000000031e+00,6.610953701154062401e+01
1.447599999999999998e+00,6.618722682706288651e+01
1.447899999999999965e+00,6.619410210935598116e+01
1.448600000000000110e+00,6.624565267897401100e+01
1.448800000000000088e+00,6.611353687382506905e+01
1.449100000000000055e+00,6.594974271894170670e+01
1.449400000000000022e+00,6.581283505181045257e+01
1.449999999999999956e+00,6.568485364854996078e+01
1.450299999999999923e+00,6.587640859798261772e+01
1.450599999999999890e+00,6.583274266199873637e+01
1.450900000000000079e+00,6.598049712196666405e+01
1.451699999999999990e+00,6.604526999182257896e+01
1.451999999999999957e+00,6.615540590569571577e+01
1.452399999999999913e+00,6.615893454953766195e+01
1.452700000000000102e+00,6.647318774805603425e+01
1.453400000000000025e+00,6.665753397328512619e+01
1.453699999999999992e+00,6.668182769910640673e+01
1.454099999999999948e+00,6.658389195200720678e+01
1.454599999999999893e+00,6.653496964347277753e+01
1.455000000000000071e+00,6.673401692711490796e+01
1.455300000000000038e+00,6.673321486789927803e+01
1.455600000000000005e+00,6.665229738209586685e+01
1.455899999999999972e+00,6.663319042016951244e+01
1.456499999999999906e+00,6.670698256510513602e+01
1.456900000000000084e+00,6.672345371511028134e+01
1.457200000000000051e+00,6.678412030401364063e+01
1.457500000000000018e+00,6.687658836696505205e+01
1.458099999999999952e+00,6.685228818631003378e+01
1.458399999999999919e+00,6.665190571017296861e+01
1.458700000000000108e+00,6.681485275676664060e+01
1.459100000000000064e+00,6.674121438611041413e+01
1.459799999999999986e+00,6.672888799190263853e+01
1.460099999999999953e+00,6.690184496181745999e+01
1.460499999999999909e+00,6.671462393956448977e+01
1.460900000000000087e+00,6.650576098348687992e+01
1.461600000000000010e+00,6.662442441002190208e+01
1.461899999999999977e+00,6.659050971254896467e+01
1.462299999999999933e+00,6.643421171555951332e+01
1.462599999999999900e+00,6.617155338692668920e+01
1.463300000000000045e+00,6.624225222400127677e+01
1.463600000000000012e+00,6.612898951833335559e+01
1.463999999999999968e+00,6.604977370250708191e+01
1.464299999999999935e+00,6.594124595470930217e+01
1.464699999999999891e+00,6.577770764314777807e+01
1.465400000000000036e+00,6.592940580988511101e+01
1.465700000000000003e+00,6.605494736816467594e+01
1.466099999999999959e+00,6.621012293048397623e+01
1.466399999999999926e+00,6.642295535774178461e+01
1.467100000000000071e+00,6.637088805715757189e+01
1.467400000000000038e+00,6.647597948186307804e+01
1.467700000000000005e+00,6.644590890686231432e+01
1.468399999999999928e+00,6.644868085006442016e+01
1.468699999999999894e+00,6.644931363125056123e+01
1.469100000000000072e+00,6.656743749325823956e+01
1.469400000000000039e+00,6.645305541697166518e+01
1.470099999999999962e+00,6.616938482021646450e+01
1.470499999999999918e+00,6.587259779958253603e+01
1.470800000000000107e+00,6.582807673692445860e+01
1.471200000000000063e+00,6.583454409497062443e+01
1.471799999999999997e+00,6.573857767096910720e+01
1.472199999999999953e+00,6.563909318141372751e+01
1.472499999999999920e+00,6.561151584169556372e+01
1.472900000000000098e+00,6.565487538265733747e+01
1.473600000000000021e+00,6.552313879841676680e+01
1.473899999999999988e+00,6.544693838827515719e+01
1.474199999999999955e+00,6.556335037068197380e+01
1.474599999999999911e+00,6.560696818525161689e+01
1.475200000000000067e+00,6.566784190062162452e+01
1.475500000000000034e+00,6.566955855683613663e+01
1.475899999999999990e+00,6.563934103596693603e+01
1.476599999999999913e+00,6.552618893693875179e+01
1.476900000000000102e+00,6.576308269018045394e+01
1.477200000000000069e+00,6.574910935593493377e+01
1.477600000000000025e+00,6.590132366434409050e+01
1.478299999999999947e+00,6.603466065748784786e+01
1.478599999999999914e+00,6.598042467841150938e+01
1.479000000000000092e+00,6.602640465303989004e+01
1.479600000000000026e+00,6.614457927096373169e+01
1.479999999999999982e+00,6.640236124707575982e+01
1.480599999999999916e+00,6.644984572044768356e+01
1.480900000000000105e+00,6.645727104341335689e+01
1.481300000000000061e+00,6.645097615301347105e+01
1.481899999999999995e+00,6.657050967488180504e+01
1.482299999999999951e+00,6.670269101356825558e+01
1.482599999999999918e+00,6.668172486309617852e+01
1.483300000000000063e+00,6.666175886159021502e+01
1.483700000000000019e+00,6.650058136053121416e+01
1.483899999999999997e+00,6.636116318892891286e+01
1.484599999999999920e+00,6.637437226976476268e+01
1.485000000000000098e+00,6.599814349675284575e+01
1.485300000000000065e+00,6.593168445915648590e+01
1.485700000000000021e+00,6.593779816342726008e+01
1.486299999999999955e+00,6.608226226316037355e+01
1.486699999999999910e+00,6.594567838573561858e+01
1.487000000000000099e+00,6.604160763813843005e+01
1.487300000000000066e+00,6.619957238597999094e+01
1.487999999999999989e+00,6.652618835788894103e+01
1.488299999999999956e+00,6.638577466529523008e+01
1.488699999999999912e+00,6.643123871906868771e+01
1.489000000000000101e+00,6.648064247969728058e+01
1.489700000000000024e+00,6.660099645384320866e+01
1.489999999999999991e+00,6.666903390997754286e+01
1.490499999999999936e+00,6.646284966740495292e+01
1.490799999999999903e+00,6.635722836546324288e+01
1.491500000000000048e+00,6.638792842253315030e+01
1.491800000000000015e+00,6.617340291733125923e+01
1.492099999999999982e+00,6.590614938206704210e+01
1.492499999999999938e+00,6.577686724145155495e+01
1.493100000000000094e+00,6.581348812251076197e+01
1.493400000000000061e+00,6.566739149730847203e+01
1.493800000000000017e+00,6.570822441972995875e+01
1.494199999999999973e+00,6.547350491931865690e+01
1.494799999999999907e+00,6.517434755427962045e+01
1.495200000000000085e+00,6.493654360730874942e+01
1.495500000000000052e+00,6.469234926809281205e+01
1.495800000000000018e+00,6.470688740053878973e+01
1.496399999999999952e+00,6.479005329955111847e+01
1.496799999999999908e+00,6.454877221788478892e+01
1.497100000000000097e+00,6.426037707570208113e+01
1.497500000000000053e+00,6.421271225478699307e+01
1.498199999999999976e+00,6.428247351301092749e+01
1.498599999999999932e+00,6.436766243585589109e+01
1.498899999999999899e+00,6.430566034386129104e+01
1.499300000000000077e+00,6.443173067287284539e+01
1.499900000000000011e+00,6.463098283309227554e+01
1.500199999999999978e+00,6.457555171718558995e+01
1.500599999999999934e+00,6.461233265366604428e+01
1.500799999999999912e+00,6.475654933712644379e+01
1.501500000000000057e+00,6.472728197236278902e+01
1.501800000000000024e+00,6.491739755691219216e+01
1.502099999999999991e+00,6.498963264165649889e+01
1.502399999999999958e+00,6.507022920967278878e+01
1.502999999999999892e+00,6.468877281317691086e+01
1.503400000000000070e+00,6.459291324919763611e+01
1.503700000000000037e+00,6.453832724005178534e+01
1.504000000000000004e+00,6.456573835342851453e+01
1.504699999999999926e+00,6.448831594892976682e+01
1.504999999999999893e+00,6.461141818744795273e+01
1.505400000000000071e+00,6.456437262710392133e+01
1.505700000000000038e+00,6.461271655402811120e+01
1.506299999999999972e+00,6.465086298195387826e+01
1.506699999999999928e+00,6.453624886131569838e+01
1.506999999999999895e+00,6.447195175652586840e+01
1.507300000000000084e+00,6.462757042713201372e+01
1.508000000000000007e+00,6.447304938334696089e+01
1.508299999999999974e+00,6.463903824800354414e+01
1.508699999999999930e+00,6.485486397719205343e+01
1.508999999999999897e+00,6.506556846943408345e+01
1.509600000000000053e+00,6.487831547601808779e+01
1.509900000000000020e+00,6.496669463917351095e+01
1.510299999999999976e+00,6.506916404503135709e+01
1.510599999999999943e+00,6.495312017120158998e+01
1.511300000000000088e+00,6.497114121789786623e+01
1.511600000000000055e+00,6.502858125799525624e+01
1.511900000000000022e+00,6.521273526895515715e+01
1.512299999999999978e+00,6.505796923364255235e+01
1.512899999999999912e+00,6.498229194401505993e+01
1.513200000000000101e+00,6.526765977576565092e+01
1.513500000000000068e+00,6.550683173871789222e+01
1.513900000000000023e+00,6.557987629283888964e+01
1.514499999999999957e+00,6.559850302517156706e+01
1.514899999999999913e+00,6.554300957894156454e+01
1.515200000000000102e+00,6.563861663156853865e+01
1.515600000000000058e+00,6.551778767112841706e+01
1.515900000000000025e+00,6.527703206340515862e+01
1.516499999999999959e+00,6.529859616613680373e+01
1.516899999999999915e+00,6.538198536338018130e+01
1.517200000000000104e+00,6.532288183746118193e+01
1.517500000000000071e+00,6.549539788609104107e+01
1.518100000000000005e+00,6.558490197776541208e+01
1.518499999999999961e+00,6.556323484307358740e+01
1.518699999999999939e+00,6.538301962650575661e+01
1.519099999999999895e+00,6.559833518922528128e+01
1.519700000000000051e+00,6.571032303040124134e+01
1.520000000000000018e+00,6.560348811956782811e+01
1.520299999999999985e+00,6.563908930455068003e+01
1.520999999999999908e+00,6.563354813267210375e+01
1.521400000000000086e+00,6.568205576875902807e+01
1.521700000000000053e+00,6.555667047700103467e+01
1.522100000000000009e+00,6.539385710558121900e+01
1.522699999999999942e+00,6.522353895541004931e+01
1.522999999999999909e+00,6.546203884169653975e+01
1.523300000000000098e+00,6.553497366876536034e+01
1.523600000000000065e+00,6.559360796007536010e+01
1.524299999999999988e+00,6.585842914054364883e+01
1.524599999999999955e+00,6.582623295813527875e+01
1.524999999999999911e+00,6.562223031729649847e+01
1.525300000000000100e+00,6.547937955948714261e+01
1.525600000000000067e+00,6.551841951205119585e+01
1.525900000000000034e+00,6.578308030212497215e+01
1.526599999999999957e+00,6.573228475103815072e+01
1.526899999999999924e+00,6.603959610328752206e+01
1.527600000000000069e+00,6.613142861315714072e+01
1.527900000000000036e+00,6.621030967130059253e+01
1.528299999999999992e+00,6.622472738427313743e+01
1.528599999999999959e+00,6.632599990397420697e+01
1.528999999999999915e+00,6.623155026796007405e+01
1.529700000000000060e+00,6.616764096027895903e+01
1.530000000000000027e+00,6.606455266346893040e+01
1.530299999999999994e+00,6.603369893880289965e+01
1.530699999999999950e+00,6.617959584839832132e+01
1.530999999999999917e+00,6.628272479133875095e+01
1.531600000000000072e+00,6.623683098183687434e+01
1.531900000000000039e+00,6.614999711799168836e+01
1.532200000000000006e+00,6.633434601262410979e+01
1.532499999999999973e+00,6.632880650278389112e+01
1.532899999999999929e+00,6.624027607172456555e+01
1.533500000000000085e+00,6.604207530200210385e+01
1.533800000000000052e+00,6.573065658807013278e+01
1.534399999999999986e+00,6.546309986442065565e+01
1.534799999999999942e+00,6.521072669789850806e+01
1.534999999999999920e+00,6.527435701365311616e+01
1.535400000000000098e+00,6.512942314186807380e+01
1.536100000000000021e+00,6.517381324976872747e+01
1.536399999999999988e+00,6.521815262794689261e+01
1.536699999999999955e+00,6.509603516619381480e+01
1.536999999999999922e+00,6.514874107930086211e+01
1.537700000000000067e+00,6.515074824396720032e+01
1.538000000000000034e+00,6.545956389258344643e+01
1.538300000000000001e+00,6.567660704072773115e+01
1.538699999999999957e+00,6.584360416956906192e+01
1.538999999999999924e+00,6.556648186160441583e+01
1.539800000000000058e+00,6.571025489896260297e+01
1.540200000000000014e+00,6.567516203128457164e+01
1.540499999999999980e+00,6.553231707412487594e+01
1.540799999999999947e+00,6.550551109993102727e+01
1.541500000000000092e+00,6.559967619869121336e+01
1.541800000000000059e+00,6.557869228580238996e+01
1.542100000000000026e+00,6.570561017428258310e+01
1.542399999999999993e+00,6.559264046742305254e+01
1.542999999999999927e+00,6.529106350214419763e+01
1.543299999999999894e+00,6.511943352708317434e+01
1.543600000000000083e+00,6.527978745116115533e+01
1.544000000000000039e+00,6.528005447051691590e+01
1.544699999999999962e+00,6.520161073693748222e+01
1.544999999999999929e+00,6.526397738001969628e+01
1.545400000000000107e+00,6.509620562977352165e+01
1.545800000000000063e+00,6.496864784408103333e+01
1.546499999999999986e+00,6.468901417948495691e+01
1.546799999999999953e+00,6.464577573746646522e+01
1.547099999999999920e+00,6.444208339265742325e+01
1.547500000000000098e+00,6.419329929309174076e+01
1.548100000000000032e+00,6.395251112486425882e+01
1.548499999999999988e+00,6.397228394222179304e+01
1.548799999999999955e+00,6.394392056466745089e+01
1.549099999999999921e+00,6.385674408319596296e+01
1.549900000000000055e+00,6.395259600024860447e+01
1.550200000000000022e+00,6.392607860923021690e+01
1.550499999999999989e+00,6.397867266972752986e+01
1.550799999999999956e+00,6.416404845022339032e+01
1.551399999999999890e+00,6.411156831240941756e+01
1.551700000000000079e+00,6.412217820835508064e+01
1.552000000000000046e+00,6.427898831478523789e+01
1.552599999999999980e+00,6.426821078752823269e+01
1.552999999999999936e+00,6.451325462094246177e+01
1.553299999999999903e+00,6.457260640337335644e+01
1.553600000000000092e+00,6.436386542396348887e+01
1.554300000000000015e+00,6.432397838806923573e+01
1.554599999999999982e+00,6.416476964148887419e+01
1.554899999999999949e+00,6.402783155289216666e+01
1.555299999999999905e+00,6.376631530001031933e+01
1.556000000000000050e+00,6.388292944148838615e+01
1.556300000000000017e+00,6.383906676836045335e+01
1.556699999999999973e+00,6.388179089021127766e+01
1.557299999999999907e+00,6.406986313927177434e+01
1.557700000000000085e+00,6.431812694081304471e+01
1.558100000000000041e+00,6.436635400270301943e+01
1.558799999999999963e+00,6.452975099616878651e+01
1.559199999999999919e+00,6.445062018201429055e+01
1.559500000000000108e+00,6.424979994442969655e+01
1.560200000000000031e+00,6.457555037270503817e+01
1.560599999999999987e+00,6.460496998025769244e+01
1.560899999999999954e+00,6.456000827003003906e+01
1.561199999999999921e+00,6.449093660895437097e+01
1.561800000000000077e+00,6.456472491821477888e+01
1.562100000000000044e+00,6.447833730426350485e+01
1.562500000000000000e+00,6.467350013164536904e+01
1.562799999999999967e+00,6.472645650684557950e+01
1.563399999999999901e+00,6.471096964647722416e+01
1.563700000000000090e+00,6.480339257048171930e+01
1.564000000000000057e+00,6.474896622804658364e+01
1.564300000000000024e+00,6.488848677616761051e+01
1.564999999999999947e+00,6.504243393416254548e+01
1.565299999999999914e+00,6.500379563187448184e+01
1.565700000000000092e+00,6.456976701551320730e+01
1.566000000000000059e+00,6.445856736953578547e+01
1.566699999999999982e+00,6.421386400302139918e+01
1.566999999999999948e+00,6.435812740937535636e+01
1.567399999999999904e+00,6.445196490373200504e+01
1.567700000000000093e+00,6.455403547635501127e+01
1.568400000000000016e+00,6.481378910349872058e+01
1.568699999999999983e+00,6.469081759093523942e+01
1.569099999999999939e+00,6.454441571810025380e+01
1.569399999999999906e+00,6.434636002242768882e+01
1.570100000000000051e+00,6.413278971891122637e+01
1.570400000000000018e+00,6.389606834600408547e+01
1.570699999999999985e+00,6.386144544264971046e+01
1.571099999999999941e+00,6.391083105066059034e+01
1.571700000000000097e+00,6.374965296955042504e+01
1.572100000000000053e+00,6.364801071136457722e+01
1.572400000000000020e+00,6.379935319720971165e+01
1.572699999999999987e+00,6.368609213118179468e+01
1.573299999999999921e+00,6.372406004813228719e+01
1.573900000000000077e+00,6.371828061073756544e+01
1.574300000000000033e+00,6.364070663449092535e+01
1.574500000000000011e+00,6.339479508054637336e+01
1.574899999999999967e+00,6.335216758352908073e+01
1.575700000000000101e+00,6.314475277451992952e+01
1.576000000000000068e+00,6.321999755351998829e+01
1.576400000000000023e+00,6.326568618725718807e+01
1.576699999999999990e+00,6.324245352492857819e+01
1.577399999999999913e+00,6.306651232546869323e+01
1.577700000000000102e+00,6.289531301615488701e+01
1.578100000000000058e+00,6.306243676000008236e+01
1.578400000000000025e+00,6.302525846773482954e+01
1.579099999999999948e+00,6.312490372664024108e+01
1.579499999999999904e+00,6.328527443631742244e+01
1.579800000000000093e+00,6.303163502569509546e+01
1.580200000000000049e+00,6.306697901551819996e+01
1.580899999999999972e+00,6.290653535860315060e+01
1.581199999999999939e+00,6.293906139698083280e+01
1.581499999999999906e+00,6.286947994175557142e+01
1.582200000000000051e+00,6.295366691014919525e+01
1.582500000000000018e+00,6.301324426742939977e+01
1.582899999999999974e+00,6.333583233213721542e+01
1.583199999999999941e+00,6.357609380424696610e+01
1.583800000000000097e+00,6.362914841078895734e+01
1.584100000000000064e+00,6.348631618285276090e+01
1.584400000000000031e+00,6.330227753456415485e+01
1.584600000000000009e+00,6.331023153415139859e+01
1.585299999999999931e+00,6.328229957462031052e+01
1.585599999999999898e+00,6.326471766446911715e+01
1.586000000000000076e+00,6.324575969650618390e+01
1.586300000000000043e+00,6.344589884080187403e+01
1.587099999999999955e+00,6.343338617837730453e+01
1.587499999999999911e+00,6.358353315667909555e+01
1.587900000000000089e+00,6.367484805017443250e+01
1.588200000000000056e+00,6.370988211661301648e+01
1.588799999999999990e+00,6.389861359944757169e+01
1.589199999999999946e+00,6.408008709525893210e+01
1.589499999999999913e+00,6.397536296282623880e+01
1.589800000000000102e+00,6.416901761013286887e+01
1.590400000000000036e+00,6.407122977966650978e+01
1.590700000000000003e+00,6.376133066773604696e+01
1.590999999999999970e+00,6.361018160504022489e+01
1.591399999999999926e+00,6.354162047534919111e+01
1.592000000000000082e+00,6.342754465056782465e+01
1.592300000000000049e+00,6.335620073067684643e+01
1.592600000000000016e+00,6.340132486237416742e+01
1.592899999999999983e+00,6.345816989235322580e+01
1.593699999999999894e+00,6.337545587748013531e+01
1.594000000000000083e+00,6.367041623114346294e+01
1.594400000000000039e+00,6.374919250189986997e+01
1.594700000000000006e+00,6.354826524752866135e+01
1.595399999999999929e+00,6.357757381141846054e+01
1.595699999999999896e+00,6.333403662677596913e+01
1.596000000000000085e+00,6.310456058363638476e+01
1.596300000000000052e+00,6.339947196679850094e+01
1.596600000000000019e+00,6.376369444999568259e+01
1.597199999999999953e+00,6.381933051656665157e+01
1.597499999999999920e+00,6.399768854481362723e+01
1.597900000000000098e+00,6.395354321540071396e+01
1.598200000000000065e+00,6.400985034160976284e+01
1.598899999999999988e+00,6.395421385850499973e+01
1.599199999999999955e+00,6.397501146918352788e+01
1.599599999999999911e+00,6.380387236456590472e+01
1.599900000000000100e+00,6.395103119257100843e+01
1.600600000000000023e+00,6.400016469516981488e+01
1.600899999999999990e+00,6.420591941160819260e+01
1.601199999999999957e+00,6.417399559914338170e+01
1.601499999999999924e+00,6.424898552677336738e+01
1.602200000000000069e+00,6.431821712992814355e+01
1.602500000000000036e+00,6.444012329137626693e+01
1.602899999999999991e+00,6.438306661128740416e+01
1.603099999999999969e+00,6.437016003999588065e+01
1.603900000000000103e+00,6.441992476891459773e+01
1.604300000000000059e+00,6.448449563672033946e+01
1.604600000000000026e+00,6.441767197366993969e+01
1.604999999999999982e+00,6.433768156146834372e+01
1.605699999999999905e+00,6.423865210927760927e+01
1.606100000000000083e+00,6.419833934797634356e+01
1.606400000000000050e+00,6.419181938792303299e+01
1.606700000000000017e+00,6.413473316751628772e+01
1.607399999999999940e+00,6.432004200789810966e+01
1.607699999999999907e+00,6.449198212494798099e+01
1.608100000000000085e+00,6.441683297259010033e+01
1.608400000000000052e+00,6.458938131888135104e+01
1.608999999999999986e+00,6.492150700280171804e+01
1.609399999999999942e+00,6.476112772193005185e+01
1.609699999999999909e+00,6.475247154658859472e+01
1.610000000000000098e+00,6.471751969611932509e+01
1.610700000000000021e+00,6.455962898295115338e+01
1.610999999999999988e+00,6.472260206641362856e+01
1.611299999999999955e+00,6.486292631522951524e+01
1.611699999999999910e+00,6.476119354715774534e+01
1.612300000000000066e+00,6.489459421599008238e+01
1.612700000000000022e+00,6.491877594342645352e+01
1.612999999999999989e+00,6.486912649329019587e+01
1.613399999999999945e+00,6.458208266568112776e+01
1.613899999999999890e+00,6.455543704011211048e+01
1.614300000000000068e+00,6.452784651915271752e+01
1.614600000000000035e+00,6.448316034673916874e+01
1.614900000000000002e+00,6.433290262410150717e+01
1.615499999999999936e+00,6.441625570381734178e+01
1.615899999999999892e+00,6.450271517377541386e+01
1.616200000000000081e+00,6.458061918182488625e+01
1.616600000000000037e+00,6.432734761758911191e+01
1.617199999999999971e+00,6.434319175776749944e+01
1.617499999999999938e+00,6.426326735333282159e+01
1.617799999999999905e+00,6.406298477814266334e+01
1.618200000000000083e+00,6.396631631326590650e+01
1.618800000000000017e+00,6.406641203634649173e+01
1.619199999999999973e+00,6.400755542688261812e+01
1.619599999999999929e+00,6.388007661322330932e+01
1.619899999999999896e+00,6.391896356476195251e+01
1.620200000000000085e+00,6.385902990332533591e+01
1.620900000000000007e+00,6.363619679577391253e+01
1.621299999999999963e+00,6.362839352287551264e+01
1.621599999999999930e+00,6.362610650862757211e+01
1.622300000000000075e+00,6.327643846137652872e+01
1.622600000000000042e+00,6.339791137614952277e+01
1.622900000000000009e+00,6.333155421369451687e+01
1.623199999999999976e+00,6.336475107457226841e+01
1.623899999999999899e+00,6.341222617073640322e+01
1.624200000000000088e+00,6.329362663602660177e+01
1.624500000000000055e+00,6.340930027213607900e+01
1.624900000000000011e+00,6.339365956947881386e+01
1.625599999999999934e+00,6.300556906111728495e+01
1.625899999999999901e+00,6.307676874116737054e+01
1.626200000000000090e+00,6.321595106750464765e+01
1.626600000000000046e+00,6.314312898853518163e+01
1.627199999999999980e+00,6.327289394216336404e+01
1.627499999999999947e+00,6.317386302940280984e+01
1.627799999999999914e+00,6.321679600634820417e+01
1.628100000000000103e+00,6.310983895365347962e+01
1.628800000000000026e+00,6.302761394471599488e+01
1.629099999999999993e+00,6.306919113557523815e+01
1.629499999999999948e+00,6.289277905017797821e+01
1.629799999999999915e+00,6.278742284864847534e+01
1.630400000000000071e+00,6.292331303257219588e+01
1.630800000000000027e+00,6.287599568778387038e+01
1.631099999999999994e+00,6.302099816805412047e+01
1.631499999999999950e+00,6.304909768504285239e+01
1.632100000000000106e+00,6.309351051476983230e+01
1.632500000000000062e+00,6.293476862522516058e+01
1.632800000000000029e+00,6.304224405278660015e+01
1.633099999999999996e+00,6.318026808478612111e+01
1.633799999999999919e+00,6.309728049418617957e+01
1.634100000000000108e+00,6.307449841859488515e+01
1.634500000000000064e+00,6.312383662377692417e+01
1.634800000000000031e+00,6.318285779176949291e+01
1.635399999999999965e+00,6.338804123331055962e+01
1.635699999999999932e+00,6.373526775105119668e+01
1.636100000000000110e+00,6.384092619497528176e+01
1.636500000000000066e+00,6.369654615704644129e+01
1.637100000000000000e+00,6.362155083021343671e+01
1.637499999999999956e+00,6.364002254085357890e+01
1.637799999999999923e+00,6.355121036222408293e+01
1.638200000000000101e+00,6.360823768618706708e+01
1.638900000000000023e+00,6.382409993644546375e+01
1.639199999999999990e+00,6.368774198060123126e+01
1.639599999999999946e+00,6.360272486316239338e+01
1.639899999999999913e+00,6.355853283202009152e+01
1.640700000000000047e+00,6.358896706210657612e+01
1.641000000000000014e+00,6.365774347532283173e+01
1.641299999999999981e+00,6.353632793409474289e+01
1.641599999999999948e+00,6.346708223981977426e+01
1.642200000000000104e+00,6.368280091571364210e+01
1.642600000000000060e+00,6.362827770017747753e+01
1.642900000000000027e+00,6.336415423936409752e+01
1.643299999999999983e+00,6.335310774342360673e+01
1.643799999999999928e+00,6.336060828409813439e+01
1.644099999999999895e+00,6.339325959167172186e+01
1.644500000000000073e+00,6.322207327104842989e+01
1.644800000000000040e+00,6.328500727419009309e+01
1.645499999999999963e+00,6.337248883290885715e+01
1.645799999999999930e+00,6.352965435820374296e+01
1.646200000000000108e+00,6.355024526328043066e+01
1.646500000000000075e+00,6.390996084326616256e+01
1.647199999999999998e+00,6.380306640108324245e+01
1.647499999999999964e+00,6.385467392296254729e+01
1.647899999999999920e+00,6.378153903474299113e+01
1.648200000000000109e+00,6.365876463439053623e+01
1.648500000000000076e+00,6.360478771412022070e+01
1.649100000000000010e+00,6.366913054258770899e+01
1.649499999999999966e+00,6.343633084939051514e+01
1.649699999999999944e+00,6.342289195015769110e+01
1.650099999999999900e+00,6.353702209740140461e+01
1.650700000000000056e+00,6.355519586097648244e+01
1.651100000000000012e+00,6.364112348395133267e+01
1.651399999999999979e+00,6.352202340244980405e+01
1.651799999999999935e+00,6.331263824903135173e+01
1.652400000000000091e+00,6.307863362207285718e+01
1.652800000000000047e+00,6.306678531034117441e+01
1.653100000000000014e+00,6.318171585788218181e+01
1.653499999999999970e+00,6.321864782517513959e+01
1.654099999999999904e+00,6.348046013963607948e+01
1.654400000000000093e+00,6.358536299193951891e+01
1.655100000000000016e+00,6.356610830765407627e+01
1.655799999999999939e+00,6.356448024727137636e+01
1.656099999999999905e+00,6.363970131479868542e+01
1.656500000000000083e+00,6.402065535664291929e+01
1.656800000000000050e+00,6.401550827512255637e+01
1.657200000000000006e+00,6.391986546769476263e+01
1.657799999999999940e+00,6.384472264765486216e+01
1.658099999999999907e+00,6.390611921708773480e+01
1.658500000000000085e+00,6.414498668458986685e+01
1.659100000000000019e+00,6.440408651697657660e+01
1.659499999999999975e+00,6.438960276112629799e+01
1.659899999999999931e+00,6.429953099721319631e+01
1.660199999999999898e+00,6.442595230594019995e+01
1.661000000000000032e+00,6.437620287194590674e+01
1.661299999999999999e+00,6.430644034214060412e+01
1.661699999999999955e+00,6.436586291682169758e+01
1.661999999999999922e+00,6.434190610434598057e+01
1.662700000000000067e+00,6.433514463672622696e+01
1.663000000000000034e+00,6.432158367211673067e+01
1.663200000000000012e+00,6.452643558498675702e+01
1.663499999999999979e+00,6.431558465272382819e+01
1.664199999999999902e+00,6.431864652367517010e+01
1.664500000000000091e+00,6.439739626074879197e+01
1.664800000000000058e+00,6.446693474889457320e+01
1.665100000000000025e+00,6.456440563138312427e+01
1.665799999999999947e+00,6.465632638744273208e+01
1.666099999999999914e+00,6.477101783847160732e+01
1.666500000000000092e+00,6.505576078241415416e+01
1.666800000000000059e+00,6.519193837057537166e+01
1.667399999999999993e+00,6.520779087202822666e+01
1.667699999999999960e+00,6.516331445324908600e+01
1.667999999999999927e+00,6.508502765660364275e+01
1.668400000000000105e+00,6.517547732514071868e+01
1.669000000000000039e+00,6.508091242524528752e+01
1.669300000000000006e+00,6.504625524372522705e+01
1.669599999999999973e+00,6.507268047392562949e+01
1.669999999999999929e+00,6.502590649287890301e+01
1.670600000000000085e+00,6.511233295005945365e+01
1.670900000000000052e+00,6.514595362426916836e+01
1.671200000000000019e+00,6.509538650768081425e+01
1.671599999999999975e+00,6.509482491227527134e+01
1.672299999999999898e+00,6.529726794771113418e+01
1.672700000000000076e+00,6.528906244883978616e+01
1.673100000000000032e+00,6.512210885544050143e+01
1.673399999999999999e+00,6.513200949569431941e+01
1.674099999999999921e+00,6.508354576811393599e+01
1.674400000000000110e+00,6.501859373274919562e+01
1.674700000000000077e+00,6.498145354116991257e+01
1.675100000000000033e+00,6.485698710453425520e+01
1.675699999999999967e+00,6.455545359083180301e+01
1.675999999999999934e+00,6.449476299918455879e+01
1.676399999999999890e+00,6.446419905744687640e+01
1.676700000000000079e+00,6.450970413022878347e+01
1.677400000000000002e+00,6.460438741621760528e+01
1.677699999999999969e+00,6.446363269061976098e+01
1.678099999999999925e+00,6.445401332980691222e+01
1.678399999999999892e+00,6.451384623718172406e+01
1.679100000000000037e+00,6.448828080984958433e+01
1.679400000000000004e+00,6.440556293937106602e+01
1.679799999999999960e+00,6.441518060592193251e+01
1.680199999999999916e+00,6.437423702580122153e+01
